ax,ay,az,gx,gy,gz
-0.23,-1.26,10.25,-0.09,0.06,-0.01
-0.24,-1.24,10.38,-0.11,0.03,-0.01
-0.21,-1.18,10.1,0.0,0.01,0.0
-0.19,-1.24,10.31,-0.06,0.03,-0.01
-0.22,-1.2,10.32,-0.04,0.03,-0.01
-0.23,-1.21,10.28,-0.04,0.04,-0.01
-0.21,-1.16,10.27,-0.03,0.04,-0.01
-0.17,-1.11,10.29,-0.05,0.03,-0.01
-0.09,-1.08,10.22,-0.02,0.03,-0.01
-0.17,-1.09,10.2,-0.01,0.03,-0.01
-0.19,-1.05,10.29,-0.01,0.03,-0.01
-0.16,-1.07,10.27,0.0,0.03,-0.02
-0.11,-1.01,10.29,0.0,0.02,-0.02
-0.09,-1.01,10.27,0.0,0.03,-0.02
-0.15,-1.01,10.29,0.0,0.03,-0.02
-0.11,-0.94,10.2,0.01,0.03,-0.02
-0.07,-0.88,10.26,-0.02,0.03,-0.03
-0.08,-0.92,10.33,-0.04,0.04,-0.03
-0.08,-0.87,10.3,-0.01,0.04,-0.03
-0.03,-0.81,10.22,0.04,0.03,0.0
-0.11,-0.87,10.34,0.01,0.03,0.01
-0.02,-0.66,10.45,-0.03,0.02,0.03
0.14,-0.76,10.25,-0.01,0.05,0.0
-0.13,-0.66,10.07,0.16,0.03,0.02
-0.17,-0.7,10.32,-0.02,0.07,0.01
-0.11,-0.68,10.26,-0.01,0.06,0.0
-0.12,-0.6,10.23,0.04,0.04,0.01
-0.05,-0.7,10.61,-0.06,0.05,0.0
-0.06,-0.65,10.38,-0.01,0.04,0.0
-0.13,-0.55,10.13,0.03,0.04,-0.01
-0.05,-0.48,10.25,-0.04,0.03,-0.02
-0.02,-0.46,10.47,-0.1,0.04,-0.03
-0.03,-0.53,10.4,-0.06,0.03,-0.02
-0.05,-0.49,10.31,-0.01,0.03,-0.01
-0.12,-0.46,10.25,-0.03,0.04,-0.01
-0.11,-0.55,10.38,-0.07,0.04,-0.01
0.07,-0.47,10.39,-0.09,0.05,-0.01
-0.01,-0.44,10.17,-0.02,0.05,0.01
-0.11,-0.39,10.43,-0.1,0.05,0.01
0.13,-0.47,10.37,-0.09,0.02,0.0
0.04,-0.46,10.41,-0.12,0.06,0.0
0.05,-0.46,10.32,-0.11,0.05,-0.01
0.15,-0.39,10.4,-0.14,0.06,-0.02
0.01,-0.4,10.33,-0.15,0.08,-0.04
-0.09,-0.48,10.28,-0.13,0.05,-0.05
-0.03,-0.4,10.35,-0.12,0.04,-0.05
0.04,-0.45,10.31,-0.13,0.05,-0.04
-0.03,-0.48,10.36,-0.16,0.05,-0.05
-0.02,-0.48,10.36,-0.15,0.03,-0.05
-0.08,-0.47,10.29,-0.12,0.03,-0.04
-0.12,-0.49,10.31,-0.1,0.03,-0.03
-0.13,-0.47,10.41,-0.14,0.01,-0.04
-0.09,-0.45,10.33,-0.14,0.01,-0.02
0.04,-0.49,10.28,-0.11,0.0,-0.02
0.23,-0.41,10.12,0.06,-0.02,-0.01
0.07,-0.49,10.15,-0.1,0.1,-0.02
0.02,-0.57,10.57,-0.24,0.07,-0.05
0.0,-0.53,10.17,-0.15,0.05,-0.04
0.03,-0.41,10.43,-0.2,0.04,-0.04
0.09,-0.63,10.36,-0.2,0.05,-0.04
0.23,-0.6,10.25,-0.21,0.06,-0.02
0.22,-0.53,10.27,-0.23,0.07,-0.02
0.19,-0.63,10.3,-0.23,0.08,-0.03
0.16,-0.67,10.41,-0.25,0.08,-0.04
-0.03,-0.6,10.44,-0.24,0.06,-0.04
-0.09,-0.7,10.3,-0.19,0.03,-0.04
0.09,-0.82,10.31,-0.19,0.02,-0.02
0.19,-0.81,10.39,-0.26,0.04,-0.01
0.07,-0.74,10.12,-0.16,0.03,-0.02
0.02,-0.76,10.21,-0.17,0.04,-0.04
0.04,-0.88,10.39,-0.23,0.01,-0.03
0.03,-0.85,10.33,-0.19,0.03,-0.01
0.2,-0.89,10.24,-0.15,0.02,0.0
