ax,ay,az,gx,gy,gz
-0.24,-1.4,10.24,-0.12,0.06,-0.01
-0.24,-1.4,10.21,-0.1,0.06,-0.01
-0.28,-1.42,10.2,-0.1,0.05,-0.01
-0.26,-1.42,10.2,-0.09,0.04,-0.01
-0.22,-1.43,10.23,-0.09,0.04,-0.01
-0.23,-1.45,10.22,-0.09,0.05,-0.01
-0.23,-1.42,10.22,-0.1,0.05,-0.01
-0.22,-1.41,10.21,-0.1,0.05,-0.01
-0.23,-1.41,10.23,-0.11,0.05,-0.01
-0.25,-1.41,10.2,-0.11,0.05,-0.01
-0.23,-1.42,10.23,-0.11,0.06,-0.01
-0.23,-1.41,10.23,-0.11,0.05,-0.01
-0.24,-1.4,10.22,-0.11,0.05,-0.01
-0.24,-1.41,10.2,-0.1,0.05,-0.01
-0.23,-1.4,10.19,-0.1,0.06,-0.01
-0.21,-1.42,10.29,-0.14,0.07,-0.02
-0.23,-1.42,10.26,-0.12,0.05,-0.01
-0.21,-1.35,10.07,-0.03,0.04,0.0
-0.21,-1.43,10.24,-0.11,0.08,-0.01
-0.22,-1.38,10.18,-0.1,0.08,-0.01
-0.23,-1.37,10.06,-0.09,0.08,-0.01
-0.24,-1.46,10.38,-0.17,0.09,-0.02
-0.23,-1.46,10.27,-0.12,0.06,-0.01
-0.25,-1.41,10.17,-0.1,0.07,-0.01
-0.24,-1.39,10.16,-0.14,0.09,-0.01
-0.22,-1.42,10.28,-0.14,0.08,-0.01
-0.26,-1.43,10.31,-0.12,0.06,-0.02
-0.29,-1.41,10.22,-0.11,0.06,-0.01
-0.27,-1.42,10.2,-0.11,0.06,-0.01
-0.27,-1.44,10.2,-0.13,0.06,-0.01
-0.27,-1.47,10.4,-0.16,0.07,-0.02
-0.22,-1.42,10.05,-0.05,0.03,0.0
-0.23,-1.43,10.23,-0.11,0.06,-0.02
-0.25,-1.47,10.31,-0.11,0.05,-0.02
-0.25,-1.46,10.22,-0.09,0.05,-0.01
-0.31,-1.42,10.2,-0.1,0.06,-0.01
-0.24,-1.41,10.22,-0.12,0.06,-0.01
-0.23,-1.42,10.23,-0.11,0.06,-0.01
-0.26,-1.41,10.22,-0.1,0.06,-0.01
-0.27,-1.4,10.19,-0.1,0.05,-0.01
-0.23,-1.41,10.24,-0.09,0.04,-0.01
-0.23,-1.44,10.25,-0.09,0.05,-0.01
-0.22,-1.44,10.22,-0.1,0.05,-0.01
-0.23,-1.42,10.19,-0.1,0.05,-0.01
-0.23,-1.43,10.2,-0.11,0.06,-0.01
-0.25,-1.45,10.22,-0.12,0.06,-0.01
-0.24,-1.42,10.26,-0.11,0.06,-0.01
-0.25,-1.43,10.25,-0.11,0.05,-0.01
-0.23,-1.41,10.22,-0.1,0.05,-0.01
-0.23,-1.41,10.18,-0.1,0.05,-0.01
-0.25,-1.4,10.23,-0.12,0.07,-0.01
-0.24,-1.45,10.29,-0.14,0.08,-0.02
-0.22,-1.43,10.14,-0.09,0.04,-0.01
-0.26,-1.4,10.25,-0.09,0.05,-0.01
-0.21,-1.44,10.22,-0.11,0.08,-0.01
-0.24,-1.39,10.07,-0.08,0.08,-0.01
-0.26,-1.38,10.17,-0.12,0.08,-0.01
-0.27,-1.49,10.39,-0.17,0.09,-0.02
-0.25,-1.45,10.23,-0.11,0.06,-0.01
-0.27,-1.42,10.15,-0.1,0.07,-0.01
