ax,ay,az,gx,gy,gz
0.01,-1.08,10.26,-0.01,0.02,-0.01
0.01,-1.04,10.29,0.0,0.01,-0.01
0.08,-1.03,10.27,0.01,0.01,-0.01
0.08,-1.02,10.3,0.0,0.02,0.0
0.07,-0.97,10.32,-0.02,0.02,0.0
0.08,-0.93,10.3,-0.01,0.02,0.0
0.06,-0.92,10.34,-0.01,0.01,0.0
0.07,-0.88,10.27,0.0,0.01,-0.01
0.09,-0.86,10.3,-0.01,0.01,-0.01
0.14,-0.84,10.28,-0.01,0.02,-0.01
0.11,-0.85,10.32,-0.03,0.01,-0.01
0.14,-0.81,10.41,-0.05,0.01,-0.01
0.18,-0.79,10.3,0.01,0.01,-0.01
0.19,-0.68,10.1,0.12,0.0,0.0
0.17,-0.68,10.43,-0.1,0.05,-0.01
0.15,-0.69,10.25,-0.03,0.05,-0.01
0.14,-0.72,10.27,-0.03,0.03,-0.01
0.18,-0.73,10.52,-0.08,0.03,-0.01
0.19,-0.71,10.3,-0.03,0.02,-0.01
0.15,-0.63,10.27,-0.02,0.03,-0.01
0.22,-0.59,10.31,-0.05,0.04,-0.01
0.22,-0.6,10.37,-0.06,0.04,-0.01
0.22,-0.6,10.36,-0.05,0.04,-0.01
0.23,-0.57,10.31,-0.06,0.04,-0.01
0.23,-0.59,10.31,-0.07,0.04,-0.01
0.21,-0.62,10.39,-0.09,0.05,-0.01
0.22,-0.57,10.33,-0.12,0.05,-0.01
0.24,-0.54,10.17,-0.08,0.03,0.0
0.23,-0.56,10.36,-0.14,0.04,-0.01
0.2,-0.58,10.33,-0.13,0.06,-0.01
0.19,-0.6,10.31,-0.17,0.08,-0.02
0.21,-0.57,10.27,-0.19,0.08,-0.02
0.24,-0.61,10.38,-0.24,0.1,-0.02
0.23,-0.66,10.31,-0.21,0.1,-0.02
0.18,-0.66,10.3,-0.19,0.09,-0.02
0.21,-0.69,10.32,-0.18,0.08,-0.02
0.22,-0.72,10.31,-0.18,0.08,-0.02
0.19,-0.74,10.33,-0.19,0.08,-0.01
0.18,-0.75,10.31,-0.2,0.08,-0.01
0.17,-0.78,10.32,-0.21,0.08,-0.02
0.13,-0.81,10.33,-0.2,0.08,-0.02
0.13,-0.82,10.28,-0.19,0.09,-0.02
0.15,-0.87,10.34,-0.23,0.09,-0.02
0.16,-0.89,10.39,-0.23,0.09,-0.02
0.16,-0.91,10.16,-0.08,0.06,-0.02
0.14,-0.88,10.37,-0.18,0.07,-0.02
0.15,-0.92,10.46,-0.23,0.1,-0.02
0.11,-0.89,10.09,-0.13,0.1,-0.01
0.08,-0.99,10.37,-0.2,0.08,-0.02
0.09,-1.03,10.43,-0.21,0.07,-0.02
0.07,-1.02,10.24,-0.17,0.08,-0.02
0.09,-0.99,10.21,-0.18,0.1,-0.02
0.11,-1.0,10.29,-0.21,0.1,-0.02
0.11,-1.07,10.31,-0.21,0.1,-0.02
0.08,-1.07,10.3,-0.19,0.1,-0.02
0.07,-1.1,10.3,-0.18,0.09,-0.02
0.07,-1.13,10.27,-0.19,0.09,-0.01
0.05,-1.17,10.41,-0.23,0.11,-0.02
0.02,-1.13,10.2,-0.16,0.08,-0.01
0.02,-1.13,10.17,-0.15,0.07,-0.01
0.0,-1.2,10.37,-0.2,0.08,-0.02
-0.01,-1.24,10.31,-0.17,0.09,-0.02
-0.01,-1.24,10.3,-0.17,0.09,-0.02
0.0,-1.23,10.3,-0.18,0.08,-0.02
0.03,-1.25,10.26,-0.17,0.08,-0.02
0.01,-1.25,10.18,-0.15,0.08,-0.01
0.0,-1.28,10.25,-0.16,0.08,-0.02
-0.01,-1.29,10.3,-0.16,0.07,-0.02
-0.02,-1.31,10.25,-0.15,0.07,-0.02
-0.03,-1.33,10.25,-0.15,0.07,-0.02
-0.02,-1.32,10.27,-0.15,0.08,-0.01
-0.05,-1.32,10.25,-0.16,0.08,-0.01
-0.04,-1.36,10.24,-0.16,0.08,-0.02
-0.04,-1.35,10.26,-0.16,0.07,-0.02
-0.05,-1.38,10.24,-0.16,0.07,-0.02
-0.05,-1.37,10.22,-0.15,0.07,-0.02
-0.06,-1.39,10.21,-0.13,0.07,-0.01
-0.06,-1.4,10.29,-0.17,0.07,-0.02
-0.02,-1.4,10.24,-0.13,0.07,-0.02
-0.06,-1.37,10.04,-0.01,0.05,-0.01
