ax,ay,az,gx,gy,gz
-0.04,-0.03,10.37,-0.2,0.01,-0.03
0.38,-0.6,10.27,-0.11,0.06,0.0
0.05,-0.3,10.5,-0.22,-0.07,-0.03
-0.29,0.04,10.34,-0.26,-0.09,-0.04
0.4,-0.09,10.12,-0.14,0.04,-0.01
0.34,-0.29,10.46,-0.2,0.12,-0.01
-0.54,-0.11,10.38,-0.23,0.17,-0.02
-0.11,-0.19,10.3,-0.18,0.08,-0.02
0.59,-0.6,10.4,-0.24,0.06,-0.02
0.22,-0.43,10.54,-0.27,0.13,-0.02
-0.09,-0.42,10.31,-0.22,0.13,-0.04
0.1,-0.35,10.12,-0.27,0.18,-0.04
0.13,-0.58,10.52,-0.33,0.22,-0.03
-0.27,-0.44,10.3,-0.27,0.25,-0.04
-0.38,-0.53,10.39,-0.28,0.23,-0.08
0.07,-0.97,10.3,-0.2,0.1,-0.09
0.13,-0.8,10.46,-0.2,0.18,-0.03
-0.11,-0.68,10.32,-0.18,0.22,0.01
-0.03,-0.59,10.21,-0.18,0.13,-0.05
-0.44,-0.76,10.26,-0.22,0.12,-0.04
-0.1,-0.68,10.5,-0.21,0.16,-0.05
-0.16,-0.64,10.35,-0.13,0.22,-0.02
-0.48,-0.56,10.16,-0.18,0.17,0.03
-0.29,-0.65,10.31,-0.24,0.09,0.0
-0.26,-0.88,10.22,-0.19,0.15,-0.01
-0.35,-0.97,10.24,-0.18,0.17,0.0
-0.43,-0.87,10.44,-0.23,0.1,-0.07
-0.56,-1.07,10.16,-0.28,0.05,-0.07
-0.49,-1.21,9.84,-0.04,0.21,-0.03
-0.37,-1.06,10.37,-0.17,0.11,-0.02
-0.21,-1.1,10.5,-0.21,0.09,-0.01
-0.34,-0.99,10.25,-0.26,0.09,0.0
-0.55,-0.94,10.14,-0.3,0.15,-0.03
-0.47,-1.01,10.25,-0.34,0.14,0.02
-0.33,-1.16,10.34,-0.27,0.08,0.05
-0.44,-1.09,10.49,-0.25,0.04,0.07
-0.47,-1.36,9.87,-0.16,0.08,0.03
-0.51,-1.42,10.14,-0.22,0.14,0.03
-0.49,-1.1,10.41,-0.19,0.08,-0.02
-0.83,-1.02,10.18,-0.29,0.11,0.05
-0.59,-1.24,10.26,-0.38,0.04,0.05
-0.3,-1.64,10.24,-0.34,0.02,-0.03
-0.58,-1.53,10.16,-0.21,0.07,-0.07
-0.39,-1.36,10.21,-0.22,0.05,-0.01
-0.27,-1.47,10.16,-0.2,0.04,-0.02
-0.32,-1.66,10.21,-0.1,0.02,-0.05
-0.61,-1.49,10.17,-0.1,0.01,-0.06
-0.5,-1.52,10.12,-0.15,0.05,0.0
-0.42,-1.5,10.2,-0.21,0.07,-0.03
-0.33,-1.43,10.29,-0.16,0.02,-0.08
-0.41,-1.57,10.13,0.0,0.03,-0.11
-0.39,-1.73,10.06,0.02,0.04,-0.14
-0.42,-1.23,10.28,-0.12,0.04,-0.12
-0.43,-1.31,10.18,-0.22,0.07,-0.07
-0.42,-1.71,9.88,0.01,0.05,-0.04
-0.35,-1.45,10.34,-0.14,0.06,-0.01
-0.46,-1.43,10.31,-0.12,0.07,0.04
-0.52,-1.5,10.05,-0.04,0.05,0.03
-0.61,-1.65,10.28,-0.05,0.07,0.0
-0.48,-1.61,10.35,-0.05,0.02,0.03
-0.42,-1.56,10.22,-0.02,0.01,0.03
-0.51,-1.53,10.07,-0.01,0.04,0.02
-0.35,-1.3,10.28,-0.02,0.05,0.06
-0.36,-1.38,10.32,0.01,0.02,0.02
-0.4,-1.31,10.25,0.0,0.02,-0.02
-0.26,-1.23,10.23,-0.03,0.01,-0.02
-0.31,-1.33,10.14,-0.05,0.04,-0.03
-0.34,-1.42,10.3,-0.03,0.04,-0.02
-0.49,-1.18,10.11,0.05,0.01,0.0
-0.27,-1.26,10.26,-0.07,0.02,0.0
-0.29,-1.22,10.27,-0.05,0.04,-0.01
-0.36,-1.28,10.3,0.0,0.06,-0.01
-0.4,-1.34,10.31,0.07,0.02,-0.02
-0.5,-1.01,10.31,0.05,0.0,0.01
-0.37,-1.06,10.2,-0.04,0.01,0.04
-0.27,-1.17,10.12,-0.07,0.04,0.04
-0.25,-1.12,10.28,-0.03,0.04,0.01
-0.27,-1.08,10.34,0.01,0.01,-0.01
-0.21,-0.99,10.33,0.01,-0.01,-0.02
-0.35,-1.0,10.16,0.02,0.02,0.02
-0.29,-1.01,10.27,-0.04,0.05,0.02
-0.25,-0.97,10.39,-0.11,0.06,0.03
-0.16,-0.99,10.18,-0.03,0.03,0.02
-0.16,-0.93,10.23,-0.01,0.04,0.02
-0.41,-1.05,10.3,-0.07,0.1,0.0
-0.38,-0.92,10.18,-0.03,0.08,0.01
-0.51,-0.97,10.33,-0.04,0.08,0.0
0.04,-0.58,10.31,0.0,0.01,0.01
-0.39,-1.22,10.25,0.0,0.03,-0.02
-0.33,-0.84,10.18,-0.07,0.04,-0.01
-0.25,-0.53,10.37,-0.12,0.04,0.0
-0.07,-0.8,10.26,-0.1,0.05,0.0
-0.31,-1.03,10.28,-0.05,0.06,-0.06
-0.27,-0.89,10.36,-0.05,0.01,-0.04
-0.26,-0.78,10.25,-0.06,-0.01,0.01
-0.28,-0.85,10.35,-0.12,0.06,0.03
-0.12,-0.72,10.25,-0.11,0.02,0.03
-0.1,-0.63,10.23,-0.09,0.02,0.01
-0.23,-0.81,10.36,-0.11,0.06,0.0
-0.2,-0.84,10.29,-0.08,0.04,-0.01
-0.24,-0.75,10.33,-0.11,0.03,-0.01
-0.19,-0.77,10.31,-0.14,0.05,-0.02
-0.15,-0.76,10.25,-0.15,0.06,-0.02
-0.25,-0.76,10.21,-0.15,0.07,-0.01
-0.2,-0.85,10.3,-0.18,0.07,0.0
-0.16,-0.81,10.31,-0.16,0.05,-0.02
-0.11,-0.8,10.36,-0.15,0.04,-0.02
-0.19,-0.87,10.26,-0.13,0.06,-0.02
-0.26,-0.92,10.33,-0.13,0.06,-0.02
-0.28,-0.81,10.33,-0.14,0.05,0.0
-0.13,-0.76,10.04,0.0,0.02,0.0
-0.15,-0.94,10.35,-0.16,0.1,-0.01
-0.19,-0.92,10.36,-0.15,0.09,-0.02
-0.24,-0.84,10.18,-0.08,0.07,-0.01
-0.25,-0.86,10.52,-0.12,0.05,-0.01
-0.16,-0.91,10.3,-0.09,0.02,-0.01
-0.21,-0.89,10.18,-0.07,0.04,-0.01
-0.16,-0.84,10.26,-0.09,0.05,-0.01
-0.14,-0.8,10.32,-0.13,0.06,-0.02
-0.21,-0.82,10.31,-0.17,0.08,-0.03
-0.21,-0.86,10.3,-0.17,0.09,-0.01
-0.2,-0.91,10.29,-0.18,0.08,-0.01
-0.23,-0.92,10.34,-0.17,0.08,-0.01
-0.25,-1.0,10.38,-0.22,0.08,-0.02
-0.19,-0.87,10.15,-0.12,0.05,-0.02
-0.23,-0.98,10.38,-0.15,0.06,-0.02
-0.22,-0.97,10.31,-0.14,0.06,-0.02
-0.25,-0.99,10.29,-0.17,0.08,-0.02
-0.19,-0.97,10.25,-0.19,0.08,-0.03
-0.26,-0.98,10.33,-0.17,0.07,-0.02
-0.28,-0.99,10.22,-0.14,0.07,-0.01
-0.27,-1.02,10.25,-0.14,0.06,-0.02
-0.23,-1.06,10.33,-0.16,0.06,-0.02
-0.19,-1.05,10.29,-0.14,0.05,-0.01
-0.26,-1.07,10.23,-0.12,0.07,-0.02
-0.2,-1.06,10.23,-0.15,0.07,-0.01
-0.26,-1.09,10.34,-0.19,0.09,-0.01
-0.25,-1.06,10.28,-0.14,0.06,-0.01
-0.15,-0.99,10.16,-0.07,0.04,-0.01
-0.24,-1.13,10.28,-0.18,0.11,-0.02
-0.28,-1.06,10.13,-0.16,0.1,-0.02
-0.25,-1.1,10.15,-0.17,0.08,0.01
-0.27,-1.24,10.41,-0.22,0.07,-0.02
-0.27,-1.21,10.3,-0.16,0.05,-0.03
-0.26,-1.13,10.19,-0.11,0.07,-0.03
-0.32,-1.14,10.24,-0.14,0.08,-0.02
-0.26,-1.2,10.27,-0.17,0.07,0.0
-0.23,-1.2,10.26,-0.16,0.08,0.0
-0.32,-1.2,10.3,-0.15,0.08,-0.01
-0.34,-1.22,10.26,-0.16,0.07,0.0
-0.26,-1.23,10.3,-0.15,0.08,-0.01
-0.31,-1.24,10.25,-0.17,0.06,-0.02
-0.27,-1.12,9.94,-0.04,0.03,-0.02
-0.3,-1.35,10.28,-0.15,0.06,-0.01
-0.24,-1.27,10.29,-0.17,0.07,-0.02
-0.36,-1.29,10.34,-0.16,0.08,-0.02
-0.35,-1.3,10.26,-0.15,0.06,-0.01
-0.31,-1.38,10.36,-0.14,0.02,-0.04
-0.3,-1.26,10.18,-0.06,-0.01,-0.04
-0.21,-1.16,10.08,-0.11,0.05,-0.01
-0.25,-1.19,10.28,-0.13,0.04,0.01
-0.22,-1.38,10.18,-0.04,0.05,0.02
-0.29,-1.25,10.22,-0.04,0.04,-0.02
-0.28,-1.18,10.28,-0.17,0.1,0.0
-0.31,-1.33,10.3,-0.14,0.07,-0.01
-0.33,-1.21,10.09,-0.03,0.03,0.0
-0.24,-1.43,10.23,-0.13,0.1,-0.01
-0.27,-1.12,10.14,-0.08,0.09,0.0
-0.28,-1.25,10.09,-0.11,0.11,-0.01
-0.27,-1.4,10.4,-0.25,0.19,-0.03
-0.52,-1.43,10.44,-0.32,0.23,-0.05
-0.38,-1.43,10.01,-0.17,0.16,-0.04
-0.41,-1.4,10.18,-0.17,0.17,-0.03
-0.25,-1.24,10.42,-0.17,0.2,-0.04
-0.33,-1.26,10.31,0.13,0.13,-0.05
-0.56,-0.04,10.17,0.23,-0.09,0.08
-0.57,-1.2,10.23,0.12,0.11,0.04
-0.38,-1.23,10.26,0.05,-0.05,0.0
-0.32,-1.05,10.23,0.04,-0.07,0.01
-0.33,-0.98,10.16,0.02,-0.02,0.01
-0.35,-1.22,10.49,-0.08,-0.02,0.05
-0.43,-1.14,10.33,-0.09,0.01,0.04
-0.4,-1.12,10.24,-0.04,0.01,0.04
-0.35,-1.07,10.29,-0.07,-0.04,0.01
-0.39,-1.25,10.36,-0.14,-0.05,0.01
-0.23,-0.91,10.0,0.01,-0.07,-0.01
-0.21,-0.82,10.24,-0.03,-0.02,0.03
-0.14,-0.93,10.27,-0.04,0.02,0.03
-0.16,-1.25,10.24,-0.06,-0.04,0.01
-0.32,-1.02,10.36,-0.11,0.04,0.03
-0.25,-0.91,10.28,-0.06,0.01,0.04
-0.19,-0.92,10.38,-0.13,0.01,0.03
-0.25,-0.96,10.25,-0.14,0.03,0.0
-0.25,-1.07,10.17,-0.08,0.03,0.0
-0.2,-1.14,10.38,-0.13,0.06,0.0
-0.29,-0.91,10.23,-0.13,0.0,-0.01
-0.23,-0.85,10.24,0.0,-0.03,0.01
-0.05,-0.85,10.33,-0.03,-0.03,0.04
0.01,-0.79,10.32,-0.09,0.09,0.07
0.01,-0.84,10.14,-0.06,0.08,0.05
