ax,ay,az,gx,gy,gz
-0.4,-1.15,10.25,-0.04,0.02,-0.01
-0.4,-1.14,10.25,-0.04,0.03,-0.01
-0.39,-1.12,10.24,-0.04,0.03,-0.01
-0.38,-1.11,10.25,-0.04,0.03,-0.01
-0.39,-1.14,10.32,-0.07,0.03,0.01
-0.41,-1.13,10.25,-0.05,0.02,-0.01
-0.34,-1.02,10.05,0.07,0.02,0.0
-0.36,-1.05,10.32,-0.07,0.06,0.0
-0.37,-1.13,10.33,-0.06,0.09,-0.01
-0.34,-1.01,10.2,0.05,0.06,-0.01
-0.3,-0.96,10.4,-0.01,-0.07,0.0
-0.53,-1.07,10.27,0.04,-0.08,-0.08
-0.4,-0.99,10.33,0.1,-0.15,-0.06
-0.26,-0.58,10.11,0.04,0.0,-0.06
-0.26,-0.86,10.28,-0.04,-0.07,-0.04
-0.29,-0.76,10.27,-0.04,0.02,-0.06
-0.22,-0.49,10.26,-0.07,0.07,-0.01
-0.15,-0.97,10.34,-0.07,0.03,-0.04
-0.44,-0.99,10.2,-0.12,0.09,0.0
-0.34,-0.64,10.4,-0.16,0.11,0.03
-0.19,-0.81,10.15,-0.1,0.08,0.03
-0.21,-0.79,10.3,-0.1,0.05,-0.01
-0.02,-0.64,10.45,-0.11,0.03,-0.04
-0.4,-0.81,10.3,-0.04,0.03,-0.06
-0.34,-0.85,10.24,-0.09,0.07,-0.03
-0.11,-0.68,10.34,-0.13,0.01,0.01
0.23,-0.62,10.37,-0.11,0.0,-0.02
-0.31,-0.78,10.25,-0.09,0.0,-0.07
-0.39,-1.03,10.23,-0.11,0.06,-0.05
-0.18,-0.76,10.25,-0.12,0.04,0.02
-0.18,-0.77,10.31,-0.18,0.08,0.01
-0.19,-0.81,10.28,-0.17,0.09,0.02
-0.23,-0.82,10.25,-0.2,0.11,0.02
-0.23,-0.86,10.22,-0.33,0.23,0.06
-0.07,-0.82,10.49,-0.23,0.05,0.05
-0.17,-0.78,10.2,-0.19,0.1,-0.01
-0.34,-1.07,10.2,-0.25,0.19,0.0
-0.31,-1.02,10.44,-0.19,0.1,0.02
0.0,-0.81,10.4,-0.17,0.01,0.0
-0.22,-1.02,10.16,-0.14,0.03,-0.06
-0.45,-1.02,9.88,-0.09,0.15,0.01
-0.3,-1.07,10.48,-0.25,0.19,0.04
-0.14,-0.83,10.59,-0.15,0.01,0.01
-0.31,-1.08,9.93,-0.1,0.05,0.0
-0.46,-1.2,10.28,-0.23,0.14,0.02
-0.21,-0.97,10.37,-0.2,0.09,0.0
-0.27,-1.06,10.24,-0.13,0.06,-0.03
-0.34,-1.06,10.1,-0.18,0.17,-0.04
-0.33,-1.05,10.14,-0.21,0.27,-0.05
-0.26,-1.1,10.53,-0.17,0.1,-0.11
-0.34,-1.1,10.18,-0.14,0.18,-0.15
-0.57,-1.22,10.24,-0.12,0.12,-0.13
-0.47,-1.15,10.2,-0.18,0.13,-0.09
-0.63,-1.31,10.19,-0.34,0.28,-0.06
-0.62,-1.32,10.21,-0.24,0.18,-0.01
-0.5,-1.28,10.25,-0.2,0.15,0.0
-0.6,-1.1,10.18,-0.25,0.2,0.03
-0.69,-1.51,10.41,-0.25,0.1,0.04
-0.61,-1.57,10.27,-0.14,0.02,0.0
-0.68,-1.19,10.09,-0.12,0.06,-0.01
