ax,ay,az,gx,gy,gz
-0.03,-1.39,10.25,-0.07,0.04,-0.01
-0.02,-1.4,10.25,-0.07,0.04,-0.01
0.0,-1.41,10.26,-0.06,0.03,-0.01
-0.03,-1.39,10.23,-0.06,0.04,-0.01
-0.02,-1.39,10.26,-0.06,0.03,-0.01
0.0,-1.35,10.28,-0.05,0.03,-0.01
0.02,-1.34,10.25,-0.04,0.03,-0.01
0.0,-1.34,10.23,-0.04,0.03,-0.01
0.02,-1.32,10.25,-0.05,0.03,-0.01
0.03,-1.28,10.27,-0.04,0.02,-0.01
0.05,-1.28,10.27,-0.03,0.02,-0.01
0.05,-1.26,10.26,-0.02,0.02,-0.01
0.07,-1.24,10.24,-0.02,0.02,-0.01
0.06,-1.22,10.35,-0.07,0.03,-0.01
0.08,-1.2,10.29,-0.03,0.02,-0.01
0.05,-1.14,10.07,0.09,0.01,0.0
0.06,-1.15,10.32,-0.04,0.05,-0.01
0.12,-1.1,10.2,0.0,0.05,0.0
0.06,-1.1,10.2,0.02,0.02,0.0
0.11,-1.13,10.45,-0.03,0.01,-0.01
0.09,-1.09,10.33,0.01,0.01,-0.01
0.13,-1.01,10.24,0.02,0.02,-0.01
0.15,-0.94,10.26,-0.01,0.03,-0.01
0.19,-0.91,10.32,-0.03,0.02,-0.01
0.15,-0.93,10.36,0.0,0.02,-0.01
0.17,-0.91,10.29,0.02,0.02,0.0
0.17,-0.88,10.29,-0.01,0.02,-0.01
0.18,-0.92,10.33,-0.04,0.03,-0.01
0.17,-0.87,10.44,-0.07,0.03,-0.01
0.22,-0.79,10.11,0.02,0.01,0.0
0.21,-0.8,10.39,-0.06,0.02,-0.01
0.19,-0.82,10.39,-0.03,0.02,-0.01
0.21,-0.78,10.34,-0.01,0.03,-0.01
0.22,-0.72,10.31,-0.01,0.02,-0.01
0.25,-0.69,10.34,-0.03,0.02,-0.01
0.27,-0.7,10.31,-0.03,0.02,-0.01
0.27,-0.66,10.27,-0.03,0.03,-0.01
0.27,-0.66,10.31,-0.03,0.02,-0.01
0.29,-0.65,10.35,-0.03,0.02,-0.01
0.27,-0.62,10.31,-0.04,0.03,-0.01
