ax,ay,az,gx,gy,gz
-0.23,-1.32,10.28,-0.23,0.1,-0.01
0.03,-1.25,10.18,-0.27,0.14,-0.02
-0.17,-1.32,10.25,-0.28,0.15,-0.01
-0.23,-1.41,10.32,-0.24,0.11,0.0
-0.17,-1.32,10.18,-0.23,0.13,0.05
0.02,-1.43,10.19,-0.25,0.16,0.03
-0.07,-1.48,10.28,-0.2,0.1,-0.01
-0.19,-1.25,10.28,-0.17,0.08,-0.02
-0.2,-1.61,10.15,-0.23,0.15,-0.02
-0.22,-1.46,10.09,-0.07,0.09,-0.01
-0.19,-1.65,10.43,-0.16,0.09,-0.03
-0.23,-1.55,10.18,-0.26,0.21,-0.03
-0.26,-1.46,9.99,-0.19,0.17,-0.02
-0.29,-1.5,10.35,-0.2,0.12,-0.03
-0.34,-1.63,10.26,-0.21,0.14,0.0
-0.34,-1.72,10.19,-0.16,0.09,0.0
-0.39,-1.7,10.25,-0.08,0.0,-0.03
-0.28,-1.57,10.24,-0.03,-0.06,-0.04
-0.25,-1.66,10.31,0.07,-0.16,-0.06
-0.03,-1.44,10.19,0.12,-0.16,-0.05
-0.07,-1.52,10.13,-0.02,-0.1,-0.13
-0.04,-1.3,10.43,0.12,-0.14,0.14
0.27,-1.09,10.08,0.0,-0.04,-0.03
-0.66,-1.65,10.07,-0.1,0.0,-0.06
-0.35,-1.52,10.21,-0.05,-0.12,0.0
0.87,-1.0,10.3,-0.09,-0.02,0.01
0.99,-0.8,10.41,-0.05,0.02,0.0
-0.02,-1.51,9.8,-0.28,0.21,-0.11
-1.3,-2.23,10.56,-0.13,0.01,0.04
0.26,-1.08,10.3,-0.04,-0.03,0.02
0.44,-1.22,10.07,-0.08,0.05,-0.05
-0.12,-1.37,10.16,-0.15,0.11,0.01
-0.1,-1.46,10.24,-0.16,0.12,0.03
-0.2,-1.48,10.28,-0.13,0.09,0.03
-0.11,-1.46,10.19,-0.13,0.11,0.04
-0.02,-1.44,10.18,-0.16,0.13,0.06
-0.03,-1.49,10.3,-0.15,0.1,0.03
0.0,-1.41,10.24,-0.11,0.1,0.0
-0.01,-1.33,10.18,-0.12,0.08,0.02
-0.07,-1.48,10.24,-0.12,0.06,0.02
-0.16,-1.53,10.24,-0.11,0.05,0.0
-0.22,-1.52,10.2,-0.07,0.02,0.01
-0.33,-1.63,10.28,-0.1,0.02,0.01
-0.04,-1.53,10.34,-0.05,-0.02,-0.01
0.38,-1.14,10.06,0.09,-0.05,0.03
-0.02,-1.23,10.23,-0.07,0.03,0.01
0.12,-1.32,10.44,-0.08,0.01,-0.01
0.36,-1.42,10.11,0.02,-0.01,-0.14
-0.2,-1.27,10.34,-0.06,0.04,-0.03
0.06,-1.36,10.39,-0.07,0.03,0.01
0.23,-1.27,10.21,-0.05,0.03,-0.06
-0.01,-1.25,10.19,-0.05,0.03,-0.11
-0.1,-1.2,10.25,-0.05,0.03,-0.05
-0.19,-1.35,10.3,-0.05,0.03,-0.02
-0.06,-1.31,10.32,-0.05,0.04,0.01
0.21,-1.15,10.24,-0.05,0.03,-0.01
0.1,-1.18,10.22,-0.05,0.03,-0.01
-0.08,-1.29,10.28,-0.1,0.08,0.02
0.14,-1.13,10.2,-0.07,0.05,0.05
0.11,-1.19,10.19,-0.05,0.04,0.02
0.15,-1.13,10.27,-0.13,0.1,0.03
0.13,-1.24,10.26,-0.14,0.12,-0.03
0.06,-0.92,10.21,-0.22,0.19,-0.01
0.13,-1.26,10.19,-0.31,0.25,-0.05
0.01,-1.34,10.47,-0.19,0.13,-0.08
-0.12,-1.36,10.31,-0.05,0.07,-0.08
-0.14,-1.23,10.09,-0.11,0.13,-0.05
-0.13,-1.3,10.29,-0.12,0.1,-0.02
-0.15,-1.38,10.34,-0.04,0.04,-0.01
-0.01,-1.22,10.32,0.03,-0.01,0.0
-0.08,-1.23,10.31,0.06,-0.03,0.0
-0.04,-1.13,10.22,0.03,0.0,0.01
-0.02,-1.15,10.24,0.0,0.0,0.0
0.01,-1.07,10.26,0.0,-0.01,0.01
0.07,-1.06,10.25,0.01,0.0,0.01
0.03,-1.07,10.25,-0.02,0.03,0.0
0.07,-1.11,10.34,-0.06,0.03,-0.01
0.1,-1.04,10.37,-0.03,0.01,-0.02
0.06,-1.02,10.06,0.14,-0.02,0.01
0.04,-0.93,10.37,0.0,-0.02,0.0
0.1,-0.91,10.4,-0.07,0.04,-0.01
