ax,ay,az,gx,gy,gz
0.06,-1.14,10.28,-0.13,0.07,-0.01
0.05,-1.17,10.25,-0.13,0.07,-0.01
0.06,-1.21,10.28,-0.15,0.08,-0.01
0.05,-1.18,10.41,-0.17,0.07,-0.01
0.07,-1.12,10.1,-0.08,0.04,-0.01
0.08,-1.14,10.32,-0.15,0.06,-0.02
0.02,-1.18,10.33,-0.13,0.06,-0.02
0.01,-1.19,10.29,-0.1,0.07,-0.01
0.03,-1.18,10.27,-0.1,0.06,-0.01
0.06,-1.2,10.31,-0.12,0.06,-0.01
0.05,-1.17,10.26,-0.11,0.06,-0.01
0.04,-1.17,10.22,-0.1,0.06,-0.01
0.03,-1.14,10.27,-0.1,0.05,-0.01
0.04,-1.18,10.27,-0.09,0.05,-0.01
0.06,-1.18,10.28,-0.09,0.05,-0.01
0.04,-1.17,10.28,-0.09,0.05,-0.01
0.06,-1.15,10.25,-0.09,0.05,-0.01
0.04,-1.15,10.27,-0.09,0.04,-0.01
0.05,-1.15,10.27,-0.08,0.04,-0.01
0.06,-1.15,10.3,-0.07,0.04,-0.01
0.04,-1.14,10.26,-0.07,0.04,-0.01
0.07,-1.13,10.3,-0.08,0.04,-0.01
0.06,-1.14,10.27,-0.07,0.04,-0.01
0.09,-1.12,10.29,-0.07,0.04,-0.01
0.06,-1.11,10.31,-0.08,0.04,-0.01
0.08,-1.1,10.29,-0.07,0.04,-0.01
0.09,-1.07,10.27,-0.06,0.04,-0.01
0.1,-1.06,10.27,-0.06,0.04,-0.01
0.08,-1.08,10.31,-0.1,0.05,-0.01
0.11,-1.06,10.33,-0.09,0.05,-0.01
0.11,-1.06,10.15,0.01,0.03,0.0
0.07,-1.01,10.39,-0.09,0.03,-0.02
0.13,-1.02,10.4,-0.11,0.07,-0.01
0.09,-0.96,10.11,-0.03,0.06,0.0
0.12,-1.05,10.44,-0.09,0.04,-0.01
0.11,-1.05,10.4,-0.08,0.04,-0.01
0.09,-0.98,10.27,-0.05,0.04,-0.01
0.11,-0.93,10.23,-0.06,0.05,-0.01
