ax,ay,az,gx,gy,gz
-0.28,-1.18,10.25,-0.13,0.07,-0.01
-0.3,-1.24,10.29,-0.13,0.07,-0.02
-0.3,-1.24,10.29,-0.11,0.06,-0.01
-0.3,-1.24,10.23,-0.11,0.06,-0.01
-0.27,-1.26,10.2,-0.12,0.06,-0.01
-0.32,-1.29,10.28,-0.12,0.07,-0.02
-0.32,-1.3,10.25,-0.12,0.05,-0.01
-0.26,-1.23,10.06,-0.06,0.03,-0.01
-0.32,-1.29,10.3,-0.13,0.06,-0.02
-0.35,-1.3,10.32,-0.11,0.06,-0.01
-0.34,-1.28,10.24,-0.09,0.06,-0.01
-0.33,-1.23,10.18,-0.09,0.06,-0.01
-0.27,-1.22,10.26,-0.12,0.06,-0.01
-0.27,-1.24,10.24,-0.11,0.06,-0.01
-0.28,-1.24,10.21,-0.1,0.06,-0.01
-0.28,-1.23,10.27,-0.1,0.05,-0.01
-0.3,-1.25,10.25,-0.09,0.05,-0.01
-0.3,-1.26,10.22,-0.09,0.05,-0.01
-0.29,-1.26,10.24,-0.1,0.05,-0.01
-0.31,-1.25,10.25,-0.11,0.06,-0.01
-0.3,-1.24,10.24,-0.1,0.05,-0.01
-0.31,-1.23,10.23,-0.11,0.05,-0.01
-0.29,-1.25,10.22,-0.1,0.06,-0.01
-0.29,-1.24,10.24,-0.11,0.05,-0.01
-0.29,-1.24,10.25,-0.11,0.05,-0.02
-0.27,-1.24,10.22,-0.1,0.05,-0.01
-0.27,-1.23,10.22,-0.1,0.06,-0.01
-0.29,-1.25,10.25,-0.13,0.07,-0.02
-0.28,-1.27,10.29,-0.13,0.06,-0.01
-0.25,-1.23,10.09,-0.02,0.03,0.0
-0.35,-1.24,10.4,-0.15,0.06,-0.02
-0.27,-1.22,10.33,-0.15,0.08,-0.02
-0.31,-1.21,10.07,-0.07,0.08,0.0
-0.33,-1.27,10.3,-0.13,0.08,-0.01
-0.28,-1.27,10.41,-0.14,0.07,-0.01
-0.28,-1.3,10.22,-0.1,0.07,0.0
-0.31,-1.22,10.18,-0.1,0.07,-0.01
-0.29,-1.19,10.27,-0.14,0.08,-0.01
-0.33,-1.24,10.32,-0.13,0.07,-0.02
-0.34,-1.24,10.3,-0.11,0.06,-0.01
-0.31,-1.22,10.21,-0.1,0.06,-0.01
-0.29,-1.26,10.21,-0.12,0.06,-0.01
-0.32,-1.3,10.27,-0.13,0.07,-0.01
-0.31,-1.3,10.25,-0.12,0.05,-0.01
-0.28,-1.24,10.1,-0.06,0.03,-0.01
-0.29,-1.28,10.31,-0.13,0.06,-0.02
-0.32,-1.32,10.31,-0.11,0.05,-0.01
-0.32,-1.27,10.27,-0.09,0.05,-0.01
-0.3,-1.22,10.21,-0.09,0.05,-0.01
-0.28,-1.24,10.28,-0.13,0.06,-0.01
-0.28,-1.25,10.26,-0.11,0.06,-0.01
-0.28,-1.26,10.23,-0.1,0.06,-0.01
-0.28,-1.24,10.26,-0.1,0.05,-0.01
-0.28,-1.25,10.24,-0.1,0.05,-0.01
-0.29,-1.25,10.24,-0.1,0.05,-0.01
-0.34,-1.26,10.24,-0.1,0.05,-0.01
-0.31,-1.22,10.23,-0.1,0.05,-0.01
-0.32,-1.27,10.25,-0.11,0.05,-0.01
-0.3,-1.27,10.28,-0.11,0.05,-0.02
-0.28,-1.24,10.26,-0.11,0.06,-0.01
-0.28,-1.25,10.24,-0.11,0.06,-0.01
-0.28,-1.23,10.26,-0.11,0.05,-0.01
-0.26,-1.24,10.22,-0.1,0.06,-0.01
-0.27,-1.25,10.24,-0.13,0.07,-0.02
-0.27,-1.25,10.28,-0.13,0.06,-0.01
-0.26,-1.24,10.12,-0.03,0.04,-0.01
-0.34,-1.24,10.41,-0.15,0.06,-0.02
-0.28,-1.25,10.35,-0.15,0.08,-0.02
-0.29,-1.2,10.06,-0.07,0.08,0.0
-0.32,-1.25,10.27,-0.13,0.08,-0.01
-0.28,-1.28,10.38,-0.15,0.07,-0.01
-0.31,-1.32,10.24,-0.11,0.07,-0.01
-0.34,-1.24,10.18,-0.11,0.07,-0.01
-0.31,-1.2,10.24,-0.14,0.08,-0.01
-0.31,-1.27,10.32,-0.14,0.07,-0.02
-0.31,-1.26,10.28,-0.11,0.06,-0.01
-0.32,-1.25,10.22,-0.11,0.06,-0.01
-0.26,-1.26,10.21,-0.12,0.06,-0.01
-0.32,-1.31,10.27,-0.12,0.07,-0.02
-0.33,-1.3,10.27,-0.12,0.05,-0.01
-0.32,-1.24,10.08,-0.05,0.03,-0.01
-0.33,-1.3,10.31,-0.13,0.06,-0.02
-0.33,-1.3,10.3,-0.11,0.05,-0.01
-0.35,-1.29,10.24,-0.09,0.06,-0.01
-0.33,-1.25,10.19,-0.09,0.05,-0.01
-0.29,-1.24,10.24,-0.12,0.06,-0.01
-0.31,-1.26,10.23,-0.11,0.06,-0.02
-0.31,-1.26,10.2,-0.1,0.06,-0.02
-0.28,-1.23,10.23,-0.1,0.05,-0.01
-0.29,-1.3,10.23,-0.1,0.05,-0.01
-0.28,-1.3,10.24,-0.1,0.05,-0.01
-0.3,-1.28,10.24,-0.1,0.06,-0.01
-0.31,-1.3,10.23,-0.1,0.05,-0.01
-0.31,-1.28,10.24,-0.11,0.05,-0.01
-0.31,-1.27,10.24,-0.11,0.06,-0.02
-0.34,-1.28,10.25,-0.1,0.05,-0.02
-0.32,-1.23,10.19,-0.1,0.05,-0.02
-0.3,-1.23,10.25,-0.1,0.05,-0.01
-0.31,-1.26,10.25,-0.11,0.06,-0.02
-0.24,-1.29,10.3,-0.13,0.07,-0.01
-0.28,-1.29,10.25,-0.1,0.05,-0.01
1.0,,,,,
-0.31,-1.26,10.23,-0.11,0.07,-0.02
-0.29,-1.21,10.18,-0.1,0.08,-0.01
-0.32,-1.24,10.17,-0.08,0.08,-0.01
-0.34,-1.32,10.37,-0.16,0.08,-0.02
-0.28,-1.32,10.27,-0.12,0.07,-0.01
-0.34,-1.27,10.17,-0.1,0.07,-0.01
-0.3,-1.2,10.18,-0.13,0.08,-0.01
-0.29,-1.25,10.31,-0.14,0.07,-0.01
-0.34,-1.27,10.3,-0.12,0.07,-0.02
-0.32,-1.27,10.23,-0.11,0.06,-0.02
-0.29,-1.25,10.21,-0.12,0.06,-0.01
-0.29,-1.33,10.23,-0.13,0.07,-0.01
-0.35,-1.33,10.42,-0.18,0.07,-0.02
-0.31,-1.26,10.08,-0.06,0.03,-0.01
-0.33,-1.28,10.2,-0.1,0.05,-0.01
-0.35,-1.31,10.3,-0.12,0.05,-0.02
-0.36,-1.31,10.27,-0.09,0.05,-0.01
-0.37,-1.24,10.21,-0.08,0.06,-0.01
-0.32,-1.25,10.22,-0.11,0.06,-0.01
-0.29,-1.26,10.26,-0.12,0.06,-0.02
-0.31,-1.25,10.2,-0.1,0.06,-0.02
-0.33,-1.25,10.23,-0.11,0.05,-0.01
-0.28,-1.29,10.24,-0.1,0.05,-0.01
-0.32,-1.26,10.22,-0.1,0.05,-0.01
-0.33,-1.31,10.25,-0.1,0.05,-0.01
-0.33,-1.27,10.23,-0.1,0.05,-0.01
-0.33,-1.28,10.22,-0.11,0.05,-0.01
-0.34,-1.27,10.23,-0.11,0.05,-0.01
-0.34,-1.27,10.25,-0.11,0.05,-0.01
-0.29,-1.24,10.25,-0.11,0.05,-0.01
-0.31,-1.25,10.2,-0.1,0.06,-0.01
-0.3,-1.27,10.21,-0.1,0.05,-0.01
-0.32,-1.26,10.25,-0.12,0.06,-0.02
-0.33,-1.29,10.3,-0.14,0.07,-0.02
-0.28,-1.3,10.21,-0.09,0.04,-0.01
-0.33,-1.22,10.16,-0.05,0.04,-0.01
-0.33,-1.25,10.2,-0.12,0.08,-0.02
-0.34,-1.24,10.11,-0.09,0.08,-0.01
-0.32,-1.23,10.16,-0.1,0.08,0.0
-0.3,-1.32,10.39,-0.16,0.08,-0.01
-0.32,-1.32,10.24,-0.12,0.06,-0.01
-0.33,-1.25,10.17,-0.1,0.07,-0.01
-0.32,-1.23,10.19,-0.13,0.07,-0.01
-0.33,-1.27,10.34,-0.13,0.07,-0.02
-0.34,-1.28,10.3,-0.11,0.06,-0.02
-0.32,-1.24,10.2,-0.11,0.06,-0.01
-0.31,-1.25,10.23,-0.12,0.07,-0.01
-0.33,-1.33,10.22,-0.13,0.07,-0.02
-0.37,-1.34,10.42,-0.17,0.06,-0.02
-0.27,-1.27,10.05,-0.06,0.03,0.0
-0.33,-1.27,10.2,-0.11,0.05,-0.01
-0.34,-1.32,10.3,-0.12,0.05,-0.01
-0.36,-1.28,10.24,-0.09,0.05,-0.01
-0.35,-1.26,10.18,-0.09,0.05,-0.01
-0.3,-1.25,10.25,-0.11,0.06,-0.01
-0.3,-1.26,10.24,-0.12,0.06,-0.01
-0.31,-1.26,10.19,-0.1,0.06,-0.02
-0.34,-1.25,10.19,-0.1,0.05,-0.02
-0.31,-1.26,10.22,-0.09,0.05,-0.01
-0.33,-1.28,10.25,-0.1,0.05,-0.01
-0.34,-1.3,10.23,-0.1,0.05,-0.01
-0.31,-1.27,10.23,-0.1,0.05,-0.01
-0.28,-1.26,10.24,-0.11,0.05,-0.01
