ax,ay,az,gx,gy,gz
0.12,-0.99,10.19,-0.03,0.04,-0.01
0.15,-0.97,10.26,-0.06,0.04,-0.01
0.14,-0.98,10.35,-0.05,0.04,-0.01
0.1,-0.97,10.32,-0.04,0.04,-0.01
0.12,-0.95,10.29,-0.05,0.04,-0.01
0.15,-0.98,10.27,-0.06,0.04,-0.01
0.11,-0.99,10.34,-0.07,0.05,-0.01
0.11,-0.94,10.32,-0.08,0.04,-0.01
0.14,-0.89,10.16,-0.03,0.02,-0.01
0.14,-0.9,10.4,-0.1,0.04,-0.01
0.14,-0.93,10.35,-0.06,0.04,-0.01
0.13,-0.89,10.35,-0.06,0.05,-0.01
0.14,-0.88,10.32,-0.06,0.04,-0.01
0.18,-0.87,10.34,-0.08,0.04,-0.01
0.18,-0.85,10.3,-0.07,0.04,-0.01
0.17,-0.85,10.3,-0.06,0.04,-0.01
0.19,-0.83,10.37,-0.04,0.03,-0.01
0.19,-0.82,10.32,-0.03,0.03,-0.01
0.2,-0.79,10.32,-0.04,0.03,-0.01
0.2,-0.8,10.32,-0.07,0.04,-0.01
0.23,-0.78,10.31,-0.08,0.04,-0.01
0.19,-0.78,10.32,-0.08,0.04,-0.01
0.18,-0.78,10.31,-0.09,0.04,-0.01
0.21,-0.77,10.29,-0.09,0.04,-0.01
0.23,-0.78,10.29,-0.11,0.05,-0.02
0.22,-0.76,10.35,-0.13,0.05,-0.02
0.23,-0.78,10.37,-0.15,0.06,-0.02
0.24,-0.77,10.28,-0.13,0.05,-0.01
0.24,-0.71,10.02,-0.01,0.05,-0.01
0.23,-0.79,10.4,-0.21,0.1,-0.01
0.21,-0.8,10.27,-0.17,0.1,-0.01
0.19,-0.82,10.23,-0.15,0.08,-0.01
0.19,-0.89,10.47,-0.2,0.07,-0.02
0.17,-0.89,10.3,-0.18,0.08,-0.02
0.2,-0.84,10.24,-0.18,0.09,-0.02
0.2,-0.84,10.3,-0.21,0.1,-0.02
0.18,-0.89,10.33,-0.21,0.1,-0.02
0.15,-0.92,10.34,-0.18,0.09,-0.02
0.14,-0.96,10.29,-0.18,0.09,-0.01
0.16,-0.99,10.28,-0.18,0.08,-0.01
0.12,-1.03,10.3,-0.2,0.1,-0.02
0.11,-1.03,10.35,-0.22,0.09,-0.01
0.13,-0.99,10.14,-0.15,0.07,-0.01
0.12,-1.03,10.3,-0.19,0.08,-0.02
0.09,-1.1,10.34,-0.19,0.08,-0.02
0.1,-1.11,10.3,-0.18,0.09,-0.02
0.11,-1.11,10.25,-0.17,0.09,-0.01
0.09,-1.1,10.33,-0.19,0.08,-0.02
0.09,-1.15,10.25,-0.17,0.09,-0.02
0.11,-1.14,10.24,-0.15,0.08,-0.02
0.07,-1.16,10.27,-0.15,0.07,-0.01
0.07,-1.18,10.28,-0.15,0.07,-0.01
0.08,-1.18,10.27,-0.15,0.07,-0.01
0.06,-1.2,10.29,-0.15,0.07,-0.01
0.07,-1.22,10.26,-0.15,0.07,-0.01
0.05,-1.19,10.26,-0.16,0.08,-0.01
0.05,-1.24,10.27,-0.16,0.07,-0.02
0.03,-1.25,10.29,-0.16,0.07,-0.02
0.02,-1.25,10.25,-0.15,0.07,-0.02
0.05,-1.27,10.22,-0.15,0.07,-0.02
0.04,-1.26,10.22,-0.14,0.07,-0.01
0.03,-1.29,10.29,-0.19,0.08,-0.02
0.06,-1.32,10.29,-0.16,0.08,-0.02
0.07,-1.29,10.06,-0.03,0.05,-0.01
0.0,-1.31,10.35,-0.18,0.08,-0.02
0.03,-1.29,10.39,-0.17,0.1,-0.01
-0.01,-1.27,10.04,-0.08,0.08,0.0
0.01,-1.34,10.32,-0.15,0.07,-0.01
0.0,-1.39,10.39,-0.16,0.06,-0.02
-0.01,-1.36,10.25,-0.14,0.07,-0.02
0.0,-1.34,10.14,-0.14,0.09,-0.01
0.04,-1.32,10.27,-0.16,0.09,-0.01
0.01,-1.35,10.29,-0.15,0.08,-0.01
-0.03,-1.36,10.27,-0.15,0.08,-0.01
-0.03,-1.38,10.23,-0.15,0.08,-0.01
-0.02,-1.42,10.23,-0.15,0.08,-0.01
-0.06,-1.45,10.31,-0.16,0.09,-0.01
-0.05,-1.44,10.2,-0.12,0.05,-0.01
-0.02,-1.39,10.16,-0.09,0.05,-0.01
-0.03,-1.43,10.3,-0.12,0.06,-0.02
-0.06,-1.43,10.27,-0.1,0.06,-0.01
-0.07,-1.44,10.3,-0.1,0.06,-0.01
-0.05,-1.39,10.23,-0.09,0.06,-0.01
-0.02,-1.41,10.27,-0.1,0.05,-0.01
-0.01,-1.4,10.2,-0.07,0.05,-0.01
-0.03,-1.39,10.22,-0.06,0.04,-0.01
-0.04,-1.39,10.24,-0.07,0.04,-0.01
0.0,-1.39,10.24,-0.06,0.04,-0.01
-0.01,-1.37,10.24,-0.06,0.04,-0.01
-0.01,-1.33,10.22,-0.05,0.03,-0.01
-0.02,-1.34,10.25,-0.05,0.04,-0.01
-0.01,-1.32,10.24,-0.05,0.03,-0.01
0.03,-1.3,10.24,-0.04,0.03,-0.01
0.02,-1.3,10.27,-0.04,0.03,-0.01
0.03,-1.29,10.27,-0.04,0.03,-0.01
0.02,-1.26,10.26,-0.04,0.03,-0.01
0.05,-1.22,10.24,-0.03,0.03,-0.01
0.03,-1.21,10.27,-0.04,0.03,-0.01
0.06,-1.24,10.32,-0.08,0.04,-0.01
0.08,-1.21,10.28,-0.03,0.02,-0.01
0.04,-1.13,10.11,0.06,0.01,0.0
0.05,-1.17,10.35,-0.08,0.06,-0.01
0.07,-1.11,10.19,-0.02,0.06,0.0
0.06,-1.12,10.25,-0.02,0.03,-0.01
0.06,-1.18,10.44,-0.07,0.03,-0.01
0.05,-1.12,10.31,-0.03,0.03,-0.01
0.08,-1.06,10.26,-0.02,0.04,-0.01
0.13,-0.98,10.26,-0.04,0.04,-0.01
0.14,-0.99,10.3,-0.05,0.04,-0.01
0.1,-1.01,10.34,-0.04,0.04,-0.01
0.11,-0.98,10.3,-0.03,0.04,-0.01
0.12,-1.01,10.27,-0.04,0.03,-0.01
0.12,-1.01,10.25,-0.06,0.05,-0.01
0.13,-0.99,10.41,-0.11,0.04,-0.01
0.13,-0.92,10.11,-0.02,0.03,0.0
0.15,-0.94,10.35,-0.09,0.04,-0.01
0.13,-0.93,10.38,-0.06,0.04,-0.01
0.11,-0.93,10.31,-0.05,0.05,-0.01
0.14,-0.9,10.3,-0.05,0.04,-0.01
0.17,-0.89,10.33,-0.07,0.04,-0.01
0.18,-0.88,10.3,-0.07,0.04,-0.01
0.17,-0.87,10.27,-0.05,0.04,-0.01
0.15,-0.85,10.31,-0.05,0.03,-0.01
0.21,-0.86,10.29,-0.05,0.03,-0.01
