ax,ay,az,gx,gy,gz
0.21,-0.81,10.33,0.04,0.01,-0.01
0.24,-0.74,10.25,0.07,0.01,0.0
0.23,-0.7,10.32,0.04,0.0,-0.01
0.23,-0.68,10.35,0.04,-0.01,-0.01
0.25,-0.65,10.31,0.02,0.0,-0.01
0.25,-0.62,10.32,-0.03,0.02,-0.01
0.28,-0.6,10.32,-0.06,0.03,-0.01
0.26,-0.59,10.3,-0.09,0.04,-0.01
0.31,-0.57,10.26,-0.13,0.05,-0.02
0.31,-0.6,10.24,-0.19,0.08,-0.02
0.29,-0.6,10.26,-0.24,0.09,-0.02
0.26,-0.66,10.28,-0.29,0.11,-0.02
0.26,-0.72,10.29,-0.31,0.13,-0.02
0.22,-0.83,10.42,-0.35,0.13,-0.02
0.19,-0.89,10.52,-0.32,0.1,-0.02
0.25,-0.84,10.19,-0.2,0.1,-0.01
0.24,-0.79,9.96,-0.02,0.08,0.0
0.19,-0.94,10.6,-0.29,0.12,-0.02
0.21,-0.9,10.51,-0.18,0.09,-0.02
0.19,-0.87,10.11,0.0,0.05,-0.01
0.21,-0.93,10.39,-0.07,0.03,-0.01
0.16,-0.92,10.33,-0.11,0.03,-0.02
0.18,-0.91,10.28,-0.11,0.04,-0.02
0.19,-0.87,10.24,-0.11,0.06,-0.02
0.26,-0.9,10.3,-0.14,0.07,-0.01
0.22,-0.9,10.31,-0.15,0.07,-0.01
0.17,-0.9,10.32,-0.16,0.08,-0.02
0.16,-0.93,10.3,-0.17,0.08,-0.02
0.19,-0.99,10.36,-0.18,0.09,-0.02
0.18,-1.0,10.37,-0.2,0.08,-0.01
0.18,-0.96,10.21,-0.12,0.06,-0.01
0.2,-0.95,10.28,-0.13,0.06,-0.01
0.16,-1.0,10.36,-0.14,0.06,-0.02
0.15,-1.01,10.35,-0.12,0.06,-0.02
0.15,-0.99,10.27,-0.1,0.06,-0.01
0.2,-1.0,10.3,-0.13,0.05,-0.01
0.18,-1.0,10.28,-0.13,0.06,-0.02
0.19,-1.01,10.26,-0.12,0.06,-0.01
0.16,-1.02,10.3,-0.11,0.05,-0.01
0.17,-1.03,10.31,-0.11,0.05,-0.01
0.18,-1.05,10.31,-0.12,0.06,-0.01
0.16,-1.02,10.31,-0.12,0.06,-0.01
0.16,-1.01,10.29,-0.12,0.06,-0.01
0.16,-1.0,10.25,-0.12,0.06,-0.01
0.17,-1.02,10.3,-0.12,0.06,-0.01
0.17,-1.02,10.31,-0.11,0.05,-0.02
0.16,-1.01,10.29,-0.11,0.05,-0.01
0.15,-1.06,10.3,-0.13,0.06,-0.01
0.17,-1.04,10.3,-0.12,0.06,-0.01
0.19,-1.0,10.25,-0.09,0.05,-0.01
0.19,-1.02,10.35,-0.14,0.06,-0.01
0.23,-1.02,10.25,-0.11,0.06,-0.01
0.16,-0.98,10.1,-0.02,0.05,-0.01
0.13,-1.04,10.42,-0.18,0.09,-0.02
0.17,-1.0,10.24,-0.09,0.08,-0.01
0.15,-1.02,10.14,-0.07,0.06,-0.01
0.17,-1.07,10.43,-0.15,0.06,-0.02
0.14,-1.07,10.34,-0.14,0.05,-0.02
0.15,-1.05,10.25,-0.13,0.06,-0.02
0.18,-1.01,10.24,-0.14,0.08,-0.01
0.2,-1.02,10.33,-0.14,0.08,-0.01
0.18,-1.06,10.36,-0.12,0.06,-0.01
0.13,-1.05,10.31,-0.12,0.07,-0.01
