ax,ay,az,gx,gy,gz
0.26,-0.69,10.31,-0.06,0.03,0.0
0.27,-0.68,10.39,-0.08,0.04,0.0
0.25,-0.65,10.28,-0.05,0.04,-0.01
0.23,-0.63,10.3,-0.06,0.04,-0.01
0.25,-0.66,10.33,-0.06,0.03,-0.01
0.28,-0.64,10.33,-0.07,0.04,-0.02
0.23,-0.64,10.36,-0.08,0.04,-0.02
0.24,-0.62,10.35,-0.09,0.04,-0.01
0.26,-0.62,10.31,-0.11,0.05,-0.01
0.25,-0.62,10.31,-0.12,0.05,-0.01
0.26,-0.6,10.26,-0.12,0.06,-0.01
0.29,-0.61,10.31,-0.14,0.07,-0.01
0.26,-0.63,10.34,-0.16,0.07,-0.02
0.28,-0.66,10.35,-0.19,0.07,-0.02
0.26,-0.68,10.27,-0.17,0.07,-0.01
0.23,-0.64,10.04,-0.01,0.05,0.0
0.24,-0.68,10.39,-0.22,0.11,-0.02
0.27,-0.68,10.37,-0.21,0.11,-0.02
0.22,-0.7,10.18,-0.15,0.09,-0.01
0.22,-0.78,10.5,-0.21,0.07,-0.02
0.2,-0.81,10.34,-0.18,0.08,-0.02
0.2,-0.77,10.23,-0.19,0.1,-0.02
0.19,-0.76,10.3,-0.22,0.1,-0.02
0.2,-0.8,10.34,-0.22,0.1,-0.02
0.17,-0.85,10.35,-0.2,0.1,-0.02
0.16,-0.9,10.32,-0.2,0.1,-0.02
0.16,-0.9,10.25,-0.2,0.09,-0.01
0.15,-0.94,10.3,-0.22,0.1,-0.02
0.14,-0.98,10.41,-0.25,0.1,-0.02
0.17,-0.94,10.15,-0.16,0.08,-0.01
0.14,-0.99,10.3,-0.19,0.08,-0.02
0.11,-1.03,10.38,-0.19,0.08,-0.02
0.08,-1.06,10.3,-0.17,0.09,-0.02
0.11,-1.04,10.26,-0.17,0.09,-0.01
0.09,-1.05,10.31,-0.2,0.08,-0.02
0.13,-1.09,10.27,-0.19,0.09,-0.02
0.08,-1.1,10.23,-0.17,0.09,-0.02
0.07,-1.1,10.3,-0.18,0.08,-0.02
0.1,-1.13,10.3,-0.16,0.07,-0.02
0.08,-1.15,10.3,-0.15,0.07,-0.01
0.06,-1.14,10.29,-0.16,0.08,-0.01
0.06,-1.15,10.28,-0.17,0.08,-0.01
0.04,-1.18,10.26,-0.17,0.08,-0.01
0.05,-1.2,10.3,-0.16,0.08,-0.02
0.03,-1.22,10.3,-0.15,0.07,-0.02
0.04,-1.21,10.27,-0.14,0.07,-0.02
0.05,-1.22,10.22,-0.15,0.07,-0.02
0.04,-1.22,10.23,-0.15,0.08,-0.02
0.04,-1.25,10.31,-0.18,0.08,-0.02
0.06,-1.26,10.3,-0.16,0.08,-0.02
0.05,-1.27,10.09,-0.04,0.06,-0.01
0.0,-1.25,10.36,-0.19,0.08,-0.02
0.01,-1.29,10.36,-0.19,0.1,-0.01
0.01,-1.23,10.04,-0.08,0.08,0.0
