ax,ay,az,gx,gy,gz
0.09,-0.43,10.32,-0.09,0.05,-0.01
0.08,-0.46,10.32,-0.11,0.05,-0.01
0.1,-0.43,10.42,-0.16,0.07,-0.01
0.1,-0.4,10.19,-0.09,0.05,0.0
0.11,-0.44,10.3,-0.1,0.05,-0.01
0.07,-0.46,10.4,-0.14,0.06,-0.01
0.08,-0.43,10.34,-0.14,0.08,-0.01
0.09,-0.46,10.32,-0.15,0.07,-0.01
0.09,-0.45,10.4,-0.17,0.08,-0.02
0.1,-0.43,10.31,-0.14,0.08,-0.01
0.08,-0.46,10.28,-0.14,0.07,-0.01
0.08,-0.48,10.31,-0.14,0.06,-0.02
0.08,-0.49,10.32,-0.15,0.07,-0.01
0.06,-0.52,10.32,-0.16,0.07,-0.01
0.08,-0.53,10.33,-0.16,0.07,-0.01
0.08,-0.54,10.33,-0.16,0.07,-0.01
0.07,-0.56,10.26,-0.17,0.07,-0.02
0.07,-0.54,10.29,-0.17,0.07,-0.02
0.04,-0.56,10.31,-0.18,0.08,-0.02
0.05,-0.6,10.36,-0.21,0.07,-0.02
0.08,-0.64,10.28,-0.18,0.07,-0.01
0.04,-0.57,10.08,-0.03,0.06,0.0
0.0,-0.65,10.41,-0.23,0.1,-0.02
0.08,-0.68,10.33,-0.2,0.11,-0.02
-0.01,-0.67,10.16,-0.15,0.09,-0.01
-0.01,-0.74,10.57,-0.23,0.08,-0.02
0.02,-0.77,10.36,-0.19,0.07,-0.02
0.0,-0.74,10.2,-0.17,0.09,-0.02
-0.01,-0.72,10.28,-0.2,0.1,-0.02
0.02,-0.75,10.35,-0.22,0.1,-0.02
0.0,-0.79,10.36,-0.2,0.1,-0.02
-0.05,-0.81,10.31,-0.19,0.1,-0.02
-0.04,-0.85,10.28,-0.18,0.08,-0.02
-0.06,-0.92,10.27,-0.2,0.1,-0.02
-0.07,-0.92,10.4,-0.25,0.09,-0.02
-0.02,-0.88,10.14,-0.14,0.06,-0.01
-0.06,-0.93,10.36,-0.18,0.07,-0.02
-0.06,-0.95,10.38,-0.18,0.08,-0.02
-0.1,-0.97,10.29,-0.17,0.09,-0.02
-0.11,-0.99,10.25,-0.16,0.08,-0.01
-0.08,-0.98,10.31,-0.19,0.09,-0.02
-0.05,-1.0,10.22,-0.16,0.08,-0.02
-0.11,-1.02,10.28,-0.16,0.08,-0.02
-0.11,-1.03,10.31,-0.16,0.07,-0.02
-0.09,-1.07,10.29,-0.16,0.07,-0.02
-0.1,-1.08,10.29,-0.16,0.07,-0.01
-0.13,-1.06,10.28,-0.16,0.07,-0.01
-0.11,-1.1,10.27,-0.16,0.07,-0.01
-0.13,-1.07,10.3,-0.17,0.07,-0.02
-0.11,-1.08,10.29,-0.16,0.07,-0.02
-0.12,-1.11,10.28,-0.15,0.07,-0.02
-0.11,-1.11,10.24,-0.15,0.07,-0.01
-0.14,-1.14,10.27,-0.16,0.07,-0.02
