ax,ay,az,gx,gy,gz
-0.8,-1.28,10.2,-0.07,0.04,0.0
-0.81,-1.31,10.11,-0.05,0.03,0.0
-0.8,-1.3,10.14,-0.08,0.04,-0.01
-0.83,-1.31,10.24,-0.13,0.08,-0.01
-0.79,-1.27,10.1,-0.06,0.02,0.0
-0.79,-1.27,10.17,-0.07,0.03,-0.01
-0.82,-1.3,10.24,-0.09,0.06,-0.01
-0.8,-1.27,10.21,-0.08,0.05,-0.01
-0.8,-1.25,10.18,-0.08,0.04,-0.01
-0.8,-1.2,10.19,-0.09,0.04,-0.01
-0.79,-1.21,10.12,-0.09,0.05,-0.01
-0.79,-1.21,10.13,-0.11,0.05,-0.01
-0.78,-1.23,10.17,-0.11,0.05,-0.01
-0.74,-1.23,10.15,-0.12,0.05,-0.02
-0.75,-1.24,10.18,-0.15,0.06,-0.02
-0.76,-1.26,10.17,-0.16,0.07,-0.02
-0.8,-1.26,10.18,-0.16,0.07,-0.02
-0.79,-1.3,10.2,-0.16,0.07,-0.02
-0.8,-1.28,10.21,-0.15,0.06,-0.02
-0.79,-1.29,10.13,-0.13,0.06,-0.02
-0.77,-1.29,10.19,-0.15,0.07,-0.02
-0.79,-1.33,10.22,-0.18,0.09,-0.03
-0.74,-1.3,10.04,-0.08,0.04,-0.01
-0.81,-1.38,10.19,-0.17,0.07,-0.03
-0.81,-1.33,10.24,-0.2,0.11,-0.03
-0.79,-1.33,10.05,-0.12,0.07,-0.02
-0.81,-1.42,10.22,-0.15,0.07,-0.02
-0.85,-1.44,10.22,-0.16,0.08,-0.02
-0.83,-1.42,10.13,-0.15,0.08,-0.01
-0.83,-1.39,10.12,-0.15,0.08,-0.02
-0.81,-1.36,10.15,-0.16,0.08,-0.02
-0.82,-1.38,10.17,-0.16,0.09,-0.02
-0.85,-1.41,10.18,-0.16,0.09,-0.02
-0.86,-1.48,10.13,-0.16,0.08,-0.02
-0.84,-1.48,10.1,-0.17,0.08,-0.02
-0.87,-1.52,10.22,-0.2,0.12,-0.03
-0.87,-1.53,10.07,-0.15,0.07,-0.02
-0.88,-1.5,10.08,-0.13,0.05,-0.02
-0.89,-1.56,10.19,-0.16,0.08,-0.03
-0.91,-1.55,10.19,-0.15,0.09,-0.02
-0.91,-1.56,10.14,-0.14,0.07,-0.02
-0.88,-1.53,10.13,-0.15,0.06,-0.02
-0.89,-1.53,10.1,-0.15,0.08,-0.02
