ax,ay,az,gx,gy,gz
-0.68,-1.5,10.2,-0.27,0.23,-0.05
-0.75,-1.65,10.05,-0.28,0.28,-0.04
-0.74,-1.72,10.24,-0.31,0.31,-0.06
-0.85,-1.72,10.17,-0.27,0.26,-0.06
-0.7,-1.7,9.94,-0.34,0.31,-0.04
-0.83,-1.87,10.19,-0.29,0.29,-0.07
-1.06,-1.94,10.4,-0.23,0.19,-0.07
-1.06,-1.92,10.38,-0.11,0.04,-0.03
-0.79,-1.84,10.55,0.14,-0.25,0.07
-0.4,-1.69,9.66,0.21,-0.3,0.07
-0.81,-1.81,9.76,-0.04,-0.11,0.01
-0.87,-1.59,10.0,-0.13,0.03,0.02
-0.85,-1.84,10.29,-0.14,0.07,-0.01
-0.79,-1.78,10.07,-0.07,0.05,0.02
-0.78,-1.66,10.21,-0.1,0.05,0.03
-0.74,-1.81,10.07,-0.08,0.01,0.01
-0.58,-1.7,10.0,-0.06,0.05,-0.02
-0.61,-1.67,10.07,-0.09,0.08,-0.07
-0.91,-1.54,10.08,-0.19,0.13,-0.07
-0.8,-1.68,10.04,-0.24,0.12,-0.06
-0.86,-1.86,9.92,-0.24,0.16,-0.05
-0.75,-1.91,9.85,-0.26,0.24,-0.04
-0.86,-1.93,10.29,-0.27,0.26,-0.08
-0.76,-1.8,10.14,-0.19,0.15,-0.02
-0.91,-1.88,10.0,-0.21,0.17,-0.04
-1.0,-1.96,10.07,-0.22,0.2,-0.05
-1.02,-1.93,10.15,-0.17,0.18,-0.05
-1.04,-1.98,9.86,-0.19,0.2,-0.05
-1.11,-2.05,10.18,-0.28,0.24,-0.03
-1.05,-2.04,10.2,-0.19,0.18,-0.03
-1.08,-2.08,10.18,-0.15,0.13,-0.03
-1.12,-2.07,10.11,-0.12,0.07,-0.03
-1.11,-1.96,9.81,-0.03,0.01,0.01
-1.19,-2.04,10.12,-0.14,0.02,-0.01
-1.19,-2.07,10.24,-0.07,-0.07,0.0
-1.04,-1.97,9.88,0.09,-0.15,0.02
-0.93,-2.01,9.91,0.06,-0.09,0.0
-0.94,-2.01,10.09,0.05,-0.11,0.01
-0.88,-1.87,10.15,0.1,-0.15,0.04
-0.79,-1.83,10.02,0.16,-0.15,0.06
-0.7,-1.71,10.01,0.15,-0.1,0.07
-0.75,-1.68,10.21,0.12,-0.08,0.05
-0.79,-1.68,10.11,0.13,-0.08,0.06
