ax,ay,az,gx,gy,gz
0.06,-1.3,10.23,-0.15,0.08,-0.01
0.03,-1.32,10.29,-0.16,0.08,-0.01
0.04,-1.32,10.3,-0.15,0.07,-0.01
0.01,-1.33,10.27,-0.13,0.07,-0.01
0.01,-1.34,10.27,-0.12,0.06,-0.01
0.01,-1.33,10.3,-0.12,0.06,-0.01
0.02,-1.33,10.25,-0.12,0.06,-0.02
0.01,-1.31,10.26,-0.12,0.06,-0.01
0.01,-1.34,10.23,-0.11,0.06,-0.01
0.04,-1.36,10.35,-0.13,0.06,-0.02
0.08,-1.35,10.28,-0.07,0.05,-0.01
0.03,-1.28,10.15,0.0,0.04,0.0
0.01,-1.35,10.36,-0.09,0.06,-0.01
0.04,-1.28,10.2,-0.02,0.05,0.0
0.02,-1.25,10.17,0.02,0.03,0.0
0.03,-1.3,10.36,-0.03,0.02,-0.01
0.01,-1.29,10.32,-0.02,0.02,-0.01
0.05,-1.19,10.25,0.0,0.03,0.0
0.13,-1.12,10.24,-0.01,0.03,0.0
0.12,-1.11,10.32,0.0,0.02,0.0
0.06,-1.14,10.32,0.0,0.02,-0.01
0.06,-1.1,10.3,0.0,0.03,-0.01
0.09,-1.06,10.28,0.0,0.02,0.0
0.11,-1.05,10.23,0.0,0.02,-0.01
0.05,-1.04,10.37,-0.05,0.02,-0.01
0.09,-0.97,10.11,0.04,0.01,0.0
0.13,-0.99,10.39,-0.05,0.02,-0.01
0.15,-1.01,10.35,0.0,0.02,-0.01
0.14,-0.94,10.33,0.01,0.03,-0.01
0.16,-0.87,10.29,0.01,0.02,0.0
0.15,-0.82,10.32,0.0,0.02,-0.01
0.19,-0.83,10.3,0.01,0.02,-0.01
0.2,-0.82,10.26,0.01,0.02,-0.01
0.18,-0.77,10.32,0.01,0.01,-0.01
0.22,-0.76,10.29,0.02,0.0,-0.01
0.22,-0.74,10.33,0.0,0.01,-0.01
0.23,-0.71,10.36,-0.01,0.02,-0.01
0.25,-0.67,10.32,-0.01,0.01,-0.01
0.24,-0.64,10.32,-0.02,0.01,-0.01
0.25,-0.62,10.34,-0.02,0.01,-0.01
0.27,-0.62,10.36,-0.02,0.01,-0.01
0.28,-0.6,10.34,-0.02,0.01,-0.01
0.29,-0.56,10.31,-0.01,0.02,-0.01
0.31,-0.54,10.37,-0.04,0.02,-0.01
0.33,-0.54,10.4,-0.06,0.02,-0.01
0.34,-0.52,10.22,0.02,0.01,-0.01
