ax,ay,az,gx,gy,gz
-0.79,-1.92,10.11,-0.13,0.14,0.0
-0.89,-2.01,10.13,-0.14,0.13,-0.01
-0.86,-2.0,10.12,-0.14,0.12,-0.02
-0.86,-1.97,10.0,-0.15,0.12,-0.01
-0.91,-2.04,10.02,-0.16,0.17,-0.01
-0.98,-2.09,10.23,-0.19,0.14,-0.02
-0.95,-2.01,10.02,-0.09,0.07,0.0
-0.87,-2.04,10.03,-0.12,0.08,-0.01
-0.92,-2.08,10.02,-0.12,0.09,-0.02
-0.94,-2.03,10.09,-0.12,0.09,-0.02
-1.01,-2.06,10.06,-0.11,0.08,-0.01
-0.99,-2.06,10.04,-0.1,0.06,-0.01
-0.96,-2.06,9.99,-0.08,0.06,-0.01
-0.95,-2.02,10.04,-0.04,0.04,0.01
-0.95,-2.01,10.01,-0.05,0.04,0.0
-0.95,-1.98,10.07,-0.06,0.03,-0.01
-0.91,-2.0,10.06,-0.07,0.04,-0.01
-0.95,-1.98,10.06,-0.07,0.03,-0.01
-0.93,-1.96,10.07,-0.06,0.02,0.0
-0.93,-1.98,10.02,-0.06,0.02,0.0
-0.9,-1.95,10.06,-0.06,0.02,0.0
-0.91,-1.95,10.11,-0.05,0.01,-0.01
-0.9,-1.9,10.02,-0.03,0.0,0.0
-0.88,-1.89,10.07,-0.03,0.02,0.0
-0.87,-1.9,10.12,-0.05,0.02,-0.01
-0.85,-1.9,10.09,-0.07,0.03,-0.01
-0.84,-1.86,10.01,-0.04,0.02,0.0
-0.82,-1.78,9.99,0.02,0.01,0.01
-0.83,-1.85,10.13,-0.06,0.06,0.0
-0.84,-1.78,10.02,-0.03,0.04,0.0
-0.85,-1.78,10.01,-0.01,0.02,0.0
-0.82,-1.82,10.24,-0.07,0.04,-0.01
-0.85,-1.77,10.16,-0.03,0.02,0.0
-0.85,-1.74,10.1,0.0,0.01,0.01
-0.77,-1.67,10.07,-0.02,0.01,0.01
-0.72,-1.7,10.1,-0.05,0.02,-0.01
-0.75,-1.67,10.13,-0.05,0.02,-0.01
-0.79,-1.63,10.13,-0.03,0.02,0.0
-0.8,-1.62,10.15,-0.02,0.02,0.0
-0.76,-1.66,10.19,-0.05,0.03,0.0
-0.75,-1.64,10.21,-0.08,0.02,-0.01
-0.73,-1.56,9.96,-0.02,0.0,0.0
-0.71,-1.61,10.18,-0.09,0.03,-0.01
-0.72,-1.61,10.2,-0.06,0.02,-0.01
-0.78,-1.55,10.17,-0.05,0.03,-0.01
-0.74,-1.51,10.17,-0.05,0.02,0.0
-0.66,-1.53,10.2,-0.05,0.02,0.0
-0.66,-1.51,10.12,-0.03,0.01,0.0
-0.67,-1.49,10.12,-0.04,0.01,-0.01
-0.67,-1.46,10.15,-0.04,0.01,-0.01
-0.63,-1.44,10.16,-0.04,0.01,0.0
-0.62,-1.48,10.17,-0.07,0.03,-0.01
-0.63,-1.48,10.18,-0.07,0.03,-0.01
-0.64,-1.45,10.17,-0.07,0.03,-0.01
-0.65,-1.43,10.17,-0.07,0.02,-0.01
-0.65,-1.45,10.16,-0.07,0.03,-0.01
-0.64,-1.43,10.18,-0.07,0.03,-0.01
-0.61,-1.37,10.18,-0.07,0.03,-0.01
-0.58,-1.39,10.23,-0.09,0.03,0.0
-0.56,-1.31,10.22,-0.1,0.03,0.0
-0.58,-1.51,9.97,0.01,0.0,0.01
-0.6,-1.43,10.24,-0.13,0.06,-0.02
-0.57,-1.29,10.31,-0.14,0.07,-0.02
-0.58,-1.27,10.07,-0.05,0.04,0.0
-0.57,-1.41,10.27,-0.11,0.05,-0.01
-0.6,-1.4,10.26,-0.14,0.06,-0.02
-0.58,-1.37,10.17,-0.11,0.06,-0.01
-0.56,-1.36,10.18,-0.09,0.05,0.0
-0.53,-1.34,10.21,-0.11,0.05,-0.01
-0.56,-1.34,10.22,-0.13,0.06,-0.02
-0.59,-1.33,10.19,-0.14,0.07,-0.02
-0.57,-1.33,10.19,-0.14,0.07,-0.01
-0.54,-1.39,10.18,-0.17,0.08,-0.02
-0.58,-1.46,10.27,-0.22,0.11,-0.03
-0.59,-1.41,10.07,-0.16,0.07,-0.01
-0.57,-1.46,10.16,-0.17,0.07,-0.02
-0.58,-1.48,10.2,-0.21,0.09,-0.03
-0.66,-1.49,10.17,-0.21,0.11,-0.03
-0.66,-1.52,10.21,-0.2,0.1,-0.02
-0.64,-1.53,10.2,-0.19,0.09,-0.02
-0.63,-1.54,10.14,-0.18,0.09,-0.02
-0.64,-1.56,10.11,-0.17,0.09,-0.03
-0.66,-1.55,10.15,-0.18,0.08,-0.02
-0.63,-1.58,10.16,-0.16,0.08,-0.01
-0.65,-1.62,10.14,-0.18,0.11,-0.02
-0.66,-1.61,10.2,-0.18,0.09,-0.02
-0.62,-1.64,10.17,-0.18,0.07,-0.02
-0.66,-1.67,10.1,-0.17,0.07,-0.02
-0.68,-1.71,10.08,-0.17,0.08,-0.02
-0.71,-1.7,10.14,-0.17,0.08,-0.02
-0.7,-1.69,10.14,-0.17,0.08,-0.02
-0.7,-1.76,10.21,-0.19,0.1,-0.02
-0.71,-1.74,10.11,-0.14,0.07,-0.02
-0.67,-1.68,10.05,-0.06,0.04,-0.01
-0.68,-1.77,10.14,-0.17,0.1,-0.02
-0.73,-1.72,10.06,-0.14,0.09,-0.01
-0.71,-1.73,10.06,-0.1,0.07,-0.01
-0.71,-1.83,10.24,-0.17,0.08,-0.02
-0.79,-1.83,10.13,-0.16,0.08,-0.02
-0.8,-1.81,10.11,-0.14,0.08,-0.01
-0.69,-1.81,10.03,-0.11,0.07,0.0
-0.68,-1.76,10.02,-0.14,0.1,-0.01
-0.79,-1.83,10.14,-0.15,0.11,-0.01
-0.79,-1.88,10.18,-0.08,0.03,0.0
-0.77,-1.69,10.07,-0.08,0.03,0.0
-0.78,-1.81,10.14,-0.09,0.05,0.0
-0.75,-1.94,10.26,-0.08,0.01,-0.01
-0.8,-1.86,10.12,0.05,-0.03,-0.01
-0.7,-1.71,10.29,0.02,-0.06,-0.03
-0.75,-1.33,10.19,0.08,-0.12,-0.01
-0.64,-1.81,10.44,0.28,-0.23,0.08
-0.72,-1.3,10.13,0.18,-0.2,0.05
-0.19,-1.63,9.78,-0.08,0.16,0.01
-0.57,-1.37,10.05,-0.15,0.02,0.0
-0.42,-1.75,9.99,-0.08,0.15,0.02
-0.81,-1.36,10.32,-0.18,0.17,-0.03
-0.73,-1.39,10.27,-0.15,0.13,-0.02
-0.52,-1.67,9.92,-0.09,0.17,-0.02
-0.59,-1.51,9.72,-0.25,0.45,-0.04
-0.69,-1.51,10.11,-0.49,0.63,-0.06
-0.68,-1.6,10.23,-0.42,0.54,-0.05
-1.06,-1.62,10.2,-0.3,0.4,-0.07
-1.13,-1.95,9.76,-0.42,0.46,-0.11
-1.31,-1.84,10.09,-0.44,0.48,-0.12
-1.35,-2.01,10.05,-0.39,0.39,-0.1
-1.27,-2.06,9.8,-0.28,0.46,-0.06
-1.47,-2.14,10.02,-0.28,0.51,-0.04
