ax,ay,az,gx,gy,gz
-1.06,-1.85,10.07,-0.13,0.07,-0.01
-1.04,-1.81,10.04,-0.12,0.06,-0.01
-1.04,-1.83,10.07,-0.11,0.06,-0.01
-1.04,-1.82,10.06,-0.12,0.07,-0.01
-1.04,-1.84,10.04,-0.13,0.06,-0.02
-1.05,-1.84,10.06,-0.13,0.07,-0.02
-1.04,-1.84,10.06,-0.13,0.07,-0.02
-1.06,-1.86,10.04,-0.12,0.06,-0.01
-1.06,-1.87,10.09,-0.14,0.07,-0.02
-1.02,-1.85,10.09,-0.14,0.07,-0.02
-1.01,-1.78,9.91,-0.05,0.04,0.0
-1.08,-1.94,10.15,-0.16,0.09,-0.02
-1.07,-1.8,10.16,-0.16,0.09,-0.02
-1.05,-1.82,9.92,-0.06,0.04,0.01
-1.06,-1.92,10.02,-0.1,0.07,-0.01
-1.09,-1.92,10.08,-0.13,0.07,-0.02
-1.1,-1.88,10.08,-0.12,0.06,-0.01
-1.04,-1.86,10.0,-0.12,0.06,-0.01
-1.01,-1.87,10.02,-0.12,0.07,-0.01
-1.07,-1.86,10.06,-0.13,0.08,-0.02
-1.1,-1.86,10.08,-0.13,0.08,-0.02
-1.09,-1.89,10.06,-0.13,0.07,-0.01
-1.09,-1.93,10.0,-0.13,0.07,-0.01
-1.09,-1.92,10.07,-0.13,0.08,-0.01
-1.11,-1.91,10.01,-0.12,0.06,-0.01
-1.07,-1.91,10.0,-0.1,0.05,-0.01
-1.06,-1.9,10.06,-0.12,0.06,-0.01
-1.13,-1.92,10.05,-0.11,0.06,-0.02
-1.13,-1.93,10.09,-0.1,0.06,-0.01
-1.1,-1.94,10.02,-0.1,0.05,-0.01
-1.1,-1.94,10.05,-0.11,0.05,-0.01
-1.08,-1.9,9.99,-0.09,0.05,-0.01
-1.09,-1.89,10.0,-0.08,0.04,-0.01
-1.06,-1.87,10.05,-0.08,0.04,-0.01
-1.04,-1.89,10.05,-0.09,0.04,-0.01
-1.06,-1.91,10.05,-0.09,0.04,-0.01
-1.08,-1.91,10.04,-0.09,0.05,-0.01
-1.07,-1.87,10.03,-0.07,0.05,-0.01
-1.08,-1.85,10.06,-0.07,0.04,-0.01
-1.05,-1.82,10.04,-0.07,0.04,-0.01
-1.05,-1.86,10.05,-0.08,0.04,-0.01
-1.03,-1.84,10.05,-0.08,0.04,-0.01
-1.05,-1.83,10.05,-0.07,0.04,-0.01
-1.03,-1.81,10.02,-0.06,0.04,-0.01
-1.04,-1.84,10.12,-0.1,0.05,-0.01
-1.02,-1.8,10.08,-0.08,0.04,-0.01
