ax,ay,az,gx,gy,gz
0.12,-1.07,10.24,-0.16,0.08,-0.01
0.08,-1.08,10.28,-0.17,0.08,-0.02
0.09,-1.12,10.29,-0.17,0.08,-0.02
0.09,-1.14,10.27,-0.17,0.08,-0.02
0.09,-1.13,10.23,-0.15,0.08,-0.02
0.08,-1.17,10.33,-0.18,0.08,-0.02
0.09,-1.17,10.35,-0.19,0.09,-0.02
0.08,-1.15,10.18,-0.09,0.07,-0.01
0.07,-1.13,10.34,-0.18,0.06,-0.02
0.07,-1.2,10.43,-0.22,0.1,-0.02
0.03,-1.17,10.07,-0.1,0.09,-0.01
0.05,-1.25,10.28,-0.14,0.07,-0.01
0.05,-1.29,10.4,-0.17,0.07,-0.02
0.03,-1.28,10.25,-0.15,0.08,-0.02
0.02,-1.24,10.18,-0.16,0.09,-0.02
0.05,-1.24,10.22,-0.18,0.1,-0.01
0.05,-1.26,10.3,-0.17,0.09,-0.01
0.0,-1.27,10.29,-0.16,0.09,-0.01
0.0,-1.29,10.27,-0.16,0.09,-0.02
0.02,-1.34,10.19,-0.16,0.08,-0.01
0.0,-1.38,10.23,-0.17,0.09,-0.01
-0.04,-1.37,10.32,-0.17,0.07,-0.01
-0.01,-1.32,10.1,-0.09,0.05,-0.01
0.01,-1.36,10.31,-0.15,0.07,-0.02
-0.05,-1.37,10.29,-0.13,0.07,-0.02
-0.05,-1.38,10.29,-0.13,0.07,-0.02
-0.05,-1.39,10.21,-0.12,0.07,-0.01
-0.01,-1.37,10.27,-0.14,0.07,-0.01
-0.02,-1.37,10.21,-0.11,0.06,-0.01
-0.04,-1.37,10.2,-0.11,0.06,-0.01
-0.04,-1.37,10.25,-0.11,0.06,-0.01
-0.02,-1.41,10.25,-0.11,0.05,-0.01
-0.02,-1.42,10.22,-0.1,0.05,-0.01
-0.01,-1.38,10.25,-0.09,0.05,-0.01
-0.02,-1.36,10.25,-0.09,0.05,-0.01
-0.03,-1.39,10.26,-0.08,0.04,-0.01
