ax,ay,az,gx,gy,gz
-0.93,-2.0,9.92,-0.02,0.02,0.0
-0.93,-2.01,10.13,-0.09,0.04,-0.01
-0.92,-1.96,10.13,-0.09,0.06,-0.01
-0.91,-1.89,9.92,-0.01,0.02,0.01
-0.91,-1.96,10.04,-0.04,0.03,0.0
-0.93,-2.0,10.16,-0.08,0.04,-0.01
-0.94,-1.93,10.07,-0.06,0.02,-0.01
-0.92,-1.89,10.03,-0.03,0.02,0.0
-0.83,-1.87,10.04,-0.04,0.02,0.0
-0.85,-1.89,10.09,-0.06,0.04,-0.01
-0.9,-1.84,10.07,-0.07,0.05,-0.01
-0.89,-1.82,10.11,-0.07,0.04,-0.01
-0.87,-1.84,10.09,-0.06,0.03,0.0
-0.83,-1.89,10.11,-0.06,0.04,0.0
-0.86,-1.83,10.02,-0.08,0.03,-0.01
-0.85,-1.78,10.0,-0.04,0.02,0.0
-0.83,-1.84,10.18,-0.09,0.04,-0.01
-0.87,-1.82,10.14,-0.07,0.04,-0.01
-0.87,-1.78,10.14,-0.06,0.03,-0.01
-0.86,-1.76,10.07,-0.04,0.02,0.0
-0.82,-1.75,10.1,-0.06,0.03,0.0
-0.8,-1.74,10.05,-0.05,0.03,-0.01
-0.79,-1.73,10.07,-0.05,0.02,-0.01
-0.78,-1.7,10.11,-0.04,0.01,0.0
-0.79,-1.73,10.1,-0.04,0.02,0.0
-0.82,-1.71,10.11,-0.06,0.03,-0.01
-0.77,-1.66,10.13,-0.05,0.03,-0.01
-0.78,-1.67,10.13,-0.06,0.03,0.0
-0.79,-1.68,10.12,-0.06,0.02,-0.01
-0.76,-1.65,10.13,-0.06,0.02,-0.01
-0.76,-1.61,10.13,-0.05,0.02,-0.01
-0.72,-1.62,10.13,-0.04,0.02,0.0
-0.73,-1.6,10.17,-0.06,0.03,-0.01
-0.71,-1.61,10.18,-0.1,0.04,-0.01
-0.72,-1.58,10.14,-0.06,0.02,-0.01
-0.67,-1.47,10.01,0.05,-0.01,0.01
-0.68,-1.56,10.17,-0.09,0.07,-0.01
-0.72,-1.51,10.09,-0.09,0.07,-0.01
-0.73,-1.53,10.11,-0.05,0.04,0.0
-0.71,-1.59,10.26,-0.11,0.05,-0.02
-0.73,-1.54,10.17,-0.09,0.04,-0.01
-0.7,-1.53,10.12,-0.07,0.04,0.0
-0.66,-1.49,10.14,-0.08,0.04,-0.01
-0.62,-1.47,10.16,-0.1,0.05,-0.01
-0.68,-1.5,10.17,-0.11,0.06,-0.02
-0.71,-1.49,10.17,-0.11,0.06,-0.01
-0.68,-1.49,10.16,-0.1,0.05,-0.01
-0.67,-1.54,10.18,-0.12,0.07,-0.01
-0.67,-1.54,10.12,-0.16,0.08,-0.01
-0.7,-1.49,10.0,-0.11,0.05,-0.01
-0.67,-1.56,10.17,-0.16,0.08,-0.02
-0.7,-1.51,10.18,-0.16,0.08,-0.02
-0.76,-1.56,10.17,-0.16,0.09,-0.02
-0.73,-1.54,10.14,-0.15,0.07,-0.02
-0.7,-1.58,10.15,-0.17,0.09,-0.02
-0.7,-1.57,10.13,-0.16,0.09,-0.02
-0.73,-1.58,10.11,-0.16,0.08,-0.02
-0.73,-1.59,10.14,-0.15,0.07,-0.02
-0.72,-1.65,10.14,-0.15,0.07,-0.02
-0.7,-1.63,10.13,-0.17,0.08,-0.02
-0.73,-1.66,10.09,-0.18,0.08,-0.02
-0.76,-1.68,10.13,-0.18,0.08,-0.02
-0.77,-1.7,10.09,-0.17,0.08,-0.02
-0.79,-1.69,10.12,-0.16,0.08,-0.02
-0.77,-1.68,10.09,-0.15,0.08,-0.02
-0.76,-1.71,10.11,-0.16,0.08,-0.02
-0.76,-1.75,10.15,-0.18,0.09,-0.02
-0.78,-1.77,10.09,-0.15,0.07,-0.02
-0.75,-1.67,9.94,-0.04,0.03,0.0
-0.78,-1.8,10.16,-0.18,0.11,-0.02
-0.82,-1.73,10.12,-0.18,0.11,-0.02
-0.8,-1.75,9.98,-0.11,0.07,-0.01
-0.82,-1.87,10.17,-0.17,0.09,-0.02
-0.85,-1.83,10.14,-0.18,0.09,-0.02
-0.85,-1.84,10.09,-0.16,0.09,-0.01
-0.78,-1.81,10.04,-0.17,0.09,-0.01
-0.77,-1.85,10.07,-0.18,0.1,-0.01
-0.85,-1.86,10.08,-0.19,0.12,-0.02
-0.9,-1.89,10.07,-0.18,0.11,-0.03
-0.9,-1.89,10.1,-0.17,0.09,-0.02
-0.84,-1.93,10.05,-0.16,0.09,-0.02
-0.86,-1.97,10.15,-0.22,0.11,-0.02
-0.9,-1.94,9.95,-0.13,0.07,-0.01
-0.91,-1.98,10.06,-0.14,0.08,-0.02
-0.88,-1.99,10.1,-0.16,0.09,-0.02
-0.95,-2.0,10.1,-0.18,0.1,-0.02
-0.99,-2.0,10.03,-0.15,0.09,-0.02
-0.94,-2.01,10.07,-0.17,0.08,-0.02
-0.87,-2.03,10.0,-0.15,0.08,-0.02
-0.9,-2.04,9.93,-0.15,0.1,-0.02
-0.99,-2.04,10.02,-0.17,0.1,-0.03
-0.92,-2.02,10.04,-0.16,0.09,-0.02
-0.95,-2.09,10.0,-0.17,0.09,-0.03
-0.95,-2.11,10.0,-0.17,0.08,-0.03
-0.97,-2.12,9.96,-0.17,0.09,-0.02
-1.02,-2.15,9.98,-0.23,0.11,-0.04
-0.98,-2.12,10.0,-0.22,0.1,-0.03
-1.02,-2.23,10.02,-0.21,0.1,-0.04
-1.01,-2.19,10.07,-0.15,0.05,-0.01
-0.96,-2.19,9.98,-0.1,0.02,0.01
-0.94,-2.32,9.87,-0.13,0.03,0.02
-0.92,-2.17,10.0,-0.17,0.05,0.0
-1.06,-2.15,10.04,-0.12,0.05,0.0
-1.0,-2.26,9.84,0.02,0.0,0.02
-0.97,-2.32,10.06,-0.13,0.07,-0.01
-1.03,-2.1,10.05,-0.17,0.09,-0.01
-1.04,-2.14,9.85,-0.06,0.05,0.01
-0.88,-2.34,10.03,-0.1,0.06,-0.02
-1.1,-2.27,10.04,-0.13,0.06,-0.03
-1.99,-2.23,9.83,-0.07,0.12,-0.06
-0.09,-1.86,10.3,-0.02,0.09,-0.1
-0.43,-2.24,9.79,-0.09,0.06,0.0
-1.15,-2.33,10.08,-0.19,0.1,-0.03
-1.23,-2.1,10.0,-0.09,0.08,-0.03
-1.17,-2.19,10.05,-0.05,0.04,-0.01
-1.03,-2.21,9.94,-0.03,0.02,0.0
-1.0,-2.22,9.99,-0.06,0.06,-0.02
-0.96,-2.1,9.91,-0.03,0.02,-0.02
-0.95,-2.05,9.99,-0.03,0.02,-0.01
-1.02,-2.08,10.05,-0.06,0.03,0.0
-1.05,-2.15,10.01,-0.05,0.05,-0.01
-1.06,-2.07,10.05,-0.06,0.04,-0.01
-1.01,-2.03,10.04,-0.03,0.02,0.0
-1.02,-2.12,10.03,-0.02,0.01,0.0
-0.96,-2.04,9.98,0.0,0.01,0.01
-0.94,-1.99,10.03,0.0,0.0,0.02
-0.95,-1.96,10.03,0.0,-0.01,0.01
-0.91,-1.91,10.05,-0.02,0.0,0.01
-0.94,-1.92,10.03,-0.04,0.03,0.0
-0.9,-1.85,10.13,-0.03,0.02,0.01
-0.9,-1.96,10.08,-0.02,0.01,0.01
-0.92,-1.89,10.04,-0.03,0.01,0.0
-0.9,-1.8,10.09,-0.03,0.01,0.01
-0.89,-1.81,10.08,-0.02,0.01,0.01
-0.88,-1.86,10.07,-0.01,0.0,0.01
-0.85,-1.76,10.05,-0.01,0.01,0.0
-0.84,-1.72,10.14,-0.04,0.01,0.0
-0.8,-1.75,10.16,-0.05,0.01,0.0
-0.8,-1.69,9.99,0.06,-0.04,0.02
-0.85,-1.72,10.15,-0.03,0.01,0.01
-0.82,-1.65,10.2,-0.06,0.04,0.0
-0.8,-1.61,10.0,0.02,0.01,0.02
-0.78,-1.59,10.22,-0.04,0.01,0.0
-0.75,-1.59,10.22,-0.06,0.02,0.01
-0.84,-1.72,10.08,-0.02,0.02,0.0
-0.78,-1.5,10.15,-0.03,0.01,0.0
-0.68,-1.47,10.16,-0.04,0.01,0.0
-0.68,-1.53,10.17,-0.06,0.03,0.0
-0.77,-1.54,10.13,-0.07,0.05,-0.02
-0.74,-1.47,10.16,-0.06,0.03,-0.01
-0.7,-1.48,10.15,-0.06,0.02,0.0
