ax,ay,az,gx,gy,gz
0.09,-1.0,10.33,-0.15,0.09,-0.04
-0.01,-0.91,10.13,-0.13,0.07,-0.06
0.11,-1.12,10.2,-0.19,0.06,-0.07
0.92,-1.9,10.38,-0.26,0.05,0.05
0.03,-0.58,10.24,-0.16,0.12,0.01
0.17,-0.89,10.4,-0.19,0.12,-0.03
0.18,-1.13,10.32,-0.14,0.05,-0.02
0.1,-1.04,10.18,-0.12,0.05,-0.02
0.15,-1.13,10.27,-0.17,0.08,-0.01
0.2,-1.08,10.48,-0.23,0.09,-0.03
0.11,-1.11,10.29,-0.14,0.09,-0.02
0.08,-1.1,10.18,-0.1,0.07,-0.02
0.13,-1.13,10.26,-0.13,0.06,-0.01
0.18,-1.15,10.33,-0.16,0.07,-0.01
0.19,-1.13,10.32,-0.14,0.08,-0.01
0.15,-1.11,10.34,-0.13,0.07,-0.01
0.13,-1.06,10.19,-0.08,0.06,-0.01
0.11,-1.17,10.33,-0.14,0.06,-0.01
0.12,-1.17,10.34,-0.11,0.05,-0.01
0.14,-1.17,10.28,-0.08,0.05,0.0
0.14,-1.13,10.26,-0.06,0.05,-0.01
0.16,-1.1,10.22,-0.06,0.06,-0.01
0.15,-1.09,10.23,-0.1,0.06,-0.01
0.12,-1.11,10.34,-0.13,0.07,-0.02
0.19,-1.13,10.18,-0.05,0.05,-0.01
0.08,-1.14,10.54,-0.18,0.06,-0.02
0.15,-1.13,10.35,-0.14,0.08,-0.01
0.14,-1.03,9.99,-0.03,0.06,0.0
0.11,-1.06,10.28,-0.11,0.06,-0.02
0.1,-1.18,10.38,-0.18,0.06,-0.02
0.09,-1.19,10.31,-0.17,0.08,-0.02
0.1,-1.13,10.21,-0.16,0.09,-0.01
0.13,-1.09,10.28,-0.16,0.09,-0.01
0.11,-1.13,10.33,-0.14,0.08,-0.02
0.1,-1.18,10.29,-0.14,0.08,-0.01
0.08,-1.2,10.26,-0.14,0.09,-0.01
0.1,-1.21,10.27,-0.15,0.08,0.0
0.07,-1.24,10.36,-0.13,0.09,-0.01
0.04,-1.23,10.32,-0.06,0.06,0.0
0.04,-1.15,10.2,-0.04,0.1,0.0
0.07,-1.16,10.29,-0.07,0.1,0.01
0.08,-1.16,10.22,-0.07,0.09,0.0
0.04,-1.17,10.3,-0.09,0.09,0.0
0.03,-1.14,10.25,-0.09,0.08,0.0
0.01,-1.18,10.28,-0.12,0.06,-0.01
0.05,-1.18,10.29,-0.13,0.05,-0.01
0.06,-1.13,10.26,-0.09,0.04,-0.01
0.01,-1.14,10.26,-0.1,0.03,-0.01
0.0,-1.19,10.33,-0.1,0.0,-0.02
0.1,-1.15,10.35,-0.08,0.0,-0.02
0.09,-1.1,10.29,-0.06,0.01,-0.02
0.09,-1.06,10.21,-0.07,0.02,-0.02
0.08,-1.11,10.25,-0.12,0.04,-0.02
0.1,-1.14,10.28,-0.12,0.04,-0.02
0.1,-1.14,10.27,-0.11,0.05,-0.01
0.07,-1.1,10.27,-0.09,0.06,-0.01
0.1,-1.15,10.31,-0.11,0.07,-0.01
0.11,-1.13,10.26,-0.11,0.08,-0.01
0.1,-1.05,10.1,0.0,0.07,0.01
0.05,-1.1,10.45,-0.13,0.11,-0.01
0.09,-1.07,10.33,-0.09,0.1,-0.01
0.03,-1.05,10.09,-0.03,0.08,0.01
0.05,-1.1,10.33,-0.12,0.08,-0.01
0.04,-1.15,10.34,-0.17,0.07,-0.02
0.07,-1.11,10.27,-0.15,0.07,-0.02
0.07,-1.09,10.22,-0.14,0.08,-0.02
0.08,-1.1,10.3,-0.15,0.06,-0.02
0.1,-1.09,10.3,-0.14,0.07,-0.02
0.04,-1.08,10.32,-0.15,0.07,-0.02
0.03,-1.13,10.28,-0.15,0.07,-0.02
0.04,-1.17,10.23,-0.16,0.07,-0.02
0.0,-1.19,10.37,-0.19,0.08,-0.02
0.03,-1.13,10.08,-0.11,0.06,-0.02
0.03,-1.13,10.18,-0.17,0.08,-0.02
0.02,-1.26,10.39,-0.21,0.09,-0.02
-0.01,-1.28,10.31,-0.19,0.1,-0.02
-0.02,-1.23,10.28,-0.17,0.1,-0.02
-0.02,-1.25,10.23,-0.17,0.06,-0.02
0.01,-1.27,10.26,-0.16,0.09,-0.02
0.0,-1.28,10.26,-0.15,0.09,-0.02
-0.03,-1.29,10.27,-0.14,0.08,-0.02
-0.05,-1.33,10.26,-0.13,0.07,-0.01
-0.03,-1.35,10.28,-0.13,0.06,-0.02
-0.03,-1.35,10.25,-0.12,0.06,-0.01
-0.06,-1.34,10.28,-0.12,0.05,-0.01
-0.03,-1.35,10.28,-0.11,0.05,-0.01
-0.04,-1.34,10.33,-0.11,0.04,-0.01
-0.01,-1.33,10.27,-0.08,0.03,-0.01
0.0,-1.3,10.26,-0.05,0.02,-0.01
0.0,-1.29,10.23,-0.05,0.02,-0.01
0.01,-1.3,10.31,-0.1,0.03,-0.02
0.04,-1.3,10.3,-0.08,0.03,-0.01
0.02,-1.21,10.06,0.06,0.01,0.0
0.0,-1.24,10.33,-0.07,0.03,-0.02
0.07,-1.23,10.28,-0.04,0.03,-0.01
0.05,-1.2,10.15,0.02,0.02,0.0
0.07,-1.21,10.45,-0.04,0.01,-0.01
0.06,-1.19,10.33,0.0,-0.01,-0.01
0.06,-1.12,10.23,0.0,0.01,-0.01
0.11,-1.05,10.22,-0.03,0.03,-0.01
