ax,ay,az,gx,gy,gz
-0.36,-1.34,10.18,-0.11,0.06,-0.01
-0.31,-1.35,10.25,-0.12,0.06,-0.01
-0.38,-1.34,10.2,-0.1,0.06,-0.02
-0.38,-1.36,10.17,-0.1,0.05,-0.02
-0.36,-1.35,10.22,-0.1,0.05,-0.01
-0.36,-1.39,10.22,-0.1,0.05,-0.01
-0.35,-1.37,10.19,-0.1,0.05,-0.01
-0.35,-1.36,10.22,-0.1,0.05,-0.01
-0.34,-1.36,10.22,-0.11,0.05,-0.01
-0.37,-1.36,10.21,-0.11,0.05,-0.01
-0.34,-1.35,10.23,-0.11,0.05,-0.01
-0.33,-1.34,10.21,-0.1,0.05,-0.01
-0.36,-1.32,10.19,-0.09,0.05,-0.01
-0.36,-1.37,10.27,-0.13,0.06,-0.02
-0.34,-1.36,10.23,-0.12,0.06,-0.02
-0.33,-1.32,10.04,-0.01,0.04,-0.01
-0.42,-1.35,10.38,-0.15,0.07,-0.02
-0.34,-1.35,10.32,-0.14,0.08,-0.02
-0.35,-1.3,10.0,-0.05,0.07,0.0
-0.36,-1.36,10.3,-0.14,0.08,-0.01
-0.34,-1.42,10.35,-0.15,0.06,-0.01
-0.33,-1.37,10.18,-0.1,0.06,-0.01
-0.36,-1.32,10.15,-0.11,0.07,-0.01
-0.36,-1.34,10.25,-0.13,0.08,-0.01
-0.41,-1.36,10.3,-0.12,0.06,-0.02
-0.37,-1.35,10.25,-0.12,0.06,-0.02
-0.36,-1.35,10.22,-0.11,0.06,-0.01
-0.33,-1.36,10.19,-0.12,0.06,-0.02
-0.4,-1.41,10.36,-0.15,0.07,-0.02
-0.35,-1.44,10.17,-0.09,0.04,-0.01
-0.37,-1.37,10.12,-0.07,0.04,-0.01
-0.38,-1.41,10.3,-0.12,0.05,-0.02
-0.37,-1.41,10.24,-0.09,0.05,-0.01
-0.39,-1.36,10.2,-0.09,0.05,-0.01
-0.35,-1.35,10.19,-0.11,0.06,-0.01
-0.33,-1.36,10.25,-0.13,0.06,-0.01
-0.35,-1.35,10.2,-0.1,0.06,-0.01
-0.4,-1.36,10.19,-0.1,0.06,-0.02
-0.38,-1.36,10.22,-0.1,0.05,-0.01
-0.32,-1.38,10.2,-0.1,0.05,-0.01
-0.4,-1.37,10.22,-0.1,0.06,-0.01
-0.35,-1.36,10.21,-0.1,0.05,-0.01
-0.35,-1.36,10.2,-0.11,0.05,-0.01
-0.34,-1.37,10.22,-0.11,0.06,-0.01
-0.38,-1.37,10.21,-0.11,0.05,-0.02
-0.34,-1.33,10.2,-0.11,0.05,-0.01
