ax,ay,az,gx,gy,gz
-0.32,-1.73,10.18,-0.13,0.08,-0.01
-0.33,-1.7,10.16,-0.12,0.06,-0.01
-0.33,-1.69,10.11,-0.1,0.05,-0.01
-0.3,-1.7,10.21,-0.12,0.06,-0.02
-0.32,-1.7,10.22,-0.1,0.06,-0.01
-0.31,-1.71,10.2,-0.1,0.06,-0.01
-0.31,-1.73,10.19,-0.1,0.05,-0.01
-0.31,-1.71,10.22,-0.1,0.05,-0.01
-0.3,-1.69,10.18,-0.07,0.04,-0.01
-0.28,-1.66,10.15,-0.07,0.04,-0.01
-0.26,-1.64,10.19,-0.07,0.04,-0.01
-0.27,-1.66,10.18,-0.07,0.04,-0.01
-0.26,-1.7,10.2,-0.06,0.04,-0.01
-0.3,-1.67,10.18,-0.07,0.04,-0.01
-0.27,-1.63,10.18,-0.06,0.03,-0.01
-0.26,-1.63,10.21,-0.05,0.03,-0.01
-0.24,-1.6,10.18,-0.05,0.03,-0.01
-0.27,-1.61,10.19,-0.06,0.04,-0.01
-0.25,-1.58,10.22,-0.06,0.03,-0.01
-0.25,-1.57,10.18,-0.06,0.03,-0.01
-0.24,-1.56,10.18,-0.04,0.03,-0.01
-0.21,-1.56,10.16,-0.05,0.03,-0.01
-0.24,-1.56,10.28,-0.08,0.04,-0.01
-0.21,-1.5,10.21,-0.04,0.02,-0.01
-0.18,-1.47,10.15,0.02,0.01,0.0
-0.2,-1.5,10.21,-0.07,0.06,-0.01
-0.21,-1.39,10.16,-0.05,0.05,0.0
-0.18,-1.45,10.17,-0.02,0.03,0.0
-0.21,-1.52,10.34,-0.06,0.03,-0.02
-0.21,-1.43,10.25,-0.04,0.03,-0.01
-0.18,-1.41,10.19,-0.04,0.03,-0.01
-0.14,-1.38,10.18,-0.05,0.04,-0.01
-0.12,-1.34,10.24,-0.06,0.04,-0.01
-0.17,-1.33,10.27,-0.05,0.04,-0.01
-0.17,-1.35,10.25,-0.06,0.04,-0.01
-0.12,-1.35,10.22,-0.06,0.04,-0.01
-0.14,-1.37,10.23,-0.07,0.05,-0.01
-0.15,-1.36,10.28,-0.1,0.05,-0.02
-0.13,-1.25,10.06,-0.03,0.03,-0.01
-0.13,-1.32,10.3,-0.11,0.05,-0.02
-0.14,-1.29,10.3,-0.08,0.04,-0.02
-0.17,-1.29,10.28,-0.06,0.05,-0.01
-0.14,-1.28,10.21,-0.07,0.04,-0.01
-0.13,-1.29,10.26,-0.08,0.04,-0.01
-0.11,-1.27,10.26,-0.07,0.04,-0.01
-0.11,-1.22,10.21,-0.07,0.04,-0.01
-0.11,-1.23,10.24,-0.07,0.03,-0.01
-0.07,-1.21,10.26,-0.07,0.04,-0.01
-0.11,-1.23,10.26,-0.08,0.04,-0.01
-0.11,-1.25,10.26,-0.09,0.05,-0.01
-0.11,-1.24,10.27,-0.09,0.05,-0.01
-0.1,-1.22,10.27,-0.1,0.05,-0.01
-0.1,-1.23,10.27,-0.1,0.05,-0.01
-0.09,-1.21,10.27,-0.1,0.05,-0.01
-0.1,-1.19,10.23,-0.09,0.05,-0.01
-0.07,-1.21,10.25,-0.11,0.05,-0.01
-0.09,-1.22,10.34,-0.13,0.06,-0.02
-0.08,-1.2,10.24,-0.07,0.03,-0.01
-0.07,-1.17,10.21,-0.03,0.03,-0.01
-0.06,-1.2,10.32,-0.12,0.08,-0.02
-0.1,-1.13,10.17,-0.09,0.07,0.0
-0.06,-1.21,10.23,-0.1,0.06,-0.01
-0.07,-1.27,10.37,-0.14,0.07,-0.02
-0.12,-1.21,10.21,-0.12,0.07,-0.01
-0.11,-1.2,10.23,-0.13,0.07,-0.01
-0.05,-1.19,10.23,-0.16,0.08,-0.01
-0.06,-1.19,10.3,-0.18,0.09,-0.02
-0.11,-1.21,10.26,-0.17,0.09,-0.02
-0.11,-1.25,10.27,-0.17,0.08,-0.01
