ax,ay,az,gx,gy,gz
0.12,-1.38,10.3,-0.14,0.07,0.0
0.17,-1.41,10.22,-0.13,0.07,0.01
0.1,-1.42,10.25,-0.14,0.1,-0.01
0.06,-1.41,10.26,-0.17,0.09,-0.01
0.09,-1.37,10.06,-0.11,0.08,0.0
0.08,-1.46,10.12,-0.17,0.1,-0.02
-0.04,-1.5,10.3,-0.21,0.13,-0.01
-0.09,-1.46,10.32,-0.18,0.1,-0.02
-0.05,-1.48,10.25,-0.12,0.07,-0.02
-0.01,-1.51,10.18,-0.13,0.07,-0.01
-0.04,-1.51,10.14,-0.17,0.1,-0.02
-0.01,-1.49,10.21,-0.18,0.1,-0.01
0.04,-1.54,10.27,-0.16,0.07,0.0
0.04,-1.56,10.28,-0.13,0.05,-0.01
0.0,-1.56,10.26,-0.11,0.06,0.0
-0.01,-1.56,10.19,-0.09,0.06,0.0
0.06,-1.33,10.23,-0.13,0.07,-0.01
0.03,-1.36,10.42,-0.18,0.07,-0.02
0.06,-1.31,10.06,-0.06,0.04,-0.01
0.03,-1.33,10.26,-0.12,0.06,-0.02
0.0,-1.38,10.3,-0.11,0.05,-0.01
0.0,-1.38,10.27,-0.1,0.05,-0.01
0.0,-1.32,10.24,-0.09,0.05,-0.01
0.03,-1.31,10.26,-0.11,0.06,-0.01
0.06,-1.29,10.23,-0.11,0.05,-0.01
0.06,-1.32,10.22,-0.1,0.06,-0.01
0.04,-1.31,10.27,-0.1,0.05,-0.01
0.06,-1.31,10.23,-0.09,0.05,-0.01
0.08,-1.33,10.25,-0.09,0.05,-0.01
0.06,-1.33,10.22,-0.1,0.05,-0.01
0.07,-1.32,10.24,-0.1,0.06,-0.01
0.06,-1.32,10.24,-0.11,0.06,-0.01
0.05,-1.34,10.26,-0.11,0.05,-0.01
0.04,-1.31,10.28,-0.11,0.05,-0.01
0.04,-1.3,10.25,-0.11,0.06,-0.02
0.06,-1.29,10.26,-0.11,0.05,-0.01
0.06,-1.3,10.24,-0.11,0.05,-0.02
0.05,-1.29,10.24,-0.1,0.05,-0.01
0.06,-1.31,10.22,-0.11,0.06,-0.01
0.06,-1.32,10.34,-0.15,0.07,-0.02
0.1,-1.34,10.25,-0.1,0.05,-0.01
0.05,-1.24,10.11,-0.02,0.03,-0.01
0.07,-1.33,10.25,-0.11,0.08,-0.01
0.09,-1.26,10.18,-0.09,0.08,-0.01
0.02,-1.28,10.15,-0.09,0.07,-0.01
0.02,-1.36,10.41,-0.16,0.07,-0.02
0.05,-1.38,10.27,-0.13,0.06,-0.01
0.05,-1.3,10.19,-0.1,0.07,-0.01
0.06,-1.27,10.18,-0.13,0.08,-0.01
0.08,-1.32,10.31,-0.14,0.08,-0.02
0.02,-1.33,10.31,-0.13,0.07,-0.02
0.0,-1.32,10.26,-0.12,0.07,-0.01
0.04,-1.29,10.24,-0.12,0.07,-0.01
0.06,-1.35,10.22,-0.12,0.08,-0.01
0.01,-1.37,10.34,-0.16,0.07,-0.01
0.06,-1.32,10.07,-0.06,0.04,-0.01
0.03,-1.36,10.27,-0.13,0.06,-0.02
0.0,-1.4,10.31,-0.11,0.05,-0.01
-0.01,-1.38,10.3,-0.1,0.06,-0.01
0.0,-1.34,10.21,-0.09,0.05,-0.01
0.04,-1.33,10.26,-0.11,0.06,-0.01
0.05,-1.32,10.25,-0.11,0.06,-0.01
0.04,-1.33,10.23,-0.11,0.06,-0.02
0.04,-1.32,10.25,-0.1,0.05,-0.02
0.04,-1.34,10.27,-0.09,0.04,-0.01
0.07,-1.33,10.25,-0.09,0.05,-0.01
0.03,-1.34,10.25,-0.1,0.05,-0.01
0.04,-1.35,10.22,-0.1,0.06,-0.01
0.04,-1.36,10.25,-0.11,0.05,-0.01
0.04,-1.35,10.25,-0.11,0.05,-0.01
0.02,-1.34,10.27,-0.1,0.05,-0.01
0.04,-1.32,10.24,-0.1,0.05,-0.01
0.04,-1.34,10.26,-0.11,0.05,-0.01
0.05,-1.33,10.29,-0.11,0.05,-0.01
0.06,-1.32,10.24,-0.11,0.05,-0.02
0.06,-1.33,10.25,-0.11,0.05,-0.02
0.06,-1.33,10.2,-0.09,0.05,-0.01
0.02,-1.33,10.24,-0.12,0.06,-0.01
0.06,-1.35,10.33,-0.14,0.07,-0.01
0.09,-1.34,10.14,-0.05,0.04,-0.01
0.0,-1.32,10.4,-0.13,0.06,-0.02
0.05,-1.33,10.3,-0.13,0.07,-0.02
0.03,-1.29,10.08,-0.06,0.07,-0.01
0.02,-1.32,10.25,-0.12,0.07,-0.01
0.08,-1.41,10.38,-0.15,0.07,-0.02
0.03,-1.37,10.28,-0.12,0.06,-0.01
0.03,-1.33,10.19,-0.12,0.07,-0.01
0.06,-1.29,10.26,-0.14,0.08,-0.01
0.08,-1.35,10.3,-0.12,0.06,-0.01
0.01,-1.34,10.29,-0.11,0.06,-0.02
0.01,-1.3,10.25,-0.11,0.06,-0.01
0.08,-1.33,10.22,-0.12,0.07,-0.01
0.05,-1.36,10.3,-0.13,0.08,-0.01
