ax,ay,az,gx,gy,gz
-0.15,-1.39,10.09,-0.11,0.07,0.0
-0.16,-1.5,10.34,-0.17,0.08,-0.02
-0.21,-1.47,10.28,-0.16,0.09,-0.02
-0.2,-1.46,10.22,-0.15,0.08,-0.01
-0.17,-1.46,10.17,-0.17,0.09,-0.01
-0.16,-1.47,10.27,-0.18,0.1,-0.01
-0.21,-1.47,10.24,-0.17,0.09,-0.02
-0.23,-1.48,10.25,-0.16,0.09,-0.01
-0.22,-1.52,10.22,-0.16,0.08,-0.01
-0.23,-1.57,10.17,-0.17,0.1,-0.01
-0.26,-1.59,10.35,-0.21,0.1,-0.02
-0.23,-1.54,10.1,-0.12,0.06,-0.01
-0.23,-1.59,10.2,-0.15,0.08,-0.01
-0.25,-1.59,10.26,-0.15,0.08,-0.02
-0.27,-1.6,10.23,-0.13,0.08,-0.01
-0.27,-1.6,10.19,-0.14,0.07,-0.01
-0.25,-1.62,10.22,-0.15,0.07,-0.01
-0.25,-1.62,10.22,-0.13,0.07,-0.01
-0.27,-1.6,10.15,-0.12,0.07,-0.01
-0.25,-1.6,10.18,-0.13,0.06,-0.01
-0.24,-1.62,10.19,-0.13,0.06,-0.01
-0.26,-1.65,10.19,-0.13,0.06,-0.01
-0.29,-1.64,10.19,-0.13,0.07,-0.01
-0.28,-1.65,10.16,-0.13,0.07,-0.01
-0.3,-1.65,10.18,-0.13,0.07,-0.01
-0.28,-1.64,10.19,-0.12,0.06,-0.01
-0.29,-1.64,10.16,-0.12,0.06,-0.01
-0.26,-1.66,10.18,-0.13,0.06,-0.01
-0.29,-1.67,10.14,-0.12,0.06,-0.01
-0.29,-1.66,10.18,-0.11,0.06,-0.01
-0.3,-1.7,10.24,-0.14,0.07,-0.02
-0.29,-1.68,10.21,-0.12,0.06,-0.01
-0.23,-1.61,9.99,-0.03,0.04,0.0
-0.28,-1.75,10.3,-0.15,0.08,-0.02
-0.31,-1.61,10.21,-0.12,0.07,-0.01
-0.26,-1.67,10.07,-0.05,0.05,0.0
-0.28,-1.72,10.25,-0.11,0.07,-0.01
-0.3,-1.69,10.2,-0.11,0.06,-0.01
-0.31,-1.67,10.18,-0.11,0.06,-0.01
-0.26,-1.65,10.16,-0.12,0.07,-0.01
-0.24,-1.65,10.18,-0.12,0.07,-0.01
-0.31,-1.64,10.21,-0.11,0.07,-0.01
-0.32,-1.67,10.19,-0.11,0.07,-0.01
-0.31,-1.67,10.18,-0.11,0.06,-0.01
-0.27,-1.71,10.14,-0.11,0.06,-0.01
-0.32,-1.73,10.32,-0.14,0.06,-0.01
-0.29,-1.65,10.07,-0.06,0.04,-0.01
-0.31,-1.7,10.18,-0.09,0.05,-0.01
-0.3,-1.66,10.22,-0.08,0.05,-0.01
-0.3,-1.66,10.2,-0.07,0.05,-0.01
-0.32,-1.64,10.21,-0.07,0.04,-0.01
-0.27,-1.66,10.16,-0.07,0.04,-0.01
-0.3,-1.64,10.19,-0.07,0.04,-0.01
-0.29,-1.6,10.17,-0.05,0.03,-0.01
-0.26,-1.58,10.18,-0.06,0.03,-0.01
-0.23,-1.58,10.18,-0.06,0.03,-0.01
-0.24,-1.59,10.19,-0.06,0.03,-0.01
-0.26,-1.58,10.19,-0.06,0.04,-0.01
-0.27,-1.57,10.19,-0.06,0.04,-0.01
-0.25,-1.57,10.19,-0.06,0.03,-0.01
-0.23,-1.55,10.2,-0.06,0.03,-0.01
-0.21,-1.48,10.2,-0.06,0.03,-0.01
-0.23,-1.51,10.22,-0.05,0.03,-0.01
-0.23,-1.49,10.21,-0.05,0.03,-0.01
-0.23,-1.47,10.2,-0.05,0.03,-0.01
-0.19,-1.48,10.21,-0.06,0.03,-0.01
-0.22,-1.47,10.28,-0.09,0.04,-0.01
-0.18,-1.42,10.11,0.01,0.01,0.0
-0.16,-1.45,10.31,-0.06,0.03,-0.01
-0.18,-1.39,10.29,-0.09,0.06,-0.02
-0.2,-1.34,10.08,-0.03,0.04,0.0
-0.15,-1.42,10.28,-0.06,0.04,-0.01
-0.19,-1.43,10.33,-0.07,0.04,-0.02
-0.19,-1.39,10.24,-0.04,0.04,-0.01
-0.16,-1.34,10.18,-0.06,0.04,-0.01
-0.12,-1.31,10.23,-0.08,0.05,-0.01
-0.13,-1.3,10.29,-0.08,0.05,-0.01
-0.17,-1.29,10.26,-0.08,0.05,-0.01
-0.14,-1.32,10.25,-0.07,0.05,-0.01
-0.13,-1.34,10.22,-0.09,0.05,-0.01
-0.16,-1.36,10.31,-0.11,0.07,-0.01
-0.14,-1.31,10.17,-0.09,0.05,-0.01
-0.13,-1.29,10.14,-0.07,0.04,-0.01
-0.15,-1.29,10.33,-0.11,0.05,-0.02
-0.15,-1.27,10.3,-0.08,0.06,-0.01
-0.17,-1.31,10.25,-0.08,0.05,-0.01
