ax,ay,az,gx,gy,gz
-0.23,-1.47,10.22,-0.05,0.03,-0.01
-0.19,-1.44,10.2,-0.04,0.03,-0.01
-0.18,-1.42,10.25,-0.04,0.03,-0.01
-0.17,-1.41,10.2,-0.05,0.03,-0.01
-0.16,-1.39,10.2,-0.05,0.03,-0.01
-0.17,-1.37,10.22,-0.04,0.03,-0.01
-0.16,-1.36,10.22,-0.05,0.03,-0.01
-0.15,-1.34,10.23,-0.03,0.02,-0.01
-0.14,-1.34,10.23,-0.05,0.03,-0.01
-0.14,-1.31,10.35,-0.09,0.04,-0.02
-0.11,-1.32,10.27,-0.05,0.02,-0.01
-0.1,-1.24,10.1,0.05,0.0,0.0
-0.11,-1.29,10.25,-0.07,0.06,-0.02
-0.13,-1.18,10.2,-0.06,0.06,-0.01
-0.1,-1.24,10.22,-0.03,0.03,0.0
-0.1,-1.32,10.41,-0.08,0.04,-0.02
-0.14,-1.24,10.26,-0.04,0.03,-0.01
-0.11,-1.2,10.2,-0.04,0.03,-0.01
-0.06,-1.16,10.24,-0.06,0.04,-0.01
-0.05,-1.15,10.31,-0.08,0.05,-0.01
-0.1,-1.12,10.3,-0.07,0.05,-0.01
-0.08,-1.15,10.25,-0.08,0.05,-0.01
-0.06,-1.17,10.22,-0.08,0.05,-0.01
-0.07,-1.18,10.26,-0.11,0.07,-0.01
-0.08,-1.21,10.3,-0.16,0.08,-0.02
-0.07,-1.12,10.1,-0.09,0.05,-0.01
-0.06,-1.18,10.31,-0.15,0.07,-0.02
-0.08,-1.15,10.3,-0.14,0.07,-0.02
-0.1,-1.17,10.27,-0.14,0.08,-0.02
-0.09,-1.19,10.23,-0.15,0.08,-0.02
-0.09,-1.21,10.29,-0.17,0.08,-0.02
-0.11,-1.2,10.26,-0.15,0.08,-0.02
-0.11,-1.2,10.24,-0.15,0.07,-0.02
-0.09,-1.22,10.23,-0.14,0.06,-0.02
-0.07,-1.24,10.24,-0.14,0.06,-0.01
-0.08,-1.25,10.22,-0.15,0.07,-0.02
-0.11,-1.29,10.25,-0.16,0.07,-0.01
-0.12,-1.27,10.25,-0.16,0.08,-0.01
-0.14,-1.3,10.25,-0.16,0.07,-0.01
-0.14,-1.31,10.24,-0.16,0.07,-0.02
-0.12,-1.3,10.24,-0.17,0.07,-0.02
-0.12,-1.34,10.24,-0.17,0.07,-0.02
-0.13,-1.35,10.19,-0.15,0.07,-0.01
-0.11,-1.36,10.24,-0.17,0.08,-0.02
-0.16,-1.39,10.31,-0.19,0.09,-0.02
-0.13,-1.39,10.18,-0.12,0.06,-0.01
-0.14,-1.39,10.22,-0.11,0.06,-0.01
-0.16,-1.42,10.26,-0.17,0.09,-0.02
-0.17,-1.35,10.13,-0.13,0.09,0.0
-0.15,-1.42,10.18,-0.14,0.08,-0.01
-0.17,-1.51,10.33,-0.18,0.08,-0.02
-0.2,-1.47,10.23,-0.16,0.09,-0.02
-0.21,-1.46,10.17,-0.16,0.09,-0.01
-0.16,-1.47,10.18,-0.18,0.09,-0.01
-0.16,-1.46,10.24,-0.18,0.1,-0.02
-0.22,-1.48,10.23,-0.17,0.1,-0.01
-0.24,-1.52,10.2,-0.16,0.09,-0.01
-0.22,-1.55,10.19,-0.16,0.09,-0.01
-0.23,-1.58,10.18,-0.16,0.1,-0.01
-0.26,-1.6,10.29,-0.2,0.09,-0.02
-0.23,-1.54,10.06,-0.11,0.06,-0.01
-0.23,-1.59,10.24,-0.16,0.08,-0.02
-0.27,-1.6,10.25,-0.14,0.07,-0.02
-0.27,-1.61,10.2,-0.13,0.07,-0.01
-0.26,-1.61,10.19,-0.13,0.07,-0.01
-0.24,-1.62,10.25,-0.15,0.06,-0.01
-0.25,-1.6,10.16,-0.12,0.07,-0.01
-0.25,-1.6,10.16,-0.12,0.07,-0.01
-0.24,-1.61,10.2,-0.12,0.06,-0.01
-0.24,-1.65,10.19,-0.12,0.06,-0.01
-0.25,-1.64,10.2,-0.12,0.06,-0.01
-0.26,-1.63,10.19,-0.13,0.07,-0.01
-0.28,-1.66,10.21,-0.13,0.07,-0.01
-0.28,-1.64,10.2,-0.12,0.06,-0.01
-0.27,-1.64,10.18,-0.12,0.06,-0.01
-0.28,-1.64,10.19,-0.12,0.06,-0.01
-0.26,-1.66,10.19,-0.12,0.06,-0.01
-0.27,-1.68,10.19,-0.13,0.06,-0.01
-0.27,-1.67,10.17,-0.12,0.06,-0.01
-0.27,-1.66,10.14,-0.11,0.06,-0.01
-0.29,-1.7,10.27,-0.14,0.07,-0.02
-0.27,-1.67,10.21,-0.12,0.06,-0.01
-0.24,-1.6,10.02,-0.03,0.04,0.0
-0.29,-1.74,10.32,-0.15,0.07,-0.02
-0.31,-1.61,10.21,-0.11,0.07,-0.01
