ax,ay,az,gx,gy,gz
-0.96,-1.81,10.13,-0.14,0.06,-0.03
-0.88,-1.77,10.04,-0.14,0.08,-0.01
-0.85,-1.74,10.09,-0.16,0.08,-0.02
-0.93,-1.8,10.05,-0.19,0.1,-0.02
-0.91,-1.82,10.05,-0.18,0.09,-0.01
-0.92,-1.84,10.07,-0.2,0.09,-0.02
-0.91,-1.82,10.08,-0.2,0.11,-0.02
-0.89,-1.84,9.92,-0.11,0.08,-0.01
-0.95,-1.99,10.18,-0.2,0.11,-0.03
-0.98,-1.84,10.14,-0.2,0.11,-0.03
-0.97,-1.83,9.9,-0.09,0.07,-0.01
-0.96,-1.95,10.07,-0.14,0.09,-0.02
-0.99,-1.98,10.07,-0.16,0.09,-0.03
-1.0,-1.95,10.08,-0.13,0.08,-0.02
-0.95,-1.92,9.97,-0.13,0.07,-0.02
-0.95,-1.93,10.04,-0.15,0.08,-0.02
-0.99,-1.97,10.06,-0.15,0.08,-0.03
-1.05,-1.94,10.08,-0.15,0.08,-0.03
-1.02,-1.94,10.02,-0.16,0.08,-0.02
-1.0,-2.03,9.99,-0.16,0.08,-0.03
-1.0,-2.05,10.04,-0.16,0.09,-0.02
-1.02,-2.04,10.01,-0.15,0.07,-0.02
-1.0,-1.99,9.97,-0.11,0.05,-0.01
-1.02,-2.05,10.05,-0.14,0.08,-0.02
-1.06,-2.04,10.06,-0.13,0.07,-0.02
1.05,-2.07,10.04,-0.12,0.07,-0.02
-1.02,-2.03,10.01,-0.11,0.05,-0.01
-1.0,-2.08,10.06,-0.13,0.06,-0.01
-1.05,-2.04,9.97,-0.11,0.06,-0.01
-1.01,-2.03,9.97,-0.11,0.05,-0.01
-1.02,-2.04,9.99,-0.11,0.05,-0.01
-1.0,-2.06,10.01,-0.09,0.05,-0.01
-0.99,-2.05,10.03,-0.09,0.05,-0.02
-1.04,-2.05,10.01,-0.11,0.05,-0.01
-1.05,-2.02,10.0,-0.11,0.04,-0.01
-1.06,-2.03,9.99,-0.1,0.05,-0.02
-1.01,-2.03,10.0,-0.09,0.05,-0.01
-1.01,-2.04,10.03,-0.09,0.04,-0.01
-1.01,-2.02,10.0,-0.09,0.04,-0.01
-1.03,-2.02,10.04,-0.07,0.04,-0.01
-1.01,-2.01,10.06,-0.07,0.03,-0.01
-0.99,-2.02,10.1,-0.06,0.04,-0.01
-0.97,-1.99,9.95,0.0,0.02,0.0
-0.97,-1.97,10.06,-0.03,0.02,0.0
-1.02,-1.94,10.12,-0.06,0.05,0.0
-0.98,-1.85,9.94,0.02,0.01,0.02
-0.92,-1.94,10.02,0.02,0.0,0.02
-0.95,-1.95,10.16,-0.02,0.01,-0.01
-1.0,-1.86,10.08,0.01,0.0,0.0
-0.93,-1.81,10.05,0.0,0.0,0.01
-0.84,-1.79,10.02,-0.02,0.02,0.01
-0.86,-1.75,10.09,-0.05,0.03,-0.01
-0.92,-1.72,10.15,-0.05,0.04,-0.01
-0.93,-1.71,10.11,-0.04,0.03,-0.01
-0.88,-1.74,10.07,-0.03,0.02,0.0
-0.88,-1.8,10.09,-0.06,0.05,0.0
-0.88,-1.73,10.13,-0.09,0.05,-0.01
-0.86,-1.66,9.97,-0.02,0.02,0.01
-0.88,-1.72,10.18,-0.09,0.05,-0.01
