ax,ay,az,gx,gy,gz
-0.39,-1.76,10.18,-0.08,0.04,-0.01
-0.38,-1.76,10.15,-0.08,0.05,-0.01
-0.4,-1.76,10.15,-0.08,0.04,-0.01
-0.39,-1.76,10.18,-0.08,0.04,-0.01
-0.39,-1.73,10.18,-0.07,0.04,-0.01
-0.35,-1.73,10.16,-0.07,0.04,-0.01
-0.36,-1.73,10.15,-0.07,0.04,-0.01
-0.37,-1.71,10.15,-0.08,0.04,-0.01
-0.37,-1.73,10.18,-0.07,0.04,-0.01
-0.37,-1.7,10.17,-0.06,0.03,-0.01
-0.35,-1.69,10.14,-0.04,0.03,-0.01
-0.36,-1.67,10.17,-0.06,0.04,-0.01
-0.36,-1.68,10.23,-0.09,0.05,-0.01
-0.34,-1.63,10.08,-0.01,0.02,0.0
-0.34,-1.64,10.26,-0.06,0.03,-0.01
-0.32,-1.61,10.25,-0.07,0.06,-0.01
-0.33,-1.53,10.03,-0.02,0.05,0.0
-0.32,-1.61,10.2,-0.05,0.03,-0.01
-0.33,-1.64,10.3,-0.07,0.03,-0.02
-0.35,-1.61,10.19,-0.04,0.03,-0.01
-0.34,-1.54,10.15,-0.04,0.03,-0.01
-0.22,-1.52,10.18,-0.06,0.03,0.0
-0.22,-1.49,10.23,-0.05,0.04,-0.01
-0.3,-1.49,10.23,-0.06,0.04,-0.01
-0.32,-1.47,10.21,-0.05,0.04,-0.01
-0.27,-1.48,10.17,-0.06,0.04,-0.01
-0.23,-1.5,10.22,-0.07,0.05,-0.01
-0.27,-1.51,10.22,-0.09,0.05,-0.01
-0.28,-1.41,10.08,-0.03,0.03,-0.01
-0.25,-1.46,10.3,-0.09,0.04,-0.02
-0.27,-1.42,10.24,-0.07,0.04,-0.01
-0.28,-1.43,10.26,-0.06,0.05,-0.01
-0.25,-1.41,10.19,-0.06,0.03,-0.01
-0.23,-1.41,10.2,-0.07,0.03,-0.01
-0.23,-1.41,10.18,-0.07,0.04,-0.01
-0.22,-1.39,10.19,-0.07,0.04,-0.01
-0.24,-1.37,10.19,-0.06,0.03,-0.01
-0.2,-1.35,10.25,-0.04,0.03,0.0
-0.22,-1.33,10.24,-0.05,0.04,0.0
-0.2,-1.36,10.23,-0.08,0.04,0.0
-0.21,-1.34,10.22,-0.1,0.04,-0.01
-0.22,-1.34,10.23,-0.1,0.04,-0.01
-0.23,-1.31,10.23,-0.11,0.05,-0.01
