ax,ay,az,gx,gy,gz
-0.77,-1.51,10.13,-0.14,0.07,-0.01
-0.78,-1.47,10.12,-0.13,0.06,-0.01
-0.76,-1.47,10.11,-0.14,0.06,-0.01
-0.74,-1.48,10.12,-0.15,0.06,0.0
-0.79,-1.51,10.14,-0.16,0.07,-0.01
-0.79,-1.56,10.12,-0.17,0.08,-0.01
-0.81,-1.58,10.13,-0.16,0.08,-0.02
-0.8,-1.58,10.14,-0.16,0.07,-0.02
-0.81,-1.57,10.11,-0.17,0.08,-0.02
-0.83,-1.58,10.11,-0.17,0.07,-0.02
-0.81,-1.58,10.12,-0.17,0.08,-0.03
-0.8,-1.61,10.14,-0.15,0.07,-0.02
-0.8,-1.64,10.09,-0.14,0.07,-0.03
-0.84,-1.65,10.2,-0.18,0.09,-0.03
-0.81,-1.63,10.12,-0.14,0.06,-0.02
-0.8,-1.6,10.03,-0.06,0.04,-0.01
-0.85,-1.68,10.16,-0.16,0.1,-0.02
-0.84,-1.61,10.06,-0.16,0.09,-0.02
-0.81,-1.67,10.02,-0.13,0.07,-0.01
-0.86,-1.76,10.19,-0.2,0.11,-0.04
-0.91,-1.88,10.13,-0.2,0.1,-0.04
-0.91,-1.56,10.12,-0.21,0.1,-0.06
-0.82,-1.67,10.09,-0.18,0.11,-0.02
-0.82,-1.8,10.07,-0.2,0.11,-0.03
-0.92,-1.81,10.12,-0.18,0.11,-0.03
-0.95,-1.81,10.11,-0.16,0.09,-0.02
-0.93,-1.83,10.06,-0.16,0.09,-0.02
-0.91,-1.86,10.03,-0.17,0.09,-0.02
-0.92,-1.91,10.18,-0.22,0.1,-0.02
-0.89,-1.82,9.96,-0.11,0.05,0.0
-0.93,-1.94,10.05,-0.15,0.08,-0.01
-0.97,-1.87,10.11,-0.16,0.08,-0.02
-1.0,-1.92,10.12,-0.14,0.08,-0.01
-0.98,-1.91,10.05,-0.12,0.07,-0.01
-0.92,-1.92,10.07,-0.14,0.06,-0.01
-0.94,-1.91,10.03,-0.14,0.06,-0.01
-0.96,-1.97,10.04,-0.13,0.06,-0.01
-0.94,-1.88,10.04,-0.16,0.07,-0.02
-0.98,-2.02,10.0,-0.19,0.1,-0.06
-0.97,-1.78,10.07,-0.19,0.11,-0.05
-0.99,-2.04,10.05,-0.17,0.1,-0.02
-1.02,-2.11,9.99,-0.16,0.12,-0.06
-0.64,-2.37,10.01,-0.13,0.0,0.09
-1.13,-1.89,10.07,-0.12,0.07,-0.01
-0.99,-2.02,10.01,-0.12,0.07,-0.01
-1.01,-2.05,9.99,-0.13,0.08,-0.02
-1.02,-2.04,10.02,-0.15,0.09,-0.03
-1.02,-2.0,10.08,-0.13,0.06,-0.02
-1.02,-2.05,10.02,-0.11,0.06,-0.01
-1.05,-2.1,9.94,-0.11,0.06,-0.02
-1.24,-1.88,10.05,-0.1,0.07,-0.04
-0.91,-2.2,10.23,-0.08,0.05,-0.02
-0.94,-2.02,9.99,-0.01,-0.03,0.01
-1.03,-2.09,9.98,0.05,-0.03,-0.02
-0.97,-1.86,10.12,-0.08,0.03,-0.05
-0.9,-1.64,10.04,-0.07,-0.01,0.0
-0.85,-1.93,10.02,-0.03,-0.05,0.04
-0.99,-2.2,10.01,-0.1,0.01,-0.04
-1.06,-2.0,10.05,-0.09,0.03,-0.03
-0.51,-2.06,10.11,-0.06,-0.01,0.02
-0.98,-1.81,10.24,-0.05,-0.05,0.03
-0.8,-1.8,10.02,-0.08,0.03,0.02
-0.82,-1.95,10.07,-0.1,0.03,-0.02
-0.94,-1.91,9.99,-0.18,0.07,-0.06
-0.81,-1.83,9.65,-0.06,0.18,0.01
-0.92,-1.94,10.02,-0.11,0.21,0.02
-0.93,-1.91,10.2,-0.14,0.19,0.0
-0.94,-1.92,9.92,-0.01,0.13,0.03
-0.93,-1.93,10.08,-0.05,0.16,0.01
-1.05,-1.88,10.08,-0.07,0.13,0.0
-1.05,-1.84,10.12,-0.08,0.1,-0.01
-1.04,-1.84,10.08,-0.07,0.09,0.0
-1.01,-1.84,10.08,-0.08,0.07,-0.01
-1.02,-1.84,10.08,-0.1,0.07,-0.01
-1.01,-1.85,10.08,-0.08,0.04,-0.01
-0.98,-1.82,10.08,-0.06,0.01,0.0
-1.05,-1.76,10.01,-0.06,0.03,0.01
-1.06,-1.84,10.11,-0.06,0.05,0.0
-1.01,-1.8,10.11,-0.06,0.02,0.0
-1.01,-1.76,10.02,-0.07,0.02,-0.01
-1.02,-1.71,10.03,-0.06,0.05,0.0
-1.01,-1.76,10.09,-0.07,0.04,0.0
-1.0,-1.71,10.07,-0.06,0.04,0.0
-1.0,-1.73,10.12,-0.05,0.03,0.0
-0.95,-1.74,10.13,-0.05,0.01,0.0
-0.98,-1.7,10.07,-0.04,0.01,0.0
-0.98,-1.65,10.12,-0.05,0.02,0.0
-0.94,-1.68,10.08,-0.04,0.03,0.0
-0.94,-1.6,10.05,-0.05,0.04,0.01
-0.98,-1.73,10.18,-0.09,0.05,-0.01
-0.92,-1.62,10.12,-0.04,0.02,-0.01
-0.91,-1.54,10.09,0.0,0.0,0.0
-0.92,-1.57,10.11,-0.07,0.07,0.0
-0.93,-1.53,10.05,-0.04,0.05,0.0
-0.88,-1.57,10.13,-0.03,0.02,0.0
-0.91,-1.63,10.23,-0.07,0.05,-0.01
-0.98,-1.57,10.15,-0.03,0.03,0.0
-0.93,-1.48,10.09,-0.03,0.03,0.0
-0.85,-1.46,10.09,-0.05,0.04,0.0
-0.84,-1.48,10.18,-0.07,0.05,0.0
-0.88,-1.5,10.18,-0.08,0.05,-0.01
-0.97,-1.39,10.11,-0.06,0.05,0.0
-0.88,-1.45,10.11,-0.07,0.05,0.0
-0.87,-1.5,10.16,-0.1,0.06,-0.01
-0.91,-1.49,10.17,-0.15,0.06,-0.02
-0.84,-1.44,9.97,-0.05,0.03,0.0
-0.9,-1.47,10.16,-0.11,0.08,-0.01
-0.9,-1.43,10.23,-0.1,0.07,-0.01
-0.92,-1.46,10.23,-0.09,0.06,-0.01
-0.89,-1.47,10.19,-0.09,0.02,-0.01
-0.83,-1.47,10.17,-0.1,0.03,-0.02
-0.91,-1.36,10.07,-0.06,0.03,-0.01
-0.88,-1.41,10.16,-0.1,0.03,-0.01
-0.78,-1.43,10.22,-0.13,-0.01,-0.03
-0.87,-1.45,10.18,-0.16,-0.02,-0.05
-0.83,-1.41,10.06,-0.18,0.0,-0.04
-1.02,-1.47,10.36,-0.28,-0.03,-0.04
-0.7,-1.57,10.07,-0.24,0.01,-0.05
-0.75,-1.58,10.16,-0.18,-0.01,-0.05
-0.79,-1.47,10.05,-0.11,0.03,-0.06
-0.84,-1.48,10.11,-0.13,0.08,-0.03
-0.78,-1.6,10.16,-0.1,0.09,0.0
-0.7,-1.54,10.18,-0.07,0.08,0.01
-0.75,-1.57,10.11,-0.11,0.08,-0.02
-0.78,-1.57,10.12,-0.16,0.1,-0.02
-0.79,-1.51,9.97,-0.03,0.09,0.02
-0.89,-1.55,10.26,-0.12,0.13,0.02
-0.76,-1.51,10.25,-0.18,0.07,-0.03
-0.79,-1.53,9.97,-0.11,0.04,-0.03
-0.83,-1.64,10.18,-0.17,0.09,-0.01
-0.8,-1.64,10.3,-0.18,0.09,-0.01
-0.83,-1.6,10.18,-0.16,0.06,-0.02
-0.81,-1.54,10.07,-0.16,0.07,-0.02
-0.84,-1.62,10.06,-0.16,0.09,-0.02
-0.84,-1.66,10.14,-0.15,0.09,-0.01
-0.83,-1.63,10.1,-0.16,0.08,-0.02
-0.85,-1.61,10.15,-0.17,0.08,-0.02
-0.91,-1.67,10.03,-0.19,0.1,-0.02
-0.88,-1.78,10.26,-0.19,0.12,-0.01
-0.79,-1.71,10.07,-0.15,0.06,-0.01
-0.84,-1.69,9.97,-0.14,0.08,-0.01
-0.92,-1.77,10.19,-0.18,0.1,-0.02
-0.92,-1.73,10.16,-0.13,0.08,-0.01
-0.92,-1.75,10.16,-0.1,0.05,-0.01
-0.88,-1.72,10.1,-0.11,0.05,-0.01
-0.88,-1.77,10.07,-0.11,0.06,0.0
-0.95,-1.76,10.05,-0.1,0.08,0.0
-0.84,-1.71,10.07,-0.09,0.06,0.01
