ax,ay,az,gx,gy,gz
-0.23,-1.14,10.31,-0.13,0.09,0.02
-0.22,-0.71,10.49,-0.17,0.14,0.02
-0.12,-0.48,10.18,-0.11,0.16,0.03
-0.21,-0.98,10.2,-0.15,0.1,0.01
-0.29,-1.01,10.31,-0.21,0.21,-0.04
-0.33,-0.67,10.21,-0.19,0.25,-0.04
-0.45,-0.93,10.27,-0.24,0.27,-0.02
-0.57,-1.3,10.3,-0.28,0.25,-0.05
-0.41,-1.16,10.43,-0.23,0.22,-0.05
-0.31,-1.11,10.22,-0.18,0.16,-0.03
-0.35,-1.35,10.3,-0.24,0.21,-0.04
-0.49,-1.34,10.31,-0.3,0.2,-0.07
-0.6,-1.12,10.22,-0.26,0.13,-0.06
-0.52,-1.13,10.1,-0.22,0.02,-0.06
-0.48,-1.43,10.2,-0.27,-0.01,-0.04
-0.39,-1.55,10.29,-0.29,0.02,-0.07
-0.51,-1.41,10.44,-0.27,0.01,-0.08
-0.54,-1.29,10.1,-0.13,-0.01,-0.08
-0.43,-1.48,10.26,-0.16,-0.07,-0.07
-0.34,-1.59,10.28,-0.22,-0.04,-0.08
-0.4,-1.63,10.24,-0.25,-0.04,-0.12
-0.38,-1.48,10.19,-0.25,0.0,-0.12
-0.46,-1.46,10.11,-0.23,0.04,-0.08
-0.34,-1.36,10.14,-0.17,0.04,-0.04
-0.18,-1.26,10.08,-0.1,0.14,-0.01
-0.21,-1.37,10.2,-0.12,0.19,0.0
-0.35,-1.29,9.97,-0.01,0.14,-0.02
-0.45,-1.35,10.27,-0.06,0.12,-0.02
-0.45,-1.28,10.32,-0.03,0.11,0.01
-0.42,-1.36,10.12,0.04,0.06,0.04
-0.4,-1.56,10.24,0.02,0.06,0.02
-0.5,-1.68,10.27,-0.02,0.08,0.01
-0.53,-1.61,10.27,0.0,0.09,0.02
-0.41,-1.4,10.24,0.04,0.06,0.02
-0.34,-1.32,10.2,0.04,0.06,0.0
-0.45,-1.35,10.3,-0.01,0.07,-0.01
-0.55,-1.26,10.24,-0.06,0.07,-0.01
-0.55,-1.21,10.2,-0.03,0.06,0.02
-0.53,-1.14,10.2,-0.02,0.06,0.0
-0.51,-1.2,10.29,-0.06,0.04,-0.03
-0.47,-1.08,10.09,0.03,0.0,-0.03
-0.5,-1.14,10.3,-0.02,0.03,-0.01
-0.48,-1.23,10.21,-0.04,0.03,0.0
-0.45,-1.25,10.31,-0.08,0.06,0.0
-0.45,-1.16,10.3,-0.08,0.03,-0.01
-0.38,-1.12,10.31,-0.05,0.0,-0.01
-0.39,-1.18,10.2,0.0,0.0,0.01
-0.41,-1.04,10.32,-0.11,0.03,0.0
-0.61,-0.98,10.2,-0.13,0.0,0.01
-0.4,-1.15,10.17,-0.13,0.0,0.03
