ax,ay,az,gx,gy,gz
-0.3,-1.52,10.18,-0.09,0.08,-0.05
-0.4,-1.53,10.2,-0.11,0.08,-0.05
-0.37,-1.54,10.19,-0.12,0.08,-0.03
-0.35,-1.56,10.18,-0.12,0.07,-0.02
-0.3,-1.56,10.3,-0.16,0.08,-0.01
-0.24,-1.56,10.22,-0.1,0.05,0.0
-0.29,-1.5,10.15,-0.07,0.04,0.0
-0.3,-1.55,10.32,-0.15,0.08,-0.01
-0.27,-1.49,10.07,-0.06,0.07,0.0
-0.27,-1.52,10.14,-0.06,0.06,-0.01
-0.3,-1.55,10.33,-0.13,0.06,-0.02
-0.31,-1.56,10.23,-0.13,0.06,-0.02
-0.29,-1.52,10.14,-0.13,0.08,-0.02
-0.29,-1.51,10.2,-0.16,0.09,-0.03
-0.28,-1.55,10.28,-0.15,0.08,-0.02
-0.31,-1.53,10.23,-0.13,0.08,-0.01
-0.31,-1.54,10.2,-0.14,0.08,-0.01
-0.29,-1.55,10.16,-0.15,0.08,-0.01
-0.28,-1.6,10.3,-0.19,0.08,-0.01
-0.28,-1.56,10.09,-0.09,0.05,0.0
-0.28,-1.58,10.19,-0.12,0.06,-0.02
-0.34,-1.61,10.23,-0.11,0.06,-0.02
-0.34,-1.62,10.23,-0.1,0.06,-0.02
-0.36,-1.61,10.19,-0.11,0.06,-0.02
-0.36,-1.58,10.19,-0.13,0.06,-0.02
-0.31,-1.6,10.19,-0.11,0.05,-0.01
-0.33,-1.58,10.15,-0.1,0.05,-0.01
-0.33,-1.57,10.2,-0.11,0.05,-0.01
-0.33,-1.58,10.21,-0.11,0.05,-0.01
-0.28,-1.59,10.18,-0.1,0.05,-0.01
-0.27,-1.59,10.2,-0.09,0.04,-0.01
-0.32,-1.6,10.18,-0.1,0.05,-0.01
-0.29,-1.61,10.26,-0.12,0.06,-0.02
-0.28,-1.58,10.17,-0.04,0.04,-0.01
-0.33,-1.55,10.25,-0.08,0.04,-0.02
-0.31,-1.59,10.29,-0.08,0.06,-0.01
-0.29,-1.5,10.06,0.01,0.04,0.0
-0.3,-1.51,10.18,-0.02,0.03,0.0
-0.32,-1.56,10.34,-0.07,0.02,-0.01
-0.31,-1.55,10.27,-0.04,0.02,-0.01
-0.29,-1.49,10.15,-0.03,0.03,0.0
-0.25,-1.46,10.19,-0.05,0.04,0.0
-0.22,-1.45,10.3,-0.04,0.03,0.0
-0.24,-1.41,10.27,-0.03,0.03,0.0
-0.24,-1.37,10.21,-0.03,0.03,0.0
-0.2,-1.4,10.19,-0.04,0.04,-0.01
-0.23,-1.4,10.38,-0.09,0.03,-0.01
-0.17,-1.33,10.04,0.02,0.02,0.0
-0.23,-1.34,10.27,-0.05,0.03,-0.01
-0.24,-1.38,10.34,-0.03,0.03,-0.01
-0.23,-1.35,10.3,-0.01,0.03,0.0
-0.23,-1.27,10.23,-0.01,0.02,-0.01
-0.18,-1.26,10.27,-0.03,0.02,-0.01
-0.15,-1.25,10.23,-0.01,0.02,-0.01
-0.18,-1.18,10.25,-0.02,0.02,-0.01
-0.16,-1.16,10.27,-0.02,0.02,-0.01
-0.14,-1.15,10.29,-0.01,0.02,-0.01
-0.1,-1.14,10.24,-0.01,0.03,-0.01
-0.1,-1.15,10.3,-0.02,0.03,-0.02
-0.12,-1.07,10.23,-0.01,0.03,-0.01
-0.13,-1.1,10.29,-0.04,0.03,-0.01
-0.12,-1.12,10.39,-0.07,0.03,-0.02
-0.1,-1.06,10.18,0.03,0.01,-0.01
-0.13,-1.01,10.34,-0.03,0.02,-0.02
-0.08,-1.02,10.38,-0.07,0.04,-0.02
-0.1,-0.95,10.11,0.0,0.03,0.0
-0.09,-0.99,10.39,-0.06,0.02,-0.01
-0.06,-1.02,10.42,-0.06,0.02,-0.01
-0.03,-0.96,10.3,-0.02,0.02,0.0
-0.04,-0.89,10.2,-0.04,0.04,-0.01
0.0,-0.88,10.27,-0.09,0.05,-0.01
-0.04,-0.91,10.36,-0.1,0.05,-0.01
-0.05,-0.86,10.33,-0.08,0.05,-0.01
-0.03,-0.85,10.26,-0.09,0.05,-0.01
-0.04,-0.9,10.28,-0.1,0.07,-0.01
-0.03,-0.9,10.32,-0.13,0.06,-0.01
-0.01,-0.88,10.14,-0.09,0.05,-0.01
-0.03,-0.91,10.37,-0.17,0.07,-0.02
-0.07,-0.96,10.35,-0.14,0.07,-0.01
-0.07,-0.95,10.31,-0.13,0.07,-0.01
-0.06,-0.94,10.29,-0.14,0.07,-0.01
-0.02,-0.95,10.33,-0.17,0.08,-0.02
-0.04,-0.94,10.28,-0.15,0.08,-0.02
-0.07,-0.93,10.26,-0.15,0.07,-0.02
-0.02,-0.95,10.29,-0.15,0.07,-0.02
-0.03,-0.97,10.31,-0.15,0.07,-0.02
-0.05,-1.01,10.29,-0.15,0.07,-0.02
-0.04,-1.02,10.3,-0.16,0.07,-0.02
-0.06,-1.02,10.23,-0.14,0.07,-0.01
-0.09,-1.06,10.3,-0.17,0.08,-0.02
-0.09,-1.09,10.37,-0.21,0.09,-0.02
-0.08,-1.07,10.21,-0.11,0.06,-0.01
-0.11,-1.04,10.29,-0.16,0.08,-0.02
-0.11,-1.09,10.4,-0.2,0.1,-0.03
-0.12,-1.05,10.1,-0.11,0.09,-0.01
-0.1,-1.13,10.34,-0.16,0.08,-0.02
-0.16,-1.18,10.41,-0.18,0.06,-0.02
-0.11,-1.15,10.21,-0.14,0.07,-0.01
-0.12,-1.13,10.18,-0.17,0.09,-0.02
-0.11,-1.16,10.25,-0.21,0.1,-0.02
-0.1,-1.16,10.31,-0.2,0.1,-0.02
-0.15,-1.2,10.28,-0.18,0.09,-0.02
-0.15,-1.19,10.25,-0.18,0.09,-0.02
-0.16,-1.24,10.23,-0.18,0.1,-0.02
-0.17,-1.27,10.39,-0.23,0.09,-0.02
-0.13,-1.26,10.1,-0.13,0.07,-0.01
-0.15,-1.29,10.25,-0.18,0.08,-0.02
-0.22,-1.35,10.34,-0.17,0.08,-0.02
-0.21,-1.37,10.29,-0.16,0.09,-0.01
-0.2,-1.35,10.21,-0.16,0.08,-0.01
-0.2,-1.33,10.25,-0.18,0.07,-0.02
-0.18,-1.36,10.22,-0.15,0.07,-0.01
-0.21,-1.35,10.2,-0.15,0.08,-0.01
-0.21,-1.35,10.26,-0.15,0.07,-0.02
-0.21,-1.38,10.26,-0.14,0.07,-0.01
-0.22,-1.38,10.23,-0.13,0.07,-0.01
-0.21,-1.4,10.21,-0.14,0.07,-0.01
-0.2,-1.41,10.22,-0.14,0.07,-0.01
-0.23,-1.43,10.22,-0.14,0.07,-0.01
-0.24,-1.43,10.25,-0.15,0.07,-0.02
-0.25,-1.43,10.21,-0.13,0.07,-0.02
-0.24,-1.43,10.18,-0.13,0.07,-0.02
-0.24,-1.48,10.3,-0.18,0.08,-0.02
-0.23,-1.47,10.26,-0.13,0.06,-0.01
-0.26,-1.41,10.12,-0.06,0.05,-0.01
-0.27,-1.48,10.33,-0.16,0.08,-0.02
-0.24,-1.39,10.1,-0.09,0.08,0.0
-0.26,-1.47,10.13,-0.1,0.07,0.0
-0.25,-1.51,10.31,-0.16,0.07,-0.02
-0.25,-1.53,10.26,-0.14,0.06,-0.02
-0.25,-1.48,10.16,-0.14,0.08,-0.02
-0.24,-1.51,10.17,-0.17,0.09,-0.02
-0.23,-1.51,10.26,-0.16,0.08,-0.01
-0.3,-1.52,10.25,-0.15,0.08,-0.01
-0.28,-1.49,10.2,-0.15,0.08,-0.01
-0.29,-1.53,10.17,-0.15,0.08,-0.01
-0.28,-1.57,10.26,-0.17,0.09,-0.02
-0.28,-1.55,10.14,-0.11,0.06,-0.01
-0.29,-1.54,10.16,-0.12,0.06,-0.01
-0.31,-1.59,10.28,-0.13,0.07,-0.01
-0.32,-1.6,10.25,-0.11,0.07,-0.01
-0.34,-1.6,10.24,-0.11,0.06,-0.01
-0.33,-1.61,10.21,-0.13,0.06,-0.01
-0.29,-1.57,10.18,-0.12,0.06,-0.01
-0.31,-1.56,10.17,-0.1,0.06,-0.01
-0.3,-1.55,10.2,-0.11,0.06,-0.01
-0.31,-1.55,10.21,-0.11,0.05,-0.01
-0.29,-1.57,10.23,-0.1,0.05,-0.01
-0.27,-1.57,10.18,-0.1,0.05,-0.01
-0.31,-1.6,10.2,-0.1,0.05,-0.01
-0.29,-1.59,10.21,-0.1,0.05,-0.01
-0.31,-1.59,10.22,-0.09,0.04,-0.01
-0.29,-1.59,10.24,-0.08,0.04,-0.01
-0.3,-1.56,10.33,-0.06,0.03,-0.01
-0.23,-1.54,10.18,0.01,0.03,0.0
-0.25,-1.48,10.25,-0.02,0.04,0.01
-0.29,-1.48,10.31,-0.01,0.03,0.0
-0.33,-1.48,10.12,0.14,-0.01,0.03
-0.27,-1.48,10.43,0.02,0.04,0.03
-0.23,-1.37,10.26,0.05,0.07,0.05
-0.37,-1.33,9.96,0.14,0.03,0.08
-0.56,-1.42,10.33,0.09,-0.04,0.09
-0.41,-1.41,10.67,0.11,-0.05,0.12
0.03,-1.31,10.79,0.24,0.05,0.13
-0.04,-1.06,10.16,0.38,0.21,0.09
-0.55,-0.55,9.65,0.34,0.05,0.0
-0.31,-0.7,9.6,0.15,0.01,0.04
-0.04,-0.75,10.29,-0.06,0.12,0.09
-0.11,-0.66,10.64,-0.04,0.01,0.06
0.01,-0.6,10.5,0.1,0.02,0.02
0.03,-0.71,10.21,0.08,0.16,0.0
-0.17,-0.59,9.91,0.06,0.13,-0.04
-0.41,-0.51,10.58,-0.02,-0.08,-0.06
-0.34,-0.79,10.74,0.13,-0.02,-0.03
-0.22,-0.99,10.6,0.21,0.17,0.02
-0.23,-0.49,10.04,0.25,0.27,0.04
-0.47,-0.05,9.91,0.13,-0.01,-0.03
-0.34,-0.34,10.34,-0.01,-0.07,-0.06
-0.27,-0.44,10.48,0.02,0.13,-0.06
-0.45,-0.25,10.29,0.06,0.02,-0.05
-0.31,-0.17,10.18,0.0,0.02,-0.02
-0.27,-0.26,10.31,-0.1,0.02,-0.02
-0.31,-0.13,10.2,-0.13,0.04,-0.01
-0.15,-0.11,10.2,-0.15,0.01,-0.01
-0.16,-0.34,10.18,-0.19,-0.01,-0.01
-0.26,-0.24,10.47,-0.23,-0.11,-0.02
-0.19,-0.13,10.72,-0.18,-0.13,-0.03
0.09,-0.34,10.46,-0.08,-0.12,-0.01
0.23,-0.27,9.94,-0.04,0.07,0.0
0.12,-0.12,9.64,-0.3,0.08,-0.02
-0.17,-0.27,9.86,-0.52,0.0,-0.05
-0.4,-0.57,10.57,-0.61,-0.07,-0.04
-0.51,-0.92,10.99,-0.48,-0.08,-0.01
-0.39,-0.99,10.76,-0.2,-0.08,0.03
-0.18,-0.81,10.52,-0.06,0.02,0.06
-0.07,-0.58,10.46,-0.06,0.09,0.05
-0.12,-0.43,10.23,-0.07,0.05,0.0
-0.13,-0.38,10.13,-0.09,-0.05,-0.04
0.04,-0.52,10.32,-0.13,-0.07,-0.05
0.34,-0.57,10.44,-0.14,0.01,-0.05
