ax,ay,az,gx,gy,gz
-0.04,-1.32,10.22,-0.1,0.06,-0.01
0.0,-1.33,10.28,-0.08,0.05,-0.01
-0.07,-1.32,10.27,-0.07,0.05,-0.01
-0.06,-1.3,10.28,-0.07,0.05,-0.01
-0.04,-1.32,10.22,-0.06,0.04,-0.01
-0.06,-1.33,10.36,-0.07,0.03,0.0
-0.01,-1.26,10.1,0.04,0.01,0.01
-0.01,-1.23,10.26,-0.01,0.01,0.0
-0.02,-1.24,10.35,0.0,0.02,-0.01
-0.04,-1.2,10.3,0.03,0.02,0.0
0.0,-1.14,10.3,0.02,0.03,0.0
0.0,-1.12,10.29,0.01,0.02,0.0
0.04,-1.08,10.28,0.0,0.02,0.0
0.04,-1.05,10.27,0.01,0.01,-0.01
0.02,-1.03,10.26,0.02,0.01,-0.01
0.06,-1.0,10.29,0.01,0.01,-0.01
0.05,-0.99,10.28,0.0,0.01,0.0
0.07,-0.95,10.32,0.0,0.01,0.0
0.1,-0.92,10.3,0.0,0.01,0.0
0.11,-0.89,10.31,-0.01,0.02,0.0
0.11,-0.86,10.28,-0.01,0.01,-0.01
0.12,-0.84,10.29,0.0,0.02,-0.01
0.14,-0.85,10.3,-0.03,0.02,-0.01
0.12,-0.8,10.35,-0.03,0.02,-0.01
0.15,-0.78,10.34,-0.02,0.02,-0.01
0.16,-0.77,10.33,-0.01,0.02,-0.01
0.17,-0.75,10.3,-0.02,0.02,-0.01
0.17,-0.71,10.29,-0.02,0.02,-0.01
0.15,-0.69,10.3,-0.03,0.02,-0.01
0.17,-0.68,10.38,-0.04,0.02,-0.01
0.18,-0.67,10.37,-0.04,0.02,-0.01
0.19,-0.63,10.3,-0.03,0.02,-0.01
0.23,-0.61,10.33,-0.04,0.02,-0.01
0.22,-0.61,10.39,-0.07,0.03,-0.01
0.26,-0.6,10.36,-0.06,0.02,-0.01
0.24,-0.6,10.01,0.12,0.01,-0.01
0.28,-0.5,10.33,-0.07,0.04,-0.01
0.26,-0.51,10.4,-0.11,0.07,-0.01
0.23,-0.54,10.3,-0.06,0.05,-0.01
0.26,-0.57,10.52,-0.1,0.04,-0.01
0.22,-0.55,10.32,-0.06,0.04,-0.01
0.24,-0.47,10.24,-0.07,0.05,-0.01
0.26,-0.43,10.3,-0.1,0.06,-0.01
0.3,-0.45,10.39,-0.11,0.05,-0.01
0.28,-0.47,10.37,-0.1,0.06,-0.01
0.26,-0.46,10.33,-0.1,0.06,-0.01
0.26,-0.48,10.28,-0.11,0.06,-0.01
0.23,-0.53,10.4,-0.15,0.08,-0.02
0.24,-0.49,10.31,-0.15,0.07,-0.01
0.26,-0.48,10.25,-0.14,0.06,-0.01
0.3,-0.52,10.32,-0.16,0.06,-0.02
0.24,-0.53,10.34,-0.18,0.07,-0.02
0.21,-0.54,10.37,-0.19,0.09,-0.02
0.23,-0.57,10.34,-0.18,0.07,-0.01
0.27,-0.58,10.36,-0.17,0.08,-0.01
0.25,-0.58,10.33,-0.17,0.09,-0.02
0.24,-0.61,10.26,-0.17,0.09,-0.02
0.24,-0.61,10.31,-0.18,0.08,-0.02
0.25,-0.65,10.32,-0.17,0.08,-0.02
0.23,-0.71,10.31,-0.19,0.09,-0.01
0.19,-0.69,10.34,-0.2,0.09,-0.01
0.19,-0.72,10.3,-0.2,0.09,-0.01
0.2,-0.75,10.38,-0.19,0.08,-0.02
0.21,-0.75,10.3,-0.19,0.08,-0.02
0.18,-0.78,10.34,-0.19,0.09,-0.02
0.18,-0.78,10.26,-0.17,0.09,-0.02
0.17,-0.81,10.38,-0.2,0.08,-0.02
0.19,-0.82,10.33,-0.19,0.09,-0.02
0.15,-0.85,10.11,-0.05,0.06,-0.01
0.16,-0.81,10.37,-0.21,0.08,-0.02
0.15,-0.88,10.52,-0.24,0.11,-0.02
0.11,-0.85,10.08,-0.11,0.1,-0.01
0.11,-0.94,10.41,-0.19,0.08,-0.01
