ax,ay,az,gx,gy,gz
0.09,-0.86,10.31,-0.02,0.02,-0.01
0.1,-0.86,10.31,-0.04,0.02,-0.01
0.1,-0.83,10.35,-0.04,0.02,-0.01
0.08,-0.8,10.34,-0.03,0.02,-0.01
0.13,-0.79,10.29,-0.02,0.02,-0.01
0.12,-0.77,10.3,-0.02,0.02,-0.01
0.14,-0.75,10.34,-0.04,0.02,-0.01
0.16,-0.72,10.36,-0.05,0.03,-0.01
0.17,-0.72,10.16,0.06,0.0,-0.01
0.16,-0.61,10.32,-0.04,0.01,-0.01
0.2,-0.63,10.51,-0.1,0.06,-0.01
0.15,-0.62,10.15,0.0,0.05,0.0
0.15,-0.66,10.47,-0.07,0.02,-0.01
0.18,-0.66,10.44,-0.05,0.03,-0.01
0.16,-0.63,10.26,-0.03,0.03,-0.01
0.2,-0.53,10.24,-0.04,0.04,-0.01
0.24,-0.52,10.32,-0.08,0.04,-0.01
0.24,-0.56,10.37,-0.08,0.05,-0.02
0.21,-0.54,10.35,-0.06,0.05,-0.01
0.23,-0.52,10.32,-0.05,0.04,-0.01
0.22,-0.57,10.3,-0.08,0.04,-0.01
0.22,-0.52,10.45,-0.15,0.07,-0.03
0.23,-0.53,10.2,-0.11,0.05,-0.02
0.23,-0.52,10.21,-0.11,0.04,-0.02
0.19,-0.6,10.38,-0.16,0.05,-0.02
0.21,-0.64,10.31,-0.16,0.08,-0.02
0.33,-0.73,10.3,-0.18,0.08,-0.01
0.32,-0.39,10.33,-0.18,0.06,0.01
0.12,-0.41,10.36,-0.19,0.11,-0.04
0.26,-0.62,10.3,-0.18,0.08,-0.01
0.23,-0.63,10.3,-0.18,0.08,-0.02
0.21,-0.62,10.31,-0.15,0.07,-0.02
0.15,-0.68,10.34,-0.16,0.07,-0.02
0.19,-0.7,10.34,-0.17,0.08,-0.02
0.2,-0.69,10.31,-0.18,0.08,-0.01
0.21,-0.69,10.29,-0.17,0.07,-0.02
0.23,-0.7,10.28,-0.16,0.08,-0.02
0.2,-0.74,10.32,-0.2,0.08,-0.02
0.17,-0.76,10.4,-0.23,0.09,-0.02
0.21,-0.8,10.27,-0.16,0.07,-0.01
0.16,-0.74,10.05,0.0,0.05,0.0
0.11,-0.8,10.43,-0.24,0.11,-0.02
0.18,-0.79,10.28,-0.17,0.11,-0.01
0.1,-0.83,10.23,-0.14,0.08,-0.01
0.46,-0.82,10.3,-0.04,0.01,0.1
-0.15,-0.92,10.4,-0.16,0.09,-0.01
-0.01,-0.86,10.27,-0.17,0.09,-0.05
0.07,-0.86,10.3,-0.23,0.12,-0.08
0.29,-0.8,10.34,-0.19,0.09,-0.03
0.05,-0.83,10.27,-0.16,0.11,-0.04
0.06,-0.98,10.27,-0.16,0.1,-0.04
0.12,-0.99,10.24,-0.19,0.09,-0.02
0.09,-0.97,10.36,-0.22,0.08,0.01
0.09,-1.08,10.41,-0.24,0.09,-0.01
0.17,-1.08,10.11,-0.12,0.04,0.02
0.02,-0.95,10.32,-0.18,0.07,0.0
0.1,-1.0,10.34,-0.16,0.08,-0.01
0.04,-1.05,10.34,-0.16,0.09,-0.02
0.03,-1.05,10.28,-0.17,0.08,-0.02
0.05,-1.04,10.37,-0.18,0.08,-0.02
0.04,-1.09,10.26,-0.13,0.08,-0.02
0.03,-0.65,10.24,-0.12,0.07,-0.02
-0.02,-1.43,10.28,-0.15,0.07,0.0
-0.01,-1.32,10.25,-0.07,0.05,0.0
0.02,-0.95,10.32,-0.13,0.07,-0.01
-0.08,-1.28,10.35,-0.2,0.07,-0.04
0.11,-1.01,10.27,-0.16,0.06,-0.02
0.05,-1.07,10.27,-0.13,0.06,-0.01
-0.02,-1.1,10.27,-0.14,0.06,-0.02
0.01,-1.12,10.28,-0.11,0.07,-0.01
-0.03,-1.33,10.37,-0.18,0.06,-0.02
0.04,-1.09,10.18,-0.13,0.06,-0.02
0.0,-1.12,10.27,-0.15,0.07,-0.02
0.01,-1.18,10.37,-0.17,0.07,-0.02
0.02,-1.2,10.3,-0.04,0.08,0.0
-0.06,-1.14,10.28,-0.07,0.07,-0.01
-0.04,-1.25,10.49,-0.19,0.09,-0.02
-0.06,-1.28,10.21,-0.12,0.06,-0.01
0.01,-0.88,10.21,-0.06,0.08,-0.01
-0.03,-1.25,10.46,-0.12,0.07,-0.02
-0.09,-1.24,10.28,-0.09,0.08,-0.01
-0.07,-1.11,10.18,-0.2,0.02,-0.03
0.05,-1.18,10.34,-0.14,0.07,-0.01
-0.01,-1.16,10.29,-0.12,0.04,-0.02
-0.03,-1.23,10.4,-0.09,0.03,-0.02
0.02,-1.17,10.32,0.02,0.08,0.01
0.0,-1.1,10.22,0.0,0.06,0.0
-0.03,-1.13,10.22,-0.05,0.05,-0.01
-0.01,-1.04,10.34,-0.09,0.01,-0.01
0.01,-1.06,10.2,0.01,0.02,0.0
0.07,-1.05,10.31,-0.03,0.03,-0.01
-0.01,-1.07,10.29,-0.03,0.03,-0.01
-0.03,-1.02,10.32,-0.02,0.04,0.0
-0.01,-0.97,10.38,-0.05,0.03,-0.01
0.0,-0.96,10.37,-0.04,0.04,-0.01
0.03,-0.94,10.27,-0.03,0.04,-0.01
0.0,-0.91,10.3,-0.06,0.01,-0.01
0.07,-0.88,10.33,-0.03,0.02,-0.01
0.09,-0.94,10.27,-0.01,0.02,-0.01
0.08,-0.88,10.26,-0.02,0.02,-0.01
0.1,-0.84,10.3,-0.04,0.02,-0.01
0.06,-0.87,10.32,-0.04,0.02,-0.01
0.08,-0.81,10.35,-0.03,0.02,-0.01
0.09,-0.79,10.31,-0.02,0.02,-0.01
0.12,-0.75,10.28,-0.04,0.02,-0.01
0.11,-0.77,10.38,-0.03,0.02,-0.01
0.12,-0.76,10.28,-0.01,0.01,-0.01
0.14,-0.7,10.26,-0.03,0.01,-0.01
0.15,-0.67,10.37,-0.06,0.03,-0.01
0.2,-0.71,10.4,-0.05,0.02,-0.01
0.15,-0.65,10.09,0.1,0.0,0.0
0.18,-0.61,10.28,-0.08,0.03,-0.01
