ax,ay,az,gx,gy,gz
-1.09,-1.95,10.03,-0.12,0.06,-0.02
-1.11,-1.97,10.05,-0.13,0.07,-0.01
-1.1,-1.99,10.04,-0.12,0.06,-0.01
-1.11,-1.99,10.02,-0.12,0.06,-0.01
-1.09,-1.97,10.03,-0.12,0.06,-0.02
-1.08,-1.97,10.02,-0.12,0.06,-0.01
-1.1,-1.98,9.99,-0.11,0.06,-0.01
-1.11,-2.0,10.03,-0.13,0.07,-0.02
-1.11,-1.98,10.05,-0.13,0.07,-0.02
-1.08,-1.96,9.89,-0.05,0.04,0.0
-1.13,-2.09,10.14,-0.15,0.08,-0.02
-1.12,-1.92,10.09,-0.14,0.08,-0.02
-1.09,-1.93,9.91,-0.05,0.04,0.01
-1.09,-2.04,10.02,-0.1,0.07,0.0
-1.14,-2.01,10.04,-0.13,0.07,-0.02
-1.15,-2.01,10.03,-0.12,0.06,-0.01
-1.06,-1.98,9.98,-0.12,0.06,-0.01
-1.07,-2.0,10.02,-0.12,0.07,-0.01
-1.13,-1.98,10.06,-0.12,0.07,-0.02
-1.16,-1.96,10.05,-0.12,0.07,-0.02
-1.12,-2.0,9.99,-0.12,0.06,-0.01
-1.1,-2.04,9.98,-0.12,0.07,-0.01
-1.13,-2.05,10.09,-0.15,0.08,-0.02
-1.11,-1.99,9.91,-0.09,0.04,-0.01
-1.11,-2.03,10.0,-0.1,0.05,-0.01
-1.13,-2.02,10.02,-0.11,0.06,-0.02
-1.14,-2.02,10.07,-0.11,0.06,-0.02
-1.16,-2.03,10.03,-0.11,0.06,-0.01
-1.14,-2.02,10.01,-0.1,0.05,-0.01
-1.13,-2.04,10.01,-0.1,0.05,-0.01
-1.11,-1.99,9.97,-0.08,0.04,-0.01
-1.1,-2.01,10.01,-0.08,0.04,-0.01
-1.09,-1.98,10.02,-0.08,0.04,-0.01
-1.11,-1.99,10.02,-0.08,0.04,-0.01
-1.11,-2.0,9.99,-0.09,0.04,-0.01
-1.12,-1.99,10.03,-0.09,0.05,-0.01
-1.12,-1.99,10.05,-0.08,0.04,-0.01
-1.11,-1.97,10.02,-0.07,0.04,-0.01
-1.11,-1.93,10.04,-0.07,0.04,-0.01
-1.09,-1.93,10.02,-0.08,0.04,-0.01
-1.09,-1.95,10.03,-0.07,0.04,-0.01
-1.08,-1.93,10.02,-0.06,0.03,-0.01
-1.09,-1.92,10.04,-0.07,0.04,-0.01
-1.08,-1.91,10.06,-0.09,0.05,-0.01
-1.05,-1.87,9.92,-0.01,0.02,0.0
-1.04,-1.93,10.12,-0.09,0.05,-0.01
-1.04,-1.82,10.08,-0.1,0.07,-0.02
-1.05,-1.78,9.93,-0.02,0.03,0.01
-1.02,-1.92,10.07,-0.06,0.04,0.0
-1.09,-1.9,10.14,-0.09,0.05,-0.01
-1.1,-1.84,10.11,-0.05,0.03,0.0
-1.02,-1.82,10.05,-0.04,0.02,0.0
-0.96,-1.78,10.03,-0.06,0.04,0.0
-1.01,-1.76,10.07,-0.07,0.05,-0.01
-1.06,-1.74,10.08,-0.08,0.05,-0.01
-1.05,-1.78,10.07,-0.07,0.04,-0.01
-0.99,-1.79,10.04,-0.08,0.04,-0.01
-1.02,-1.83,10.11,-0.1,0.07,-0.01
-1.0,-1.76,10.0,-0.07,0.04,-0.01
-0.99,-1.76,10.02,-0.06,0.04,-0.01
-1.01,-1.76,10.12,-0.11,0.05,-0.02
-1.04,-1.7,10.14,-0.08,0.05,-0.02
-1.03,-1.71,10.12,-0.07,0.04,-0.01
-1.01,-1.77,10.07,-0.08,0.04,-0.01
-1.0,-1.76,10.06,-0.08,0.05,-0.01
-0.99,-1.69,10.05,-0.07,0.04,-0.01
-0.98,-1.68,10.07,-0.08,0.04,-0.01
-0.94,-1.7,10.07,-0.07,0.03,-0.01
-0.97,-1.7,10.1,-0.08,0.04,-0.02
-0.97,-1.69,10.09,-0.09,0.05,-0.02
-1.0,-1.69,10.1,-0.09,0.05,-0.01
-0.99,-1.68,10.11,-0.09,0.04,-0.01
-0.99,-1.68,10.1,-0.09,0.04,-0.01
-0.95,-1.63,10.11,-0.09,0.04,-0.01
-0.97,-1.64,10.06,-0.08,0.04,-0.01
-0.96,-1.65,10.08,-0.11,0.05,-0.02
-0.94,-1.68,10.13,-0.13,0.07,-0.02
-0.91,-1.62,10.01,-0.06,0.03,0.0
