ax,ay,az,gx,gy,gz
-0.07,-0.95,10.41,-0.24,0.09,-0.02
-0.06,-0.93,10.15,-0.13,0.06,-0.01
-0.06,-0.95,10.31,-0.16,0.07,-0.02
-0.09,-1.01,10.35,-0.16,0.08,-0.02
-0.09,-1.0,10.29,-0.16,0.09,-0.02
-0.11,-0.99,10.25,-0.17,0.08,-0.02
-0.1,-1.0,10.32,-0.2,0.09,-0.02
-0.07,-1.01,10.21,-0.16,0.08,-0.01
-0.13,-1.04,10.23,-0.16,0.07,-0.01
-0.1,-1.04,10.29,-0.16,0.07,-0.02
-0.08,-1.09,10.28,-0.15,0.07,-0.01
-0.12,-1.08,10.28,-0.15,0.07,-0.01
-0.14,-1.09,10.28,-0.16,0.08,-0.01
-0.13,-1.12,10.27,-0.16,0.07,-0.01
-0.11,-1.13,10.26,-0.16,0.07,-0.02
-0.15,-1.13,10.27,-0.15,0.07,-0.02
-0.12,-1.13,10.29,-0.15,0.07,-0.02
-0.14,-1.15,10.26,-0.15,0.07,-0.02
-0.12,-1.16,10.22,-0.14,0.07,-0.01
-0.14,-1.16,10.29,-0.16,0.07,-0.02
-0.13,-1.19,10.29,-0.16,0.08,-0.02
-0.16,-1.18,10.25,-0.12,0.06,-0.01
-0.2,-1.11,10.22,-0.11,0.06,-0.01
-0.16,-1.2,10.4,-0.2,0.1,-0.02
-0.15,-1.16,10.06,-0.09,0.1,-0.01
-0.21,-1.19,10.26,-0.11,0.08,-0.01
-0.18,-1.26,10.38,-0.16,0.06,-0.02
-0.18,-1.25,10.25,-0.14,0.07,-0.02
-0.19,-1.23,10.18,-0.15,0.08,-0.02
-0.17,-1.19,10.26,-0.15,0.08,-0.01
-0.15,-1.23,10.3,-0.15,0.07,-0.01
-0.19,-1.24,10.29,-0.14,0.07,-0.02
-0.21,-1.25,10.27,-0.14,0.07,-0.02
-0.2,-1.29,10.22,-0.14,0.07,-0.01
-0.2,-1.3,10.24,-0.13,0.08,-0.01
-0.22,-1.3,10.29,-0.13,0.04,-0.01
-0.19,-1.26,10.09,-0.06,0.04,0.0
-0.19,-1.33,10.31,-0.11,0.05,-0.02
-0.2,-1.31,10.29,-0.09,0.05,-0.01
-0.21,-1.29,10.27,-0.08,0.06,-0.01
-0.22,-1.25,10.23,-0.08,0.05,-0.01
-0.17,-1.24,10.32,-0.1,0.05,-0.01
-0.16,-1.23,10.18,-0.05,0.04,-0.01
-0.21,-1.21,10.21,-0.05,0.03,-0.01
-0.21,-1.23,10.28,-0.05,0.03,-0.01
-0.15,-1.23,10.29,-0.05,0.03,-0.01
-0.15,-1.22,10.25,-0.04,0.02,-0.01
-0.16,-1.18,10.27,-0.03,0.02,0.0
-0.13,-1.14,10.26,-0.03,0.03,-0.01
-0.13,-1.13,10.29,-0.03,0.03,-0.01
-0.14,-1.1,10.28,-0.03,0.02,-0.01
-0.12,-1.09,10.26,-0.02,0.02,-0.01
-0.1,-1.04,10.28,-0.02,0.03,-0.01
-0.12,-1.06,10.28,-0.02,0.03,-0.01
-0.1,-1.06,10.29,-0.04,0.03,-0.01
-0.06,-1.02,10.29,-0.04,0.03,-0.01
-0.07,-0.99,10.06,0.09,0.02,0.0
