ax,ay,az,gx,gy,gz
0.02,-1.21,10.28,-0.06,0.03,-0.01
-0.01,-1.2,10.31,-0.03,0.03,-0.01
0.0,-1.17,10.29,0.0,0.04,-0.01
0.02,-1.13,10.24,-0.01,0.04,0.0
0.05,-1.09,10.29,-0.02,0.03,0.0
0.08,-1.08,10.27,-0.03,0.03,-0.01
0.04,-1.06,10.2,-0.02,0.03,-0.01
0.06,-1.03,10.28,-0.03,0.02,-0.01
0.1,-1.04,10.3,-0.02,0.02,-0.01
0.09,-1.02,10.29,-0.02,0.02,0.0
0.09,-1.01,10.3,-0.03,0.03,-0.01
0.1,-0.95,10.31,-0.04,0.03,0.0
0.09,-0.93,10.29,-0.03,0.02,-0.01
0.08,-0.91,10.29,-0.02,0.02,-0.01
0.11,-0.89,10.31,-0.02,0.02,-0.01
0.12,-0.88,10.29,-0.02,0.02,-0.01
0.14,-0.86,10.3,-0.02,0.02,-0.01
0.14,-0.82,10.28,-0.01,0.02,-0.01
0.14,-0.81,10.33,-0.04,0.02,-0.01
0.16,-0.8,10.39,-0.07,0.03,-0.01
0.2,-0.78,10.25,0.0,0.01,0.0
0.17,-0.69,10.3,0.0,0.01,-0.01
0.19,-0.73,10.46,-0.12,0.06,-0.01
0.2,-0.71,10.18,-0.03,0.06,-0.01
0.16,-0.74,10.41,-0.08,0.03,-0.01
0.18,-0.76,10.48,-0.09,0.04,-0.02
0.2,-0.72,10.26,-0.06,0.04,-0.01
0.19,-0.66,10.24,-0.07,0.05,-0.01
0.24,-0.64,10.3,-0.09,0.05,-0.01
0.27,-0.65,10.34,-0.09,0.05,-0.01
0.19,-0.65,10.35,-0.08,0.05,-0.01
0.2,-0.65,10.33,-0.07,0.05,-0.01
0.24,-0.68,10.29,-0.07,0.04,-0.01
0.2,-0.68,10.43,-0.09,0.06,-0.01
0.21,-0.63,10.26,-0.07,0.05,-0.01
0.23,-0.61,10.2,-0.06,0.03,-0.01
0.21,-0.65,10.43,-0.12,0.04,-0.02
0.22,-0.65,10.32,-0.08,0.05,-0.01
0.19,-0.63,10.34,-0.12,0.06,-0.01
0.23,-0.61,10.31,-0.12,0.05,-0.01
0.26,-0.6,10.34,-0.14,0.07,-0.01
0.23,-0.62,10.27,-0.12,0.07,-0.01
0.23,-0.61,10.28,-0.14,0.06,-0.01
0.23,-0.65,10.31,-0.14,0.06,-0.01
0.22,-0.68,10.33,-0.16,0.07,-0.01
0.23,-0.68,10.32,-0.17,0.08,-0.01
0.22,-0.68,10.32,-0.17,0.07,-0.01
0.22,-0.68,10.33,-0.16,0.07,-0.01
0.19,-0.71,10.3,-0.16,0.07,-0.02
0.22,-0.69,10.29,-0.16,0.08,-0.02
0.2,-0.72,10.29,-0.17,0.08,-0.02
0.21,-0.74,10.37,-0.2,0.07,-0.02
0.23,-0.79,10.35,-0.19,0.08,-0.01
0.2,-0.79,10.11,-0.07,0.06,-0.01
0.13,-0.76,10.37,-0.21,0.08,-0.02
0.18,-0.81,10.52,-0.26,0.11,-0.02
0.16,-0.79,10.08,-0.14,0.1,-0.01
0.12,-0.85,10.43,-0.22,0.08,-0.02
0.15,-0.92,10.42,-0.2,0.07,-0.02
0.13,-0.9,10.24,-0.17,0.08,-0.02
0.15,-0.88,10.24,-0.18,0.09,-0.02
