ax,ay,az,gx,gy,gz
0.32,-1.11,10.4,-0.14,0.07,-0.01
0.34,-1.07,10.14,-0.05,0.04,0.0
0.32,-1.11,10.35,-0.13,0.06,-0.02
0.3,-1.13,10.33,-0.11,0.06,-0.01
0.32,-1.12,10.3,-0.11,0.06,-0.01
0.35,-1.07,10.28,-0.1,0.05,-0.01
0.37,-1.09,10.33,-0.11,0.06,-0.01
0.35,-1.08,10.28,-0.1,0.06,-0.01
0.32,-1.06,10.27,-0.11,0.06,-0.02
0.35,-1.08,10.28,-0.1,0.05,-0.01
0.34,-1.1,10.29,-0.1,0.05,-0.01
0.34,-1.09,10.3,-0.1,0.05,-0.01
0.35,-1.08,10.29,-0.1,0.06,-0.01
0.34,-1.08,10.29,-0.11,0.05,-0.01
0.32,-1.09,10.3,-0.11,0.05,-0.01
0.34,-1.08,10.27,-0.1,0.05,-0.02
0.34,-1.08,10.28,-0.1,0.05,-0.01
0.34,-1.05,10.28,-0.1,0.05,-0.01
0.35,-1.05,10.25,-0.09,0.05,-0.01
0.36,-1.06,10.29,-0.11,0.06,-0.01
0.39,-1.08,10.38,-0.13,0.06,-0.02
0.38,-1.08,10.25,-0.07,0.03,-0.01
0.33,-1.0,10.27,-0.04,0.04,-0.01
0.36,-1.05,10.3,-0.11,0.08,-0.02
0.36,-1.02,10.17,-0.08,0.08,-0.01
0.34,-1.02,10.24,-0.1,0.07,-0.01
0.33,-1.12,10.44,-0.14,0.06,-0.02
0.32,-1.12,10.29,-0.11,0.06,-0.01
0.34,-1.03,10.29,-0.1,0.07,-0.01
0.37,-1.02,10.29,-0.13,0.08,-0.01
0.36,-1.07,10.35,-0.14,0.08,-0.01
0.32,-1.03,10.36,-0.12,0.07,-0.01
0.34,-1.04,10.31,-0.11,0.06,-0.01
0.37,-1.07,10.28,-0.11,0.06,-0.01
0.34,-1.07,10.3,-0.12,0.07,-0.01
0.32,-1.11,10.42,-0.15,0.07,-0.01
0.34,-1.05,10.09,-0.05,0.03,0.0
0.35,-1.1,10.31,-0.13,0.06,-0.02
0.34,-1.13,10.36,-0.12,0.06,-0.01
0.29,-1.1,10.3,-0.1,0.06,-0.01
0.33,-1.04,10.3,-0.1,0.06,-0.01
0.36,-1.07,10.31,-0.12,0.06,-0.01
0.37,-1.09,10.3,-0.11,0.06,-0.01
0.31,-1.04,10.27,-0.1,0.06,-0.01
0.36,-1.06,10.31,-0.11,0.05,-0.01
0.37,-1.07,10.3,-0.1,0.05,-0.01
0.34,-1.08,10.31,-0.1,0.05,-0.01
0.35,-1.09,10.28,-0.1,0.06,-0.01
0.34,-1.09,10.29,-0.11,0.06,-0.01
0.31,-1.09,10.32,-0.11,0.05,-0.01
0.33,-1.08,10.3,-0.11,0.05,-0.01
0.34,-1.07,10.31,-0.1,0.05,-0.01
0.36,-1.06,10.28,-0.1,0.05,-0.01
0.35,-1.06,10.3,-0.1,0.05,-0.01
0.37,-1.06,10.3,-0.11,0.06,-0.01
0.37,-1.08,10.37,-0.14,0.06,-0.01
0.4,-1.09,10.26,-0.11,0.05,-0.01
0.38,-1.0,10.03,0.03,0.02,0.0
0.32,-1.07,10.34,-0.13,0.09,-0.02
0.36,-1.04,10.31,-0.13,0.09,-0.01
0.32,-1.02,10.15,-0.08,0.07,-0.01
0.32,-1.11,10.45,-0.15,0.07,-0.02
0.33,-1.12,10.37,-0.12,0.06,-0.01
0.34,-1.06,10.27,-0.09,0.06,-0.01
0.36,-1.01,10.25,-0.11,0.07,-0.01
0.37,-1.04,10.35,-0.14,0.08,-0.01
0.31,-1.05,10.37,-0.13,0.07,-0.01
0.33,-1.06,10.31,-0.11,0.06,-0.01
0.34,-1.06,10.27,-0.11,0.06,-0.01
0.35,-1.07,10.3,-0.13,0.07,-0.01
0.32,-1.13,10.47,-0.18,0.08,-0.02
0.34,-1.08,10.2,-0.08,0.04,0.0
0.33,-1.09,10.26,-0.1,0.06,-0.01
0.34,-1.12,10.36,-0.13,0.06,-0.02
0.3,-1.13,10.32,-0.11,0.06,-0.01
0.29,-1.08,10.33,-0.12,0.06,-0.01
0.38,-1.06,10.31,-0.11,0.06,-0.01
0.36,-1.11,10.31,-0.12,0.06,-0.01
0.31,-1.06,10.25,-0.1,0.06,-0.02
0.33,-1.07,10.29,-0.11,0.05,-0.01
0.36,-1.08,10.29,-0.1,0.04,-0.01
0.35,-1.1,10.31,-0.09,0.05,-0.01
0.34,-1.11,10.27,-0.1,0.05,-0.01
0.37,-1.09,10.28,-0.1,0.05,-0.01
0.34,-1.09,10.3,-0.11,0.06,-0.01
0.32,-1.11,10.31,-0.11,0.05,-0.02
0.35,-1.08,10.31,-0.11,0.05,-0.01
0.33,-1.08,10.28,-0.1,0.05,-0.01
0.34,-1.06,10.24,-0.09,0.05,-0.01
0.36,-1.07,10.29,-0.11,0.06,-0.01
0.36,-1.1,10.37,-0.14,0.07,-0.02
0.37,-1.1,10.28,-0.09,0.04,-0.01
0.34,-1.01,10.09,0.01,0.03,-0.01
0.34,-1.1,10.31,-0.11,0.08,-0.02
0.36,-1.05,10.26,-0.11,0.09,-0.01
0.33,-1.02,10.17,-0.09,0.07,-0.01
0.31,-1.12,10.45,-0.15,0.07,-0.02
0.33,-1.15,10.34,-0.12,0.05,-0.01
0.32,-1.08,10.25,-0.1,0.06,-0.01
0.36,-1.02,10.26,-0.12,0.07,-0.01
0.34,-1.08,10.33,-0.14,0.08,-0.01
0.31,-1.07,10.35,-0.13,0.07,-0.01
0.34,-1.07,10.32,-0.12,0.07,-0.01
0.35,-1.08,10.27,-0.11,0.07,-0.01
0.33,-1.11,10.28,-0.13,0.07,-0.01
0.31,-1.13,10.46,-0.17,0.08,-0.02
0.34,-1.08,10.13,-0.06,0.03,0.0
0.31,-1.1,10.27,-0.1,0.05,-0.02
0.32,-1.13,10.36,-0.11,0.05,-0.02
0.3,-1.11,10.29,-0.1,0.05,-0.01
0.27,-1.09,10.29,-0.11,0.06,-0.01
0.33,-1.08,10.32,-0.11,0.06,-0.01
0.37,-1.11,10.31,-0.1,0.06,-0.01
0.33,-1.1,10.29,-0.1,0.06,-0.02
0.33,-1.08,10.29,-0.1,0.05,-0.01
0.37,-1.09,10.28,-0.1,0.05,-0.01
0.37,-1.08,10.32,-0.1,0.05,-0.01
0.36,-1.09,10.29,-0.1,0.05,-0.01
0.31,-1.08,10.28,-0.11,0.06,-0.01
0.34,-1.09,10.28,-0.12,0.06,-0.01
0.32,-1.1,10.31,-0.11,0.05,-0.02
0.34,-1.09,10.32,-0.1,0.05,-0.01
0.35,-1.06,10.33,-0.1,0.05,-0.01
0.34,-1.08,10.28,-0.1,0.05,-0.01
0.35,-1.09,10.27,-0.09,0.05,-0.01
0.36,-1.08,10.3,-0.1,0.06,-0.01
0.37,-1.11,10.4,-0.14,0.07,-0.01
0.36,-1.09,10.27,-0.09,0.04,-0.01
0.32,-1.02,10.16,-0.01,0.03,-0.01
0.34,-1.09,10.3,-0.11,0.08,-0.02
0.36,-1.04,10.24,-0.09,0.08,-0.01
0.31,-1.06,10.23,-0.09,0.07,-0.01
0.32,-1.11,10.43,-0.14,0.06,-0.02
0.33,-1.11,10.34,-0.1,0.05,-0.01
0.33,-1.06,10.24,-0.09,0.06,-0.01
0.35,-1.01,10.23,-0.12,0.07,-0.01
0.35,-1.08,10.33,-0.13,0.07,-0.01
0.34,-1.05,10.36,-0.12,0.06,-0.01
0.34,-1.06,10.3,-0.11,0.06,-0.01
0.38,-1.06,10.27,-0.11,0.06,-0.01
0.37,-1.11,10.29,-0.13,0.07,-0.02
0.33,-1.12,10.45,-0.17,0.08,-0.02
0.34,-1.04,10.09,-0.06,0.03,0.0
0.32,-1.1,10.29,-0.12,0.06,-0.02
0.31,-1.13,10.35,-0.13,0.06,-0.02
0.29,-1.12,10.32,-0.1,0.05,-0.01
0.32,-1.07,10.31,-0.1,0.06,-0.01
0.34,-1.06,10.29,-0.1,0.05,-0.01
0.36,-1.07,10.3,-0.11,0.06,-0.01
0.33,-1.08,10.27,-0.11,0.06,-0.01
0.33,-1.05,10.27,-0.11,0.05,-0.01
0.36,-1.1,10.29,-0.09,0.04,-0.01
0.36,-1.11,10.3,-0.09,0.05,-0.01
0.34,-1.09,10.28,-0.1,0.05,-0.01
0.33,-1.07,10.26,-0.11,0.05,-0.01
0.34,-1.1,10.29,-0.11,0.05,-0.01
0.36,-1.08,10.3,-0.11,0.05,-0.01
0.35,-1.08,10.3,-0.1,0.05,-0.01
0.34,-1.05,10.31,-0.1,0.05,-0.02
0.35,-1.05,10.31,-0.1,0.05,-0.02
0.36,-1.06,10.3,-0.1,0.05,-0.01
0.37,-1.06,10.28,-0.09,0.05,-0.01
0.37,-1.05,10.33,-0.12,0.06,-0.01
0.35,-1.1,10.37,-0.13,0.06,-0.01
0.36,-1.09,10.21,-0.06,0.04,-0.01
0.29,-1.04,10.42,-0.12,0.06,-0.02
0.36,-1.06,10.35,-0.13,0.09,-0.02
0.36,-1.02,10.12,-0.07,0.08,0.0
0.32,-1.06,10.3,-0.12,0.07,-0.01
0.35,-1.13,10.44,-0.14,0.06,-0.02
0.34,-1.11,10.28,-0.09,0.05,-0.01
0.34,-1.03,10.23,-0.09,0.07,-0.01
0.35,-1.02,10.28,-0.14,0.08,-0.01
0.36,-1.06,10.4,-0.14,0.08,-0.01
0.31,-1.08,10.35,-0.13,0.07,-0.01
0.34,-1.06,10.31,-0.12,0.07,-0.01
0.38,-1.08,10.27,-0.11,0.06,-0.01
0.34,-1.1,10.31,-0.12,0.07,-0.02
0.29,-1.13,10.41,-0.15,0.07,-0.01
0.36,-1.06,10.14,-0.06,0.03,0.0
0.36,-1.1,10.33,-0.13,0.06,-0.02
0.32,-1.13,10.32,-0.11,0.05,-0.02
0.28,-1.12,10.31,-0.1,0.06,-0.01
0.31,-1.07,10.31,-0.1,0.05,-0.01
0.37,-1.06,10.3,-0.11,0.06,-0.01
0.34,-1.07,10.3,-0.1,0.06,-0.01
0.33,-1.06,10.25,-0.11,0.06,-0.01
0.33,-1.07,10.29,-0.11,0.05,-0.01
0.33,-1.1,10.3,-0.09,0.04,-0.01
0.34,-1.09,10.29,-0.09,0.05,-0.01
0.34,-1.07,10.27,-0.1,0.05,-0.01
0.34,-1.08,10.27,-0.11,0.05,-0.01
0.34,-1.1,10.28,-0.11,0.06,-0.01
0.33,-1.08,10.29,-0.11,0.06,-0.01
0.34,-1.06,10.3,-0.11,0.06,-0.01
0.34,-1.04,10.29,-0.11,0.05,0.0
0.35,-1.07,10.29,-0.11,0.05,-0.02
0.36,-1.08,10.25,-0.1,0.05,-0.01
0.37,-1.07,10.3,-0.11,0.06,-0.01
0.37,-1.09,10.4,-0.14,0.07,-0.01
