ax,ay,az,gx,gy,gz
-0.19,-1.21,10.27,-0.02,0.04,-0.01
-0.17,-1.18,10.26,-0.03,0.04,-0.01
-0.15,-1.11,10.28,-0.04,0.04,-0.01
-0.11,-1.13,10.26,-0.04,0.04,-0.01
-0.15,-1.11,10.21,-0.02,0.03,-0.01
-0.16,-1.08,10.28,-0.03,0.03,-0.01
-0.11,-1.05,10.26,-0.02,0.02,-0.01
-0.11,-1.07,10.29,-0.02,0.02,-0.01
-0.11,-1.05,10.31,-0.03,0.03,-0.01
-0.11,-1.01,10.27,-0.03,0.02,-0.01
-0.09,-0.99,10.29,-0.03,0.03,-0.01
-0.09,-0.98,10.28,-0.03,0.03,-0.01
-0.1,-0.95,10.31,-0.03,0.03,-0.01
-0.08,-0.91,10.33,-0.03,0.02,-0.01
-0.06,-0.92,10.25,-0.01,0.02,-0.01
-0.03,-0.88,10.3,-0.01,0.02,-0.01
-0.05,-0.88,10.32,-0.03,0.03,-0.01
-0.05,-0.84,10.31,-0.05,0.03,-0.01
-0.01,-0.82,10.3,-0.03,0.03,0.0
-0.04,-0.77,10.06,0.11,0.01,0.01
-0.07,-0.79,10.31,-0.06,0.05,-0.01
0.02,-0.75,10.33,-0.05,0.06,-0.01
-0.05,-0.74,10.17,0.01,0.04,0.0
-0.02,-0.76,10.52,-0.07,0.03,-0.01
-0.01,-0.74,10.32,-0.04,0.03,-0.01
0.0,-0.68,10.27,-0.03,0.04,-0.01
0.03,-0.64,10.28,-0.04,0.04,-0.01
0.04,-0.59,10.31,-0.07,0.03,-0.01
0.03,-0.63,10.34,-0.08,0.04,-0.01
0.0,-0.61,10.3,-0.06,0.05,-0.01
0.0,-0.61,10.29,-0.06,0.04,-0.01
0.03,-0.66,10.34,-0.09,0.05,-0.01
0.03,-0.6,10.4,-0.13,0.06,-0.01
0.03,-0.57,10.17,-0.05,0.03,-0.01
0.02,-0.6,10.34,-0.08,0.04,-0.01
0.04,-0.62,10.4,-0.09,0.04,-0.01
0.03,-0.58,10.29,-0.08,0.06,-0.01
0.02,-0.57,10.34,-0.09,0.05,-0.01
0.02,-0.54,10.4,-0.1,0.05,-0.01
0.07,-0.57,10.3,-0.08,0.05,-0.01
0.05,-0.54,10.25,-0.07,0.04,-0.01
0.07,-0.53,10.3,-0.08,0.04,-0.01
0.07,-0.56,10.3,-0.09,0.04,-0.01
0.07,-0.55,10.33,-0.11,0.05,-0.01
0.09,-0.55,10.31,-0.12,0.06,-0.01
0.06,-0.56,10.32,-0.13,0.06,-0.01
0.06,-0.55,10.37,-0.14,0.05,-0.02
0.07,-0.55,10.28,-0.12,0.05,-0.02
0.07,-0.56,10.32,-0.13,0.06,-0.02
0.05,-0.57,10.35,-0.15,0.06,-0.02
0.09,-0.57,10.34,-0.17,0.06,-0.02
0.11,-0.59,10.3,-0.13,0.05,-0.01
0.05,-0.51,10.12,-0.03,0.04,0.0
0.04,-0.61,10.41,-0.21,0.1,-0.01
0.09,-0.62,10.24,-0.18,0.1,-0.01
0.02,-0.63,10.27,-0.17,0.08,-0.01
0.02,-0.68,10.53,-0.23,0.08,-0.02
0.04,-0.7,10.29,-0.18,0.08,-0.01
0.02,-0.69,10.21,-0.18,0.1,-0.01
0.01,-0.65,10.29,-0.2,0.09,-0.01
0.05,-0.69,10.34,-0.21,0.1,-0.02
-0.01,-0.75,10.35,-0.21,0.1,-0.02
