ax,ay,az,gx,gy,gz
-0.11,-1.25,10.24,-0.11,0.05,-0.01
-0.1,-1.24,10.26,-0.11,0.05,-0.01
-0.11,-1.22,10.28,-0.11,0.05,-0.01
-0.11,-1.25,10.26,-0.11,0.05,-0.01
-0.09,-1.24,10.23,-0.11,0.06,-0.01
-0.12,-1.28,10.31,-0.15,0.07,-0.02
-0.1,-1.23,10.26,-0.14,0.06,-0.02
-0.06,-1.18,10.03,0.0,0.03,0.0
-0.08,-1.32,10.31,-0.18,0.1,-0.02
-0.12,-1.2,10.27,-0.19,0.1,-0.02
-0.09,-1.24,10.13,-0.13,0.07,-0.01
-0.13,-1.37,10.34,-0.2,0.08,-0.02
-0.17,-1.35,10.31,-0.18,0.08,-0.02
-0.16,-1.33,10.24,-0.12,0.06,-0.01
-0.08,-1.34,10.18,-0.14,0.07,-0.01
-0.08,-1.31,10.2,-0.18,0.09,-0.01
-0.16,-1.31,10.24,-0.2,0.09,-0.02
-0.16,-1.32,10.29,-0.2,0.07,-0.01
-0.1,-1.42,10.16,-0.16,0.06,0.0
-0.09,-1.52,10.17,-0.2,0.11,0.0
-0.17,-1.53,10.42,-0.29,0.13,-0.01
-0.17,-1.48,10.14,-0.15,0.06,0.01
-0.15,-1.57,10.35,-0.15,0.06,0.0
-0.21,-1.57,10.28,-0.13,0.07,-0.01
-0.32,-1.49,10.3,-0.13,0.06,-0.02
-0.23,-1.37,10.15,-0.11,0.03,-0.01
-0.1,-1.36,10.3,-0.12,0.06,0.0
-0.09,-1.46,10.16,-0.11,0.08,0.0
-0.18,-1.54,10.2,-0.15,0.08,-0.02
-0.21,-1.54,10.19,-0.13,0.06,-0.01
-0.19,-1.56,10.23,-0.11,0.07,-0.01
-0.19,-1.48,10.26,-0.12,0.07,-0.01
-0.17,-1.47,10.14,-0.11,0.07,-0.01
-0.18,-1.53,10.23,-0.14,0.07,-0.02
-0.19,-1.49,10.21,-0.14,0.08,-0.02
-0.18,-1.47,10.27,-0.12,0.07,-0.01
-0.21,-1.51,10.22,-0.1,0.06,-0.02
-0.21,-1.47,10.21,-0.06,0.05,-0.02
-0.18,-1.47,10.07,-0.01,0.06,-0.02
-0.2,-1.54,10.14,-0.06,0.09,-0.04
-0.26,-1.61,10.24,-0.14,0.11,-0.06
-0.3,-1.57,10.24,-0.14,0.08,-0.06
-0.27,-1.45,9.98,-0.02,0.05,-0.02
-0.25,-1.64,10.26,-0.17,0.1,-0.01
-0.21,-1.57,10.23,-0.16,0.1,0.01
-0.15,-1.52,10.08,-0.1,0.07,0.02
-0.15,-1.55,10.32,-0.16,0.07,0.0
-0.21,-1.49,10.23,-0.15,0.06,-0.02
-0.25,-1.49,10.17,-0.14,0.07,-0.01
-0.28,-1.56,10.14,-0.16,0.08,-0.02
-0.31,-1.6,10.24,-0.16,0.08,-0.01
-0.34,-1.6,10.23,-0.14,0.07,-0.01
-0.31,-1.61,10.23,-0.13,0.06,-0.01
-0.26,-1.58,10.18,-0.13,0.06,-0.01
-0.24,-1.6,10.16,-0.15,0.08,-0.01
-0.25,-1.62,10.33,-0.19,0.08,-0.02
-0.26,-1.61,10.08,-0.11,0.05,-0.01
-0.3,-1.67,10.17,-0.13,0.06,-0.01
-0.3,-1.66,10.24,-0.12,0.06,-0.01
-0.31,-1.65,10.22,-0.11,0.06,-0.01
-0.29,-1.65,10.2,-0.11,0.06,-0.01
-0.27,-1.66,10.19,-0.11,0.05,-0.01
-0.24,-1.64,10.21,-0.1,0.05,-0.01
-0.25,-1.62,10.15,-0.08,0.05,-0.01
-0.27,-1.61,10.17,-0.09,0.05,-0.01
-0.27,-1.61,10.2,-0.08,0.04,-0.01
-0.26,-1.62,10.23,-0.07,0.04,-0.01
-0.26,-1.61,10.18,-0.07,0.04,-0.01
-0.27,-1.61,10.23,-0.07,0.04,-0.01
-0.26,-1.6,10.21,-0.06,0.03,-0.01
-0.26,-1.58,10.19,-0.05,0.03,-0.01
-0.25,-1.55,10.16,-0.04,0.03,-0.01
-0.26,-1.53,10.18,-0.05,0.03,-0.01
-0.25,-1.56,10.27,-0.08,0.04,-0.01
-0.22,-1.5,10.16,-0.01,0.02,0.0
-0.22,-1.5,10.23,-0.02,0.02,-0.01
-0.19,-1.49,10.24,-0.05,0.05,-0.01
-0.21,-1.39,10.12,-0.02,0.04,0.0
-0.19,-1.44,10.18,-0.03,0.03,0.0
-0.2,-1.5,10.34,-0.07,0.04,-0.02
-0.22,-1.43,10.23,-0.04,0.03,-0.01
-0.19,-1.38,10.17,-0.04,0.04,-0.01
-0.16,-1.36,10.21,-0.06,0.04,-0.01
-0.16,-1.36,10.28,-0.07,0.05,-0.01
-0.2,-1.36,10.24,-0.07,0.06,-0.01
-0.16,-1.45,10.15,-0.08,0.09,-0.02
-0.15,-1.45,10.27,-0.14,0.13,-0.04
-0.24,-1.41,10.2,-0.11,0.12,-0.06
-0.27,-1.38,10.27,-0.16,0.13,-0.07
-0.29,-1.41,10.13,-0.11,0.1,-0.07
-0.3,-1.28,10.41,-0.14,0.12,-0.06
-0.34,-1.33,10.12,-0.03,0.05,-0.01
-0.3,-1.55,10.16,-0.07,0.07,-0.01
-0.3,-1.44,10.33,-0.13,0.08,-0.04
-0.29,-1.24,10.21,-0.07,0.07,-0.03
-0.17,-1.36,10.15,-0.08,0.09,-0.02
-0.21,-1.3,10.31,-0.16,0.11,-0.04
-0.31,-1.3,10.25,-0.09,0.07,-0.04
-0.33,-1.42,10.26,-0.08,0.05,-0.03
-0.23,-1.36,10.22,-0.06,0.05,-0.02
-0.18,-1.25,10.23,-0.07,0.04,-0.01
-0.19,-1.42,10.26,-0.07,0.05,-0.01
-0.24,-1.31,10.35,-0.04,0.04,-0.02
-0.26,-1.09,10.07,0.06,-0.04,-0.01
-0.17,-1.17,10.25,-0.05,-0.04,-0.01
-0.07,-1.2,10.3,-0.08,0.01,0.0
-0.1,-1.22,9.99,0.06,-0.02,0.01
-0.23,-1.27,10.24,-0.08,0.01,-0.02
-0.24,-1.14,10.23,-0.1,0.01,-0.02
-0.1,-1.17,10.2,-0.09,0.05,0.02
-0.08,-1.3,10.46,-0.13,0.07,0.01
-0.12,-1.29,10.19,-0.07,0.05,0.01
-0.17,-1.24,10.18,-0.1,0.06,0.0
-0.17,-1.15,10.24,-0.16,0.07,-0.01
-0.18,-1.1,10.28,-0.16,0.08,0.0
-0.2,-1.18,10.27,-0.14,0.08,0.01
-0.24,-1.25,10.26,-0.15,0.08,0.0
-0.24,-1.22,10.29,-0.15,0.05,-0.01
-0.21,-1.21,10.22,-0.14,0.04,-0.01
-0.19,-1.22,10.37,-0.18,0.03,0.0
-0.11,-1.23,10.09,-0.1,-0.01,0.03
-0.08,-1.34,10.18,-0.12,0.02,0.02
-0.13,-1.37,10.29,-0.15,0.04,0.01
-0.16,-1.31,10.3,-0.13,0.05,0.01
-0.14,-1.26,10.2,-0.13,0.05,0.0
-0.09,-1.29,10.22,-0.15,0.05,0.0
-0.13,-1.34,10.27,-0.16,0.07,-0.01
-0.16,-1.35,10.22,-0.15,0.07,-0.02
-0.16,-1.35,10.24,-0.14,0.07,-0.02
-0.17,-1.33,10.26,-0.14,0.06,-0.02
-0.14,-1.32,10.24,-0.14,0.06,-0.02
-0.1,-1.34,10.23,-0.16,0.07,-0.01
-0.09,-1.38,10.21,-0.16,0.07,-0.01
-0.12,-1.4,10.19,-0.17,0.09,-0.01
-0.16,-1.45,10.32,-0.21,0.1,-0.02
-0.18,-1.43,10.27,-0.16,0.07,-0.01
-0.15,-1.36,10.11,-0.05,0.04,0.0
-0.2,-1.48,10.26,-0.15,0.08,-0.02
-0.22,-1.36,10.16,-0.12,0.08,-0.01
-0.17,-1.38,10.12,-0.09,0.06,0.0
-0.19,-1.49,10.32,-0.16,0.07,-0.02
-0.21,-1.47,10.24,-0.16,0.08,-0.02
-0.21,-1.47,10.18,-0.15,0.08,-0.01
-0.17,-1.49,10.17,-0.17,0.09,-0.01
-0.16,-1.49,10.26,-0.18,0.1,-0.02
-0.23,-1.48,10.25,-0.17,0.09,-0.02
-0.24,-1.51,10.23,-0.16,0.09,-0.01
-0.24,-1.55,10.2,-0.16,0.08,-0.01
-0.24,-1.55,10.18,-0.15,0.09,-0.01
-0.22,-1.59,10.28,-0.2,0.09,-0.02
-0.23,-1.55,10.07,-0.1,0.06,0.0
-0.24,-1.59,10.24,-0.15,0.07,-0.01
-0.26,-1.61,10.23,-0.14,0.08,-0.5
-0.28,-1.62,10.16,-0.13,0.07,-0.01
-0.26,-1.63,10.21,-0.15,0.07,-0.01
-0.24,-1.61,10.16,-0.13,0.07,-0.01
-0.25,-1.58,10.17,-0.12,0.07,-0.01
-0.26,-1.59,10.17,-0.13,0.06,-0.01
-0.25,-1.63,10.2,-0.13,0.06,-0.01
-0.28,-1.64,10.19,-0.13,0.06,-0.01
-0.26,-1.65,10.17,-0.13,0.06,-0.01
-0.27,-1.65,10.18,-0.13,0.06,-0.01
-0.26,-1.64,10.15,-0.12,0.06,-0.01
-0.28,-1.64,10.23,-0.14,0.07,-0.02
-0.29,-1.65,10.2,-0.13,0.06,-0.02
-0.26,-1.59,10.01,-0.03,0.04,0.0
-0.29,-1.72,10.31,-0.15,0.07,-0.02
-0.3,-1.62,10.22,-0.12,0.07,-0.01
-0.26,-1.62,10.03,-0.04,0.05,0.0
-0.28,-1.72,10.22,-0.11,0.06,-0.01
-0.29,-1.7,10.2,-0.12,0.06,-0.02
-0.31,-1.66,10.16,-0.11,0.06,-0.01
-0.25,-1.66,10.14,-0.13,0.07,-0.01
-0.25,-1.64,10.2,-0.13,0.07,-0.01
-0.29,-1.64,10.21,-0.12,0.07,-0.01
-0.3,-1.64,10.18,-0.12,0.07,-0.01
-0.31,-1.7,10.16,-0.12,0.07,-0.01
-0.29,-1.7,10.17,-0.12,0.07,-0.01
-0.3,-1.72,10.36,-0.16,0.07,-0.02
-0.28,-1.66,10.06,-0.06,0.04,0.0
-0.29,-1.73,10.24,-0.11,0.05,-0.01
-0.31,-1.68,10.21,-0.08,0.05,-0.01
-0.32,-1.7,10.25,-0.07,0.05,-0.01
-0.31,-1.65,10.22,-0.08,0.05,-0.01
-0.31,-1.66,10.18,-0.08,0.04,-0.01
-0.3,-1.64,10.2,-0.06,0.03,-0.01
-0.25,-1.63,10.13,-0.04,0.03,-0.01
-0.25,-1.58,10.2,-0.05,0.03,-0.01
-0.24,-1.6,10.19,-0.06,0.03,-0.01
-0.25,-1.6,10.2,-0.05,0.03,-0.01
-0.25,-1.6,10.18,-0.05,0.04,-0.01
-0.24,-1.57,10.2,-0.06,0.04,-0.01
-0.26,-1.57,10.22,-0.06,0.03,-0.01
-0.24,-1.52,10.22,-0.05,0.03,-0.01
-0.22,-1.5,10.21,-0.06,0.03,-0.01
-0.23,-1.49,10.2,-0.04,0.03,-0.01
-0.23,-1.51,10.19,-0.04,0.03,-0.01
-0.23,-1.52,10.29,-0.09,0.05,-0.02
-0.2,-1.47,10.24,-0.04,0.03,-0.01
-0.17,-1.39,10.09,0.03,0.01,0.0
