ax,ay,az,gx,gy,gz
-0.23,-1.48,10.24,-0.07,0.04,-0.01
-0.2,-1.41,10.02,0.04,0.01,0.01
-0.22,-1.53,10.25,-0.09,0.06,-0.01
-0.23,-1.38,10.18,-0.07,0.06,-0.01
-0.19,-1.4,10.09,-0.02,0.04,0.0
-0.21,-1.51,10.36,-0.09,0.05,-0.01
-0.23,-1.46,10.32,-0.06,0.04,-0.01
-0.22,-1.43,10.29,-0.01,0.03,-0.01
-0.17,-1.38,10.1,0.01,0.03,0.0
-0.15,-1.34,10.17,-0.02,0.03,-0.01
-0.17,-1.26,10.29,-0.03,0.05,-0.01
-0.23,-1.26,10.34,-0.04,0.06,-0.01
-0.21,-1.31,10.25,-0.02,0.04,0.0
-0.17,-1.34,10.23,-0.04,0.05,-0.01
-0.19,-1.3,10.3,-0.08,0.06,-0.01
-0.18,-1.23,10.11,-0.04,0.03,-0.01
-0.22,-1.29,10.38,-0.11,0.05,-0.02
-0.21,-1.25,10.33,-0.07,0.04,-0.02
-0.2,-1.22,10.26,-0.04,0.04,-0.01
-0.18,-1.19,10.22,-0.05,0.04,-0.01
-0.14,-1.17,10.27,-0.09,0.05,-0.01
-0.16,-1.16,10.28,-0.11,0.05,-0.02
-0.18,-1.2,10.24,-0.12,0.05,-0.02
-0.14,-1.19,10.25,-0.12,0.06,-0.02
-0.14,-1.24,10.26,-0.15,0.06,-0.02
-0.19,-1.25,10.29,-0.18,0.06,-0.02
-0.14,-1.31,10.31,-0.18,0.06,-0.02
-0.18,-1.32,10.35,-0.18,0.05,-0.02
-0.18,-1.28,10.29,-0.15,0.04,-0.03
-0.17,-1.25,10.2,-0.1,0.02,-0.02
-0.12,-1.26,10.22,-0.1,0.01,-0.02
-0.1,-1.21,10.24,-0.1,0.03,-0.02
-0.09,-1.25,10.27,-0.14,0.05,-0.01
-0.08,-1.29,10.17,-0.12,0.05,-0.01
-0.07,-1.26,10.06,-0.02,0.0,0.0
-0.14,-1.34,10.34,-0.15,0.08,-0.03
-0.16,-1.18,10.41,-0.12,0.11,-0.01
-0.17,-1.32,10.51,-0.05,0.12,0.0
-0.25,-1.37,10.45,-0.01,0.15,0.0
-0.23,-1.18,10.03,-0.02,0.11,0.01
-0.11,-1.15,9.77,-0.08,0.11,0.02
-0.09,-1.19,9.88,-0.21,0.16,0.01
-0.14,-1.19,10.21,-0.3,0.19,0.0
-0.3,-1.27,10.43,-0.31,0.12,-0.02
-0.36,-1.4,10.39,-0.21,0.07,-0.02
-0.23,-1.38,10.19,-0.14,0.05,0.0
-0.18,-1.41,10.18,-0.16,0.05,-0.01
-0.19,-1.49,10.25,-0.25,0.05,-0.03
-0.25,-1.43,10.18,-0.21,0.05,-0.04
-0.26,-1.37,10.32,-0.22,0.1,-0.05
-0.26,-1.35,10.38,-0.2,0.11,-0.04
-0.32,-1.43,10.28,-0.18,0.09,-0.02
-0.34,-1.57,10.21,-0.18,0.06,-0.02
-0.29,-1.66,10.23,-0.18,0.05,-0.01
-0.29,-1.61,10.17,-0.15,0.05,-0.01
-0.27,-1.55,10.15,-0.14,0.05,-0.01
-0.27,-1.53,10.18,-0.14,0.05,-0.02
-0.26,-1.52,10.2,-0.14,0.05,-0.02
-0.29,-1.54,10.18,-0.14,0.05,-0.02
-0.3,-1.58,10.21,-0.14,0.06,-0.02
-0.31,-1.59,10.19,-0.13,0.05,-0.02
-0.27,-1.6,10.19,-0.12,0.05,-0.02
-0.25,-1.59,10.21,-0.12,0.05,-0.02
-0.21,-1.58,10.21,-0.11,0.05,-0.01
-0.21,-1.58,10.22,-0.11,0.05,-0.02
-0.22,-1.6,10.18,-0.1,0.05,-0.01
-0.24,-1.62,10.17,-0.1,0.06,-0.01
-0.28,-1.62,10.26,-0.13,0.07,-0.02
-0.3,-1.61,10.2,-0.1,0.05,-0.01
-0.28,-1.54,10.07,-0.03,0.04,0.0
-0.31,-1.63,10.26,-0.12,0.07,-0.02
-0.29,-1.49,10.18,-0.08,0.06,-0.01
-0.23,-1.54,10.09,-0.03,0.04,0.0
-0.26,-1.63,10.31,-0.09,0.05,-0.01
-0.26,-1.6,10.21,-0.09,0.04,-0.01
-0.24,-1.58,10.22,-0.08,0.04,-0.01
-0.18,-1.53,10.17,-0.08,0.05,-0.01
-0.18,-1.5,10.24,-0.07,0.05,-0.01
-0.22,-1.49,10.25,-0.07,0.05,-0.01
-0.25,-1.48,10.21,-0.07,0.05,-0.01
-0.24,-1.5,10.21,-0.07,0.05,-0.01
-0.23,-1.53,10.2,-0.08,0.05,-0.01
-0.25,-1.53,10.34,-0.12,0.05,-0.02
-0.19,-1.46,10.05,-0.02,0.02,0.0
-0.21,-1.49,10.22,-0.07,0.04,-0.01
-0.21,-1.47,10.28,-0.07,0.04,-0.01
-0.24,-1.46,10.26,-0.05,0.04,-0.01
-0.24,-1.43,10.24,-0.04,0.03,-0.01
-0.2,-1.45,10.24,-0.06,0.03,-0.01
-0.19,-1.42,10.21,-0.05,0.03,-0.01
-0.19,-1.38,10.21,-0.04,0.03,-0.01
-0.16,-1.36,10.25,-0.05,0.03,-0.01
-0.14,-1.34,10.25,-0.04,0.02,-0.01
-0.14,-1.36,10.26,-0.04,0.03,-0.01
-0.15,-1.35,10.26,-0.05,0.03,-0.01
-0.16,-1.33,10.25,-0.04,0.03,-0.01
-0.13,-1.31,10.26,-0.05,0.03,-0.01
-0.14,-1.27,10.26,-0.04,0.02,-0.01
-0.13,-1.25,10.28,-0.04,0.02,-0.01
-0.11,-1.24,10.23,-0.03,0.02,-0.01
-0.1,-1.24,10.24,-0.04,0.03,-0.01
-0.11,-1.24,10.35,-0.08,0.04,-0.02
-0.09,-1.2,10.25,-0.05,0.02,-0.01
