ax,ay,az,gx,gy,gz
-0.12,-1.43,10.19,-0.11,0.06,-0.01
-0.07,-1.41,10.27,-0.13,0.07,-0.01
-0.05,-1.44,10.23,-0.12,0.07,-0.01
-0.08,-1.41,10.21,-0.11,0.07,-0.01
-0.08,-1.42,10.23,-0.1,0.06,-0.01
-0.08,-1.44,10.22,-0.09,0.05,-0.01
-0.1,-1.45,10.21,-0.09,0.06,-0.01
-0.1,-1.44,10.21,-0.1,0.06,-0.01
-0.11,-1.45,10.24,-0.11,0.07,-0.01
-0.13,-1.44,10.25,-0.11,0.07,-0.01
-0.12,-1.44,10.2,-0.11,0.06,-0.01
-0.12,-1.43,10.2,-0.11,0.06,-0.01
-0.1,-1.43,10.19,-0.1,0.06,-0.01
-0.11,-1.45,10.27,-0.13,0.07,-0.02
-0.1,-1.43,10.28,-0.13,0.08,-0.01
-0.06,-1.38,10.02,0.0,0.06,0.0
-0.17,-1.44,10.36,-0.14,0.08,-0.02
-0.12,-1.41,10.32,-0.13,0.08,-0.02
-0.11,-1.37,10.06,-0.06,0.07,0.0
-0.11,-1.48,10.32,-0.12,0.06,-0.02
-0.14,-1.48,10.35,-0.11,0.05,-0.02
-0.14,-1.43,10.18,-0.07,0.05,-0.01
-0.11,-1.38,10.15,-0.09,0.06,-0.01
-0.08,-1.37,10.29,-0.12,0.07,-0.01
-0.15,-1.41,10.29,-0.11,0.05,-0.02
-0.14,-1.39,10.24,-0.11,0.06,-0.01
-0.11,-1.39,10.22,-0.11,0.06,-0.01
-0.09,-1.41,10.24,-0.12,0.05,-0.01
-0.12,-1.46,10.37,-0.13,0.06,-0.01
-0.13,-1.41,10.16,-0.05,0.03,0.0
-0.09,-1.37,10.08,-0.05,0.03,0.0
-0.11,-1.43,10.3,-0.12,0.03,-0.01
-0.14,-1.43,10.29,-0.1,0.05,-0.01
-0.14,-1.41,10.23,-0.08,0.05,-0.01
-0.11,-1.37,10.24,-0.09,0.05,-0.01
-0.07,-1.38,10.25,-0.11,0.06,-0.01
-0.07,-1.35,10.2,-0.1,0.06,-0.01
-0.11,-1.37,10.23,-0.11,0.06,-0.01
-0.09,-1.38,10.23,-0.11,0.05,-0.01
-0.09,-1.38,10.22,-0.11,0.05,-0.01
-0.09,-1.4,10.23,-0.12,0.06,-0.01
-0.12,-1.39,10.24,-0.13,0.07,-0.01
-0.11,-1.43,10.23,-0.13,0.06,-0.01
-0.12,-1.41,10.28,-0.13,0.06,-0.01
-0.11,-1.4,10.26,-0.12,0.05,-0.01
-0.13,-1.39,10.25,-0.08,0.05,-0.01
-0.11,-1.37,10.21,-0.05,0.06,0.0
-0.09,-1.35,10.24,-0.08,0.07,0.0
-0.05,-1.38,10.3,-0.1,0.07,-0.01
-0.05,-1.34,10.09,-0.01,0.06,0.0
-0.17,-1.36,10.33,-0.13,0.09,-0.02
-0.15,-1.37,10.36,-0.14,0.11,-0.02
-0.15,-1.3,10.04,-0.07,0.1,0.0
-0.16,-1.38,10.25,-0.12,0.09,-0.01
-0.17,-1.46,10.37,-0.14,0.08,-0.02
-0.18,-1.38,10.23,-0.11,0.08,-0.01
-0.18,-1.34,10.13,-0.13,0.1,-0.01
-0.16,-1.33,10.21,-0.17,0.11,-0.01
-0.24,-1.36,10.27,-0.15,0.09,-0.02
-0.2,-1.38,10.25,-0.14,0.09,-0.01
-0.18,-1.38,10.23,-0.15,0.11,-0.01
-0.19,-1.4,10.2,-0.15,0.1,-0.01
-0.21,-1.46,10.29,-0.15,0.1,-0.01
-0.22,-1.45,10.17,-0.12,0.09,0.0
-0.23,-1.43,10.1,-0.08,0.07,0.0
-0.26,-1.51,10.3,-0.12,0.05,-0.01
-0.26,-1.46,10.24,-0.08,0.04,-0.01
-0.28,-1.44,10.21,-0.07,0.04,0.0
-0.24,-1.38,10.19,-0.09,0.04,-0.01
-0.21,-1.41,10.29,-0.11,0.03,-0.01
-0.2,-1.39,10.22,-0.09,0.02,-0.01
-0.21,-1.38,10.18,-0.08,0.02,-0.01
-0.2,-1.37,10.21,-0.09,0.02,-0.01
-0.17,-1.4,10.23,-0.09,0.03,-0.01
-0.2,-1.39,10.25,-0.09,0.03,-0.01
-0.17,-1.4,10.23,-0.09,0.03,-0.01
-0.16,-1.39,10.22,-0.1,0.04,-0.01
-0.19,-1.39,10.25,-0.1,0.05,-0.02
-0.19,-1.4,10.22,-0.1,0.04,-0.02
-0.17,-1.34,10.19,-0.09,0.05,-0.01
-0.15,-1.36,10.25,-0.12,0.05,-0.01
-0.15,-1.4,10.28,-0.14,0.06,-0.02
-0.12,-1.4,10.19,-0.09,0.05,-0.01
-0.17,-1.3,10.2,-0.07,0.05,-0.01
-0.16,-1.4,10.25,-0.12,0.08,-0.02
-0.15,-1.32,10.17,-0.09,0.08,-0.01
-0.18,-1.32,10.13,-0.09,0.07,-0.01
-0.27,-1.4,10.3,-0.13,0.06,-0.02
-0.2,-1.4,10.21,-0.13,0.08,-0.01
-0.18,-1.39,10.17,-0.16,0.15,-0.01
-0.18,-1.37,10.21,-0.17,0.14,-0.01
-0.17,-1.4,10.27,-0.16,0.11,-0.02
-0.25,-1.42,10.3,-0.14,0.1,-0.01
-0.19,-1.38,10.21,-0.1,0.09,0.0
-0.18,-1.42,10.19,-0.1,0.1,0.0
-0.24,-1.43,10.24,-0.11,0.16,0.01
-0.28,-1.45,10.32,-0.15,0.1,0.0
-0.26,-1.41,10.04,-0.08,0.1,0.0
-0.28,-1.44,10.25,-0.12,0.13,0.0
-0.36,-1.43,10.25,-0.1,0.13,0.0
-0.34,-1.42,10.19,-0.1,0.1,0.0
-0.36,-1.44,10.19,-0.13,0.09,-0.01
-0.35,-1.41,10.28,-0.13,0.08,-0.01
-0.38,-1.41,10.23,-0.11,0.08,-0.01
-0.4,-1.4,10.16,-0.11,0.09,-0.01
-0.26,-1.44,10.17,-0.1,0.09,0.02
-0.22,-1.46,10.14,-0.13,0.08,0.02
-0.36,-1.48,10.22,-0.15,0.09,-0.01
-0.46,-1.47,10.14,-0.14,0.07,-0.02
-0.4,-1.53,10.16,-0.15,0.05,-0.02
-0.42,-1.48,10.27,-0.14,0.02,-0.03
-0.42,-1.48,10.32,-0.06,0.0,-0.02
-0.39,-1.51,10.18,0.02,-0.04,-0.02
-0.32,-1.48,10.15,0.0,-0.1,-0.04
-0.17,-1.41,10.2,-0.09,-0.13,-0.05
-0.34,-1.25,10.06,-0.03,-0.14,-0.02
-0.34,-1.33,10.28,-0.14,-0.15,-0.02
-0.11,-1.41,10.3,-0.15,-0.07,-0.02
-0.03,-1.36,10.19,-0.05,-0.01,0.0
0.0,-1.42,10.34,-0.03,-0.01,-0.01
-0.08,-1.44,10.4,-0.02,-0.04,-0.02
-0.09,-1.37,10.24,0.01,-0.02,-0.01
-0.1,-1.3,10.19,-0.06,0.01,0.0
-0.08,-1.26,10.25,-0.08,0.01,-0.01
-0.04,-1.28,10.25,-0.08,0.02,0.0
0.0,-1.25,10.27,-0.09,0.06,0.0
-0.08,-1.25,10.26,-0.1,0.07,-0.01
-0.06,-1.28,10.28,-0.1,0.06,-0.01
-0.01,-1.3,10.24,-0.09,0.06,-0.01
0.01,-1.27,10.2,-0.09,0.06,0.0
0.01,-1.3,10.18,-0.09,0.05,0.0
-0.29,-1.26,10.05,-0.05,0.03,-0.01
-0.35,-1.28,10.26,-0.12,0.06,-0.02
-0.33,-1.32,10.29,-0.11,0.05,-0.01
-0.34,-1.3,10.28,-0.09,0.05,-0.01
