ax,ay,az,gx,gy,gz
0.39,-1.09,10.29,-0.1,0.04,-0.01
0.32,-1.01,10.15,-0.01,0.04,-0.01
0.33,-1.11,10.33,-0.12,0.08,-0.02
0.36,-1.06,10.22,-0.1,0.08,-0.01
0.32,-1.03,10.19,-0.09,0.07,-0.01
0.34,-1.11,10.44,-0.15,0.07,-0.02
0.32,-1.13,10.31,-0.11,0.06,-0.01
0.33,-1.04,10.24,-0.09,0.06,-0.01
0.35,-1.05,10.24,-0.12,0.07,-0.01
0.34,-1.08,10.34,-0.13,0.07,-0.01
0.32,-1.09,10.35,-0.11,0.06,-0.01
0.32,-1.07,10.29,-0.11,0.06,-0.01
0.36,-1.07,10.29,-0.11,0.06,-0.01
0.34,-1.1,10.27,-0.13,0.07,-0.01
0.27,-1.14,10.48,-0.17,0.07,-0.02
0.34,-1.07,10.13,-0.06,0.03,0.0
0.31,-1.07,10.24,-0.11,0.06,-0.01
0.31,-1.12,10.38,-0.12,0.06,-0.02
0.29,-1.14,10.31,-0.11,0.05,-0.01
0.32,-1.06,10.3,-0.1,0.06,-0.01
0.36,-1.06,10.31,-0.11,0.06,-0.01
0.33,-1.1,10.33,-0.12,0.06,-0.01
0.34,-1.07,10.27,-0.1,0.06,-0.01
0.34,-1.06,10.27,-0.09,0.05,-0.01
0.36,-1.09,10.3,-0.09,0.04,-0.01
0.31,-1.11,10.29,-0.1,0.05,-0.01
0.34,-1.09,10.28,-0.1,0.05,-0.01
0.37,-1.09,10.27,-0.1,0.05,-0.01
0.33,-1.09,10.29,-0.11,0.05,-0.01
0.34,-1.08,10.31,-0.12,0.06,-0.01
0.35,-1.08,10.32,-0.11,0.05,-0.01
0.35,-1.09,10.28,-0.1,0.05,-0.01
0.35,-1.07,10.26,-0.11,0.06,-0.01
0.37,-1.06,10.28,-0.1,0.05,-0.01
0.35,-1.07,10.3,-0.11,0.06,-0.01
0.36,-1.1,10.39,-0.14,0.07,-0.02
