ax,ay,az,gx,gy,gz
-0.02,-1.23,10.1,0.01,0.03,0.0
-0.02,-1.28,10.37,-0.06,0.02,-0.01
-0.02,-1.27,10.36,-0.04,0.02,-0.01
-0.03,-1.21,10.25,-0.01,0.01,0.0
0.0,-1.19,10.2,-0.03,0.03,0.0
0.06,-1.15,10.27,-0.05,0.04,0.0
0.03,-1.14,10.31,-0.04,0.03,0.0
0.0,-1.13,10.3,-0.04,0.03,-0.01
0.03,-1.13,10.27,-0.05,0.03,-0.01
0.05,-1.15,10.24,-0.06,0.04,-0.01
0.04,-1.15,10.41,-0.1,0.04,-0.01
0.08,-1.06,10.1,-0.01,0.02,0.0
0.05,-1.07,10.29,-0.07,0.04,-0.01
0.06,-1.08,10.37,-0.07,0.04,-0.01
0.04,-1.07,10.32,-0.03,0.03,-0.01
0.07,-1.03,10.27,-0.03,0.02,-0.01
0.09,-1.01,10.3,-0.05,0.03,-0.01
0.09,-1.0,10.31,-0.06,0.04,-0.01
0.09,-1.0,10.3,-0.05,0.03,-0.01
0.1,-0.95,10.29,-0.04,0.02,-0.01
0.14,-0.95,10.3,-0.03,0.02,-0.01
0.12,-0.97,10.31,-0.04,0.02,-0.01
0.11,-0.94,10.31,-0.05,0.03,-0.01
0.15,-0.91,10.33,-0.06,0.02,0.0
0.14,-0.9,10.29,-0.05,0.02,-0.01
0.14,-0.9,10.31,-0.05,0.02,-0.01
0.18,-0.84,10.28,-0.04,0.02,-0.01
0.17,-0.86,10.33,-0.07,0.03,-0.01
0.17,-0.87,10.39,-0.1,0.04,-0.02
0.18,-0.85,10.23,-0.01,0.01,-0.01
0.19,-0.79,10.33,-0.04,0.02,-0.01
0.22,-0.81,10.38,-0.1,0.07,-0.01
0.21,-0.77,10.21,-0.05,0.06,-0.01
0.2,-0.82,10.32,-0.08,0.04,-0.01
0.18,-0.83,10.44,-0.1,0.04,-0.02
0.18,-0.81,10.32,-0.06,0.04,-0.01
0.19,-0.76,10.25,-0.07,0.05,-0.01
0.24,-0.74,10.29,-0.12,0.06,-0.01
0.25,-0.72,10.35,-0.13,0.07,-0.02
0.21,-0.75,10.35,-0.12,0.07,-0.02
0.2,-0.76,10.29,-0.13,0.07,-0.02
0.23,-0.79,10.28,-0.16,0.08,-0.02
0.21,-0.85,10.41,-0.22,0.11,-0.02
0.21,-0.81,10.18,-0.17,0.09,-0.01
0.19,-0.83,10.25,-0.18,0.09,-0.02
0.14,-0.89,10.41,-0.21,0.09,-0.03
0.15,-0.9,10.33,-0.17,0.1,-0.02
0.12,-0.91,10.33,-0.19,0.09,-0.02
0.15,-0.91,10.31,-0.19,0.09,-0.02
0.14,-0.94,10.33,-0.2,0.1,-0.02
0.14,-0.95,10.29,-0.18,0.1,-0.02
0.12,-1.0,10.27,-0.18,0.09,-0.02
0.13,-1.01,10.31,-0.18,0.08,-0.02
0.11,-1.03,10.3,-0.16,0.08,-0.02
0.11,-1.03,10.3,-0.17,0.08,-0.01
0.08,-1.04,10.29,-0.18,0.08,-0.01
0.08,-1.07,10.28,-0.2,0.09,-0.02
0.08,-1.08,10.27,-0.18,0.08,-0.02
0.06,-1.11,10.29,-0.17,0.09,-0.02
0.05,-1.14,10.38,-0.21,0.1,-0.03
0.1,-1.15,10.3,-0.17,0.08,-0.02
0.06,-1.11,10.13,-0.07,0.05,-0.01
0.05,-1.17,10.33,-0.18,0.1,-0.02
0.04,-1.14,10.21,-0.14,0.1,-0.01
0.01,-1.19,10.18,-0.14,0.09,-0.01
0.01,-1.24,10.41,-0.19,0.08,-0.02
0.01,-1.26,10.31,-0.16,0.08,-0.02
-0.02,-1.23,10.22,-0.15,0.08,-0.02
-0.01,-1.23,10.21,-0.17,0.1,-0.02
0.03,-1.22,10.28,-0.16,0.09,-0.01
0.0,-1.23,10.32,-0.15,0.09,-0.01
-0.04,-1.25,10.28,-0.16,0.1,-0.02
-0.01,-1.27,10.23,-0.18,0.1,-0.02
-0.03,-1.35,10.24,-0.18,0.11,-0.02
-0.04,-1.36,10.33,-0.2,0.09,-0.02
-0.04,-1.31,10.08,-0.11,0.07,-0.01
-0.05,-1.37,10.28,-0.18,0.09,-0.02
-0.09,-1.4,10.3,-0.15,0.08,-0.02
-0.11,-1.38,10.29,-0.14,0.08,-0.02
-0.09,-1.35,10.2,-0.13,0.07,-0.01
-0.08,-1.38,10.23,-0.16,0.08,-0.02
-0.07,-1.4,10.21,-0.14,0.08,-0.02
-0.09,-1.4,10.21,-0.13,0.07,-0.02
-0.09,-1.43,10.26,-0.14,0.07,-0.02
-0.07,-1.44,10.24,-0.13,0.07,-0.01
-0.07,-1.44,10.2,-0.13,0.07,-0.01
-0.09,-1.42,10.23,-0.14,0.07,-0.01
-0.1,-1.43,10.26,-0.14,0.07,-0.01
-0.11,-1.45,10.24,-0.14,0.07,-0.02
-0.13,-1.45,10.23,-0.14,0.07,-0.02
-0.13,-1.46,10.24,-0.14,0.07,-0.02
-0.11,-1.47,10.21,-0.12,0.07,-0.01
-0.13,-1.47,10.25,-0.14,0.07,-0.02
-0.09,-1.49,10.29,-0.14,0.07,-0.02
-0.09,-1.45,10.07,-0.03,0.04,-0.01
-0.15,-1.5,10.38,-0.16,0.07,-0.02
-0.09,-1.47,10.35,-0.14,0.08,-0.02
