ax,ay,az,gx,gy,gz
0.18,-0.59,10.23,-0.17,0.12,-0.02
0.15,-0.62,10.33,-0.22,0.14,-0.02
0.13,-0.67,10.37,-0.25,0.12,-0.03
0.08,-0.7,10.27,-0.22,0.11,-0.02
0.0,-0.67,10.16,-0.08,0.09,-0.01
0.09,-0.75,10.44,-0.26,0.14,-0.01
0.06,-0.73,10.25,-0.22,0.15,-0.01
0.05,-0.77,10.28,-0.22,0.12,-0.02
0.0,-0.81,10.47,-0.28,0.13,-0.03
-0.07,-0.89,10.25,-0.24,0.12,-0.02
-0.11,-0.92,10.25,-0.22,0.14,-0.01
-0.05,-0.91,10.31,-0.23,0.14,-0.01
-0.02,-0.92,10.32,-0.25,0.14,-0.01
-0.03,-0.96,10.32,-0.26,0.15,-0.02
-0.11,-1.01,10.28,-0.24,0.16,-0.02
-0.12,-1.03,10.24,-0.23,0.15,-0.01
-0.2,-1.15,10.28,-0.25,0.17,-0.02
-0.26,-1.16,10.21,-0.3,0.21,-0.02
-0.22,-1.11,10.17,-0.26,0.16,-0.01
-0.16,-1.15,10.33,-0.23,0.13,-0.01
-0.21,-1.34,10.26,-0.2,0.16,-0.03
-0.34,-1.27,10.16,-0.29,0.25,-0.05
-0.4,-1.27,10.31,-0.29,0.2,-0.03
-0.35,-1.38,10.36,-0.22,0.13,-0.02
-0.44,-1.3,10.04,-0.2,0.19,-0.02
-0.49,-1.41,10.06,-0.35,0.28,0.0
-0.43,-1.48,10.38,-0.28,0.17,-0.01
-0.34,-1.55,10.3,-0.15,0.11,-0.03
-0.52,-1.46,10.09,-0.18,0.17,-0.04
-0.59,-1.42,10.13,-0.27,0.22,-0.02
-0.58,-1.54,10.3,-0.22,0.13,-0.01
-0.52,-1.69,10.18,-0.16,0.07,-0.03
-0.59,-1.58,10.07,-0.18,0.1,-0.04
-0.77,-1.58,10.05,-0.33,0.18,-0.02
-0.64,-1.73,10.34,-0.21,0.04,0.01
-0.5,-1.79,10.23,-0.09,-0.07,-0.02
-0.45,-1.57,10.17,-0.05,-0.12,-0.05
-0.61,-1.58,10.07,-0.03,-0.03,-0.02
-0.65,-1.75,10.01,0.04,-0.07,0.01
-0.57,-1.68,10.41,-0.06,-0.11,-0.01
-0.34,-1.54,10.32,-0.05,-0.13,0.0
-0.38,-1.55,9.96,0.1,-0.16,0.0
-0.23,-1.47,10.3,0.05,-0.16,-0.02
-0.18,-1.42,10.33,0.06,-0.2,-0.02
-0.24,-1.52,10.09,0.08,-0.15,-0.03
-0.25,-1.39,10.07,0.0,-0.06,-0.04
-0.19,-1.33,10.39,0.05,-0.12,0.0
-1.09,-1.77,10.13,0.13,-0.16,-0.03
0.27,-1.03,10.16,0.0,-0.05,0.0
0.15,-1.12,10.29,-0.06,0.06,0.06
0.22,-1.12,10.29,-0.05,0.01,-0.01
-0.11,-1.31,10.3,-0.05,0.04,-0.01
-0.04,-1.24,10.22,-0.03,0.0,0.0
-0.03,-1.13,10.1,0.01,0.0,0.0
-0.03,-1.17,10.36,-0.05,0.02,-0.01
0.0,-1.19,10.35,-0.01,0.02,-0.01
-0.01,-1.12,10.3,0.0,0.03,0.0
-0.01,-1.07,10.27,0.0,0.02,0.0
0.05,-1.08,10.32,-0.02,0.03,0.0
0.05,-1.02,10.21,0.0,0.02,-0.01
0.0,-1.02,10.28,-0.02,0.01,-0.01
0.05,-1.01,10.3,-0.02,0.01,-0.01
0.39,-1.24,10.04,0.07,0.18,-0.01
0.0,-0.65,10.06,-0.25,0.28,-0.02
-0.35,-0.97,10.54,-0.11,0.11,0.02
-0.13,-1.06,10.31,-0.07,0.07,0.03
0.08,-0.96,10.27,-0.06,0.09,0.01
0.16,-0.85,10.2,-0.07,0.15,0.0
0.08,-0.91,10.26,-0.1,0.17,-0.01
-0.06,-0.98,10.29,-0.12,0.16,-0.03
-0.23,-1.0,10.23,-0.11,0.19,-0.03
-0.28,-1.0,10.3,-0.13,0.22,-0.02
-0.2,-1.01,10.47,-0.14,0.16,0.0
-0.09,-0.96,10.3,-0.04,0.08,0.01
-0.28,-0.86,9.88,0.08,0.14,0.01
-0.3,-0.88,10.24,-0.21,0.27,0.01
-0.23,-0.96,10.43,-0.14,0.16,0.0
-0.26,-0.95,10.39,-0.03,0.04,-0.01
-0.29,-0.94,10.3,-0.07,0.12,-0.01
-0.4,-0.99,10.22,-0.08,0.1,0.0
-0.39,-0.92,10.31,-0.07,0.04,-0.01
-0.37,-0.91,10.31,-0.04,0.01,-0.02
-0.31,-0.82,10.25,-0.02,0.03,-0.02
-0.31,-0.86,10.29,-0.04,0.04,-0.01
-0.31,-0.84,10.3,-0.04,0.0,0.0
-0.3,-0.82,10.28,-0.02,-0.03,0.0
-0.33,-0.85,10.31,-0.02,0.01,-0.02
-0.23,-0.74,10.34,-0.07,0.01,-0.01
-0.23,-0.77,10.14,-0.02,-0.03,-0.01
-0.2,-0.71,10.36,-0.06,-0.04,-0.01
