ax,ay,az,gx,gy,gz
-0.28,-1.41,10.14,-0.1,0.08,-0.01
-0.31,-1.49,10.37,-0.16,0.08,-0.02
-0.28,-1.5,10.22,-0.11,0.06,-0.01
-0.31,-1.44,10.13,-0.11,0.07,-0.01
-0.28,-1.42,10.18,-0.14,0.09,-0.01
-0.27,-1.43,10.28,-0.13,0.07,-0.02
-0.3,-1.47,10.24,-0.11,0.06,-0.02
-0.34,-1.45,10.2,-0.11,0.06,-0.01
-0.31,-1.45,10.18,-0.11,0.06,-0.01
-0.3,-1.47,10.22,-0.12,0.06,-0.01
-0.31,-1.51,10.34,-0.14,0.05,-0.01
-0.26,-1.42,10.04,-0.05,0.02,-0.01
-0.27,-1.46,10.2,-0.11,0.06,-0.02
-0.3,-1.5,10.28,-0.11,0.05,-0.02
-0.3,-1.47,10.21,-0.09,0.05,-0.01
-0.31,-1.47,10.18,-0.1,0.06,-0.01
-0.29,-1.41,10.22,-0.12,0.06,-0.01
-0.26,-1.44,10.21,-0.11,0.05,-0.01
-0.32,-1.42,10.19,-0.11,0.05,-0.01
-0.3,-1.46,10.21,-0.11,0.05,-0.01
-0.28,-1.46,10.2,-0.1,0.05,-0.01
-0.27,-1.47,10.22,-0.1,0.05,-0.01
-0.3,-1.45,10.23,-0.11,0.05,-0.01
-0.27,-1.48,10.21,-0.11,0.06,-0.01
-0.27,-1.46,10.21,-0.11,0.06,-0.01
-0.29,-1.46,10.22,-0.11,0.06,-0.02
-0.3,-1.46,10.21,-0.11,0.06,-0.01
-0.27,-1.44,10.24,-0.11,0.06,-0.01
-0.28,-1.44,10.21,-0.11,0.05,-0.01
-0.3,-1.44,10.2,-0.11,0.05,-0.01
-0.29,-1.46,10.19,-0.1,0.06,-0.01
-0.3,-1.45,10.28,-0.14,0.07,-0.01
-0.27,-1.47,10.2,-0.13,0.07,-0.01
-0.25,-1.42,10.01,-0.02,0.04,0.0
-0.34,-1.5,10.31,-0.13,0.08,-0.02
-0.27,-1.42,10.29,-0.12,0.08,-0.01
-0.29,-1.39,10.02,-0.07,0.08,0.0
-0.31,-1.48,10.3,-0.16,0.09,-0.02
-0.32,-1.54,10.3,-0.13,0.07,-0.01
-0.29,-1.48,10.18,-0.1,0.06,-0.01
